command,timestamp,sensor_id,pm25,pm10,no2,so2,o3,temp,extra
SENSOR,1735700550,167,84.596,241.197,185.147,94.81,21.904,15.857,
SENSOR,1735700580,145,42.511,65.568,106.018,96.677,168.198,38.607,
SENSOR,1735700610,6,78.823,261.669,119.187,116.503,68.378,42.122,
SENSOR,1735700640,33,184.686,224.501,152.464,57.649,96.751,10.189,
SENSOR,1735700670,47,128.65,260.765,22.108,46.891,2.373,25.359,
SENSOR,1735700700,74,174.652,237.304,167.924,96.817,166.476,25.25,
SENSOR,1735700730,129,133.044,186.166,32.523,16.444,162.299,-3.844,
SENSOR,1735700760,140,239.412,30.023,103.454,5.839,38.027,8.658,
SENSOR,1735700790,53,66.105,175.807,135.646,121.703,119.487,37.121,
SENSOR,1735700820,157,237.615,114.54,5.815,43.086,63.349,-4.842,
SENSOR,1735700850,13,77.818,57.646,40.409,11.099,161.499,-1.602,
SENSOR,1735700880,32,13.473,67.519,32.272,86.873,165.137,13.865,
SENSOR,1735700910,85,172.08,212.091,75.914,116.225,128.561,15.944,
SENSOR,1735700940,78,217.144,3.853,138.753,127.72,92.391,17.814,
SENSOR,1735700970,198,112.815,145.184,148.58,136.191,65.574,12.992,
SENSOR,1735701000,26,105.608,133.963,175.314,71.603,42.545,28.629,
SENSOR,1735701030,172,219.385,9.605,61.46,9.333,110.951,-4.234,
SENSOR,1735701060,180,89.781,216.941,149.893,17.214,141.123,14.569,
SENSOR,1735701090,39,179.37,101.816,101.833,0.673,114.537,15.821,
SENSOR,1735701120,55,58.914,192.345,17.031,136.149,19.763,41.722,
SENSOR,1735701150,102,102.199,11.678,89.135,98.54,106.734,5.361,
SENSOR,1735701180,87,190.278,72.548,53.468,65.278,0.076,12.002,
SENSOR,1735701210,15,158.45,252.117,169.035,134.921,6.288,14.066,
SENSOR,1735701240,84,64.499,163.808,34.316,129.266,165.157,-3.18,
SENSOR,1735701270,0,225.643,200.466,27.102,136.211,108.685,-1.187,
SENSOR,1735701300,150,212.312,128.974,58.182,110.895,142.214,32.121,
SENSOR,1735701330,181,84.892,19.292,86.484,108.895,162.389,7.885,
SENSOR,1735701360,116,165.666,29.508,81.064,4.533,174.939,16.662,
SENSOR,1735701390,75,71.212,120.076,100.89,117.582,133.509,32.902,
SENSOR,1735701420,167,26.121,166.926,16.381,28.27,159.493,7.545,
SENSOR,1735701450,134,169.824,238.015,114.119,130.864,50.662,-2.345,
SENSOR,1735701480,14,177.802,155.363,161.583,85.801,120.415,1.545,
SENSOR,1735701510,187,10.128,71.088,168.279,62.974,171.741,-4.827,
SENSOR,1735701540,23,30.514,138.218,92.947,10.613,0.285,2.058,
SENSOR,1735701570,23,27.845,263.573,169.304,123.746,120.798,19.723,
SENSOR,1735701600,127,107.343,29.716,126.237,132.211,26.798,4.353,
SENSOR,1735701630,89,245.549,86.074,168.072,10.191,165.382,28.114,
SENSOR,1735701660,69,241.624,162.179,113.839,123.145,149.042,37.143,
SENSOR,1735701690,147,52.127,103.975,138.972,0.017,85.769,-2.394,
SENSOR,1735701720,66,153.979,34.534,68.564,122.14,39.56,13.875,
SENSOR,1735701750,190,178.32,93.493,29.523,33.875,177.393,37.738,
SENSOR,1735701780,169,202.501,237.738,168.997,50.357,101.277,15.692,
SENSOR,1735701810,92,165.644,203.398,159.339,21.673,31.626,36.736,
SENSOR,1735701840,186,166.308,161.444,160.064,108.825,110.207,13.635,
SENSOR,1735701870,23,118.212,252.006,67.281,144.58,131.068,15.569,
SENSOR,1735701900,13,231.455,266.584,123.531,57.232,110.087,37.978,
SENSOR,1735701930,190,159.056,288.567,109.57,94.196,34.597,33.54,
SENSOR,1735701960,6,62.369,154.487,47.774,118.624,93.775,1.374,
SENSOR,1735701990,181,39.257,192.989,144.214,104.712,148.382,3.378,
SENSOR,1735702020,64,231.822,214.499,142.358,140.653,148.18,32.565,
SENSOR,1735702050,56,53.176,202.5,162.035,115.064,107.069,31.783,
SENSOR,1735702080,25,90.171,239.065,73.615,7.505,57.415,12.095,
SENSOR,1735702110,167,72.482,253.919,165.718,26.811,177.641,9.484,
SENSOR,1735702140,137,70.847,36.326,12.09,120.662,74.211,40.512,
SENSOR,1735702170,195,72.209,148.631,81.274,53.866,140.505,41.676,
SENSOR,1735702200,133,114.09,111.408,18.582,80.968,43.665,2.898,
SENSOR,1735702230,12,227.923,114.465,22.81,141.393,84.381,34.508,
SENSOR,1735702260,125,87.474,96.561,141.409,91.162,121.244,27.105,
SENSOR,1735702290,134,10.229,31.812,31.789,108.209,162.245,29.127,
SENSOR,1735702320,98,184.623,1.263,6.519,2.698,139.942,22.822,
SENSOR,1735702350,146,149.717,137.808,68.918,98.495,0.042,10.003,
SENSOR,1735702380,191,138.265,253.337,152.839,96.037,35.157,11.789,
SENSOR,1735702410,150,204.301,196.123,197.345,52.092,64.541,9.154,
SENSOR,1735702440,49,138.794,74.233,86.209,18.559,28.915,-3.016,
SENSOR,1735702470,188,44.935,266.944,31.686,95.522,176.916,42.949,
SENSOR,1735702500,25,248.399,217.728,109.171,14.707,161.232,9.863,
SENSOR,1735702530,9,211.271,18.477,117.723,40.617,63.007,18.521,
SENSOR,1735702560,93,150.429,214.78,186.812,37.302,129.43,5.623,
SENSOR,1735702590,2,170.981,106.644,137.262,80.385,164.665,9.592,
SENSOR,1735702620,152,128.657,64.416,80.993,7.152,78.127,14.625,
SENSOR,1735702650,35,58.219,64.145,147.142,77.847,150.844,30.471,
SENSOR,1735702680,54,189.934,34.828,112.296,3.676,7.583,14.204,
SENSOR,1735702710,81,112.839,156.4,48.262,16.049,100.004,11.609,
SENSOR,1735702740,146,25.494,126.205,128.091,146.906,67.132,6.178,
SENSOR,1735702770,148,221.276,171.824,50.565,128.586,118.943,27.968,
SENSOR,1735702800,143,101.897,40.527,83.504,8.324,90.946,25.618,
SENSOR,1735702830,44,150.97,295.435,138.839,77.077,34.408,19.728,
SENSOR,1735702860,134,183.478,189.759,4.664,70.096,5.396,30.421,
SENSOR,1735702890,50,105.195,118.556,140.149,48.445,21.308,6.351,
SENSOR,1735702920,182,41.33,265.265,23.824,94.363,49.346,36.447,
SENSOR,1735702950,60,33.41,66.899,113.832,129.755,4.286,12.537,
SENSOR,1735702980,143,58.856,115.656,153.469,25.467,81.261,41.919,
SENSOR,1735703010,29,17.233,64.907,79.697,94.135,115.783,36.07,
SENSOR,1735703040,59,20.199,220.16,195.751,25.25,145.674,33.613,
SENSOR,1735703070,153,237.807,83.869,42.231,127.036,11.373,-3.681,
SENSOR,1735703100,173,236.311,165.357,109.866,135.705,98.235,16.393,
SENSOR,1735703130,36,85.138,52.889,68.959,23.093,161.294,-4.964,
SENSOR,1735703160,186,249.655,4.125,64.214,38.874,120.035,14.574,
SENSOR,1735703190,149,25.826,192.492,160.782,36.75,109.909,27.313,
SENSOR,1735703220,92,107.775,224.835,181.338,113.47,12.553,35.558,
SENSOR,1735703250,199,234.047,205.564,122.941,149.076,104.094,12.339,
SENSOR,1735703280,137,103.954,113.859,90.464,92.379,48.037,3.463,
SENSOR,1735703310,45,200.568,265.811,184.633,105.519,66.914,7.751,
SENSOR,1735703340,166,50.425,35.901,119.136,46.975,59.761,24.069,
SENSOR,1735703370,99,172.34,106.007,37.387,148.33,156.386,37.844,
SENSOR,1735703400,56,74.876,227.526,122.109,112.857,130.293,35.601,
SENSOR,1735703430,160,104.579,88.45,92.533,23.143,36.311,20.584,
SENSOR,1735703460,126,32.973,51.582,195.622,147.448,10.2,4.973,
SENSOR,1735703490,30,85.175,147.011,9.299,44.507,143.65,18.855,
SENSOR,1735703520,62,238.522,110.926,88.907,112.133,39.519,40.68,
SENSOR,1735703550,54,245.918,181.618,194.646,87.108,59.615,34.988,
SENSOR,1735703580,188,42.025,121.58,66.357,67.161,45.594,34.877,
SENSOR,1735703610,177,58.599,203.647,138.731,86.359,168.997,12.365,
SENSOR,1735703640,137,94.464,211.555,50.585,121.622,30.77,29.331,
SENSOR,1735703670,82,187.608,208.704,176.995,137.967,135.543,33.227,
SENSOR,1735703700,54,138.073,293.577,60.597,120.687,174.506,8.813,
SENSOR,1735703730,173,17.106,231.583,57.569,63.243,144.798,24.593,
SENSOR,1735703760,105,232.087,252.426,193.276,141.223,33.842,41.634,
SENSOR,1735703790,193,162.55,221.567,139.818,34.71,58.722,44.013,
SENSOR,1735703820,71,43.875,204.663,188.592,148.24,118.397,30.399,
SENSOR,1735703850,146,162.268,132.689,139.126,4.385,59.508,3.553,
SENSOR,1735703880,147,221.073,148.959,53.909,149.368,110.632,38.719,
SENSOR,1735703910,128,122.774,279.553,154.375,9.04,45.328,23.097,
SENSOR,1735703940,44,199.166,177.283,30.399,21.648,136.8,18.771,
SENSOR,1735703970,12,16.589,274.748,19.827,75.319,9.718,8.941,
SENSOR,1735704000,152,18.058,16.582,128.972,42.038,135.854,-0.861,
SENSOR,1735704030,75,236.703,263.966,125.212,96.87,9.286,42.359,
SENSOR,1735704060,48,248.834,67.616,164.266,128.457,56.711,11.126,
SENSOR,1735704090,100,123.101,38.224,170.614,34.025,62.006,31.219,
SENSOR,1735704120,67,63.564,178.156,190.179,18.016,89.638,6.406,
SENSOR,1735704150,153,136.21,218.889,155.408,22.926,113.829,21.409,
SENSOR,1735704180,2,61.724,129.668,169.638,142.403,146.583,42.669,
SENSOR,1735704210,181,92.173,125.516,35.191,133.366,162.879,18.401,
SENSOR,1735704240,2,228.346,259.242,157.168,77.257,10.532,19.162,
SENSOR,1735704270,198,158.03,75.481,180.409,73.509,146.517,18.664,
SENSOR,1735704300,58,191.264,230.631,102.446,43.028,17.874,-2.879,
SENSOR,1735704330,56,99.502,183.407,88.272,130.696,103.585,16.824,
SENSOR,1735704360,133,80.593,188.278,109.238,65.12,115.219,33.074,
SENSOR,1735704390,117,197.978,255.816,11.684,133.057,66.247,0.122,
SENSOR,1735704420,198,10.643,184.805,132.848,31.153,130.014,31.449,
SENSOR,1735704450,127,205.226,150.886,192.906,40.506,65.635,10.582,
SENSOR,1735704480,81,160.129,204.97,174.687,86.125,21.906,20.011,
SENSOR,1735704510,141,241.582,17.375,156.244,114.516,162.889,36.811,
SENSOR,1735704540,3,71.929,207.807,118.282,127.272,56.29,23.739,
SENSOR,1735704570,65,25.998,272.607,12.137,121.481,54.334,37.95,
SENSOR,1735704600,193,52.744,289.811,30.967,66.837,100.327,17.193,
SENSOR,1735704630,164,225.024,199.712,161.811,66.199,0.16,31.987,
SENSOR,1735704660,27,101.053,152.722,156.545,145.712,169.464,38.286,
SENSOR,1735704690,150,214.508,43.029,172.01,34.316,152.738,5.099,
SENSOR,1735704720,127,110.272,229.199,90.066,70.306,44.9,9.612,
SENSOR,1735704750,122,50.248,223.866,103.027,53.063,80.747,41.65,
SENSOR,1735704780,170,130.675,64.913,34.638,61.67,126.875,-0.602,
SENSOR,1735704810,45,101.682,156.955,19.591,9.002,7.636,11.384,
SENSOR,1735704840,5,166.54,253.796,41.268,67.951,95.364,21.489,
SENSOR,1735704870,113,17.699,129.589,133.197,64.397,50.47,-4.812,
SENSOR,1735704900,77,118.935,216.891,96.512,142.115,118.875,42.882,
SENSOR,1735704930,127,34.806,80.8,1.529,108.892,127.218,16.915,
SENSOR,1735704960,177,229.86,257.487,166.318,105.088,179.887,22.945,
SENSOR,1735704990,191,93.783,194.97,71.579,114.779,99.814,16.797,
SENSOR,1735705020,193,73.202,183.886,90.257,85.149,70.868,18.985,
SENSOR,1735705050,34,243.784,140.555,151.897,47.473,139.219,6.547,
SENSOR,1735705080,177,150.213,109.973,75.53,129.608,118.727,-4.368,
SENSOR,1735705110,145,13.371,4.4,154.284,50.827,105.457,40.581,
SENSOR,1735705140,112,206.283,285.789,66.25,133.781,89.204,13.492,
SENSOR,1735705170,3,116.661,226.663,161.747,24.182,153.608,0.429,
SENSOR,1735705200,153,31.118,11.043,131.902,147.477,21.444,44.273,
SENSOR,1735705230,32,63.775,129.55,115.496,63.62,137.126,-2.037,
SENSOR,1735705260,2,121.283,249.259,20.594,8.074,74.965,13.573,
SENSOR,1735705290,71,41.756,199.263,29.47,45.8,108.921,19.416,
SENSOR,1735705320,141,107.656,98.998,56.269,121.335,147.351,1.055,
SENSOR,1735705350,176,74.931,275.442,68.426,135.821,121.915,1.303,
SENSOR,1735705380,13,2.349,70.815,163.77,42.584,24.472,18.743,
SENSOR,1735705410,36,121.097,188.714,53.578,45.164,86.189,26.516,
SENSOR,1735705440,77,221.107,282.745,65.053,61.152,71.869,8.02,
SENSOR,1735705470,127,51.693,183.49,104.532,45.034,31.318,17.39,
SENSOR,1735705500,159,18.708,272.094,144.536,116.284,51.613,43.097,
SENSOR,1735705530,161,42.103,109.179,79.451,124.377,33.348,4.536,
SENSOR,1735705560,30,144.369,76.146,136.278,95.359,142.317,8.629,
SENSOR,1735705590,132,42.711,40.871,89.444,98.824,140.527,12.5,
SENSOR,1735705620,198,123.343,236.58,162.788,64.435,22.318,37.299,
SENSOR,1735705650,194,148.27,16.516,68.745,62.19,53.182,10.819,
SENSOR,1735705680,16,145.722,130.463,160.51,9.448,137.649,20.229,
SENSOR,1735705710,117,75.471,274.398,53.429,105.934,139.223,32.395,
SENSOR,1735705740,111,209.4,203.15,20.792,112.022,1.982,17.252,
SENSOR,1735705770,62,62.574,58.831,194.187,121.204,116.755,37.993,
SENSOR,1735705800,126,240.918,5.056,134.179,61.175,143.067,16.517,
SENSOR,1735705830,174,99.654,1.433,42.733,87.915,151.493,24.246,
SENSOR,1735705860,71,58.44,246.872,73.959,83.357,99.649,-1.608,
SENSOR,1735705890,51,143.606,90.388,76.052,106.978,95.862,26.564,
SENSOR,1735705920,102,46.419,223.972,22.293,43.001,28.609,14.467,
SENSOR,1735705950,107,0.464,55.755,100.252,3.168,155.984,42.367,
SENSOR,1735705980,135,95.605,227.175,52.616,142.647,53.796,31.908,
SENSOR,1735706010,158,193.451,246.858,154.598,11.549,113.856,-4.186,
SENSOR,1735706040,12,139.798,259.483,13.287,100.8,172.203,14.727,
SENSOR,1735706070,98,44.095,208.721,21.065,53.769,141.058,-1.226,
SENSOR,1735706100,108,159.687,233.445,163.078,103.298,40.143,35.197,
SENSOR,1735706130,106,212.969,214.875,49.389,116.862,176.801,2.211,
SENSOR,1735706160,59,82.924,161.695,10.987,134.078,168.396,4.516,
SENSOR,1735706190,58,11.631,238.898,2.289,50.991,94.603,15.077,
SENSOR,1735706220,65,42.257,226.963,94.301,86.952,95.906,1.76,
SENSOR,1735706250,6,78.804,162.248,130.171,94.207,177.68,21.815,
SENSOR,1735706280,111,235.311,78.205,65.936,105.275,153.277,4.682,
SENSOR,1735706310,187,79.703,194.936,177.299,38.541,46.61,32.64,
SENSOR,1735706340,39,64.631,297.76,152.266,7.191,152.887,37.644,
SENSOR,1735706370,18,98.388,5.632,146.543,45.317,138.91,17.97,
SENSOR,1735706400,140,47.673,203.176,12.038,47.059,13.739,20.693,
SENSOR,1735706430,35,90.908,21.55,90.237,48.772,77.04,41.329,
SENSOR,1735706460,154,101.631,104.428,68.384,96.122,56.605,11.544,
SENSOR,1735706490,159,115.839,296.707,80.738,58.806,175.299,20.046,
SENSOR,1735706520,40,201.819,9.918,99.592,74.901,30.146,-3.871,
SENSOR,1735706550,170,227.968,118.723,112.304,43.302,179.333,7.731,
SENSOR,1735706580,47,207.531,170.327,3.428,11.715,45.078,36.119,
SENSOR,1735706610,69,40.14,244.987,161.11,26.491,102.957,27.458,
SENSOR,1735706640,34,156.623,86.811,166.327,18.001,0.646,39.439,
SENSOR,1735706670,72,31.057,270.475,96.965,132.97,85.191,31.017,
SENSOR,1735706700,117,20.658,179.914,45.101,37.167,151.943,21.107,
SENSOR,1735706730,85,147.138,146.601,151.879,108.096,81.287,9.509,
SENSOR,1735706760,55,246.45,200.56,107.617,125.06,108.977,29.85,
SENSOR,1735706790,121,174.218,23.335,195.581,60.255,26.327,26.304,
SENSOR,1735706820,86,230.566,209.624,29.376,20.829,0.962,25.6,
SENSOR,1735706850,197,63.001,188.346,47.232,143.811,146.161,2.254,
SENSOR,1735706880,27,79.894,277.29,174.241,114.478,161.27,17.055,
SENSOR,1735706910,93,105.694,206.988,176.662,90.588,90.304,15.957,
SENSOR,1735706940,150,102.458,264.788,31.507,93.88,87.647,40.668,
SENSOR,1735706970,65,150.424,248.762,190.134,58.649,42.727,15.677,
SENSOR,1735707000,30,36.994,288.596,6.229,71.984,82.169,-4.14,
SENSOR,1735707030,21,85.591,31.913,186.971,107.295,14.821,15.849,
SENSOR,1735707060,32,64.312,136.749,39.703,145.42,50.603,39.782,
SENSOR,1735707090,150,49.587,93.099,118.342,6.151,60.776,2.039,
SENSOR,1735707120,134,75.958,177.426,114.648,25.915,113.876,6.309,
SENSOR,1735707150,43,10.277,1.81,48.538,85.162,152.947,17.515,
SENSOR,1735707180,157,71.562,46.596,84.024,16.928,11.188,-1.225,
SENSOR,1735707210,183,145.734,109.866,51.869,41.574,140.921,2.241,
SENSOR,1735707240,96,183.692,35.278,113.584,36.537,41.765,1.059,
SENSOR,1735707270,39,82.163,135.498,9.587,50.939,29.688,-1.173,
SENSOR,1735707300,109,57.119,32.104,159.252,120.774,92.681,21.031,
SENSOR,1735707330,32,77.728,272.081,61.294,114.573,82.214,43.745,
SENSOR,1735707360,41,134.508,260.799,131.106,124.936,154.565,41.625,
SENSOR,1735707390,176,122.501,29.23,10.501,3.465,173.663,30.144,
SENSOR,1735707420,146,13.17,70.556,33.867,66.475,102.716,35.386,
SENSOR,1735707450,49,61.691,265.704,52.797,117.912,15.586,2.651,
SENSOR,1735707480,149,125.26,76.551,172.473,68.405,162.438,11.338,
SENSOR,1735707510,91,74.593,168.463,155.353,104.806,175.253,-2.32,
SENSOR,1735707540,149,54.238,276.532,36.689,46.702,87.669,4.674,
SENSOR,1735707570,196,4.861,222.025,190.047,69.464,43.148,34.993,
SENSOR,1735707600,117,106.94,207.405,10.736,124.746,127.087,42.007,
SENSOR,1735707630,160,217.061,217.004,112.001,116.192,81.807,-0.985,
SENSOR,1735707660,101,177.98,16.688,93.104,93.623,116.528,9.406,
SENSOR,1735707690,129,210.429,236.947,143.447,121.523,167.681,-1.032,
SENSOR,1735707720,127,127.22,188.632,19.406,40.855,67.33,44.665,
SENSOR,1735707750,188,210.192,3.972,110.607,105.119,35.102,23.343,
SENSOR,1735707780,34,31.788,23.579,43.939,39.15,143.746,31.457,
SENSOR,1735707810,85,69.547,236.339,50.118,86.747,30.21,3.426,
SENSOR,1735707840,83,129.325,49.386,36.637,138.199,76.266,10.409,
SENSOR,1735707870,75,132.933,6.953,71.853,56.365,83.197,-3.972,
SENSOR,1735707900,155,134.44,218.596,90.09,59.69,162.853,3.628,
SENSOR,1735707930,108,198.06,119.868,25.699,77.446,8.256,35.133,
SENSOR,1735707960,38,4.43,51.922,151.362,112.532,171.727,4.99,
SENSOR,1735707990,88,75.318,247.494,121.725,111.523,117.35,43.722,
SENSOR,1735708020,197,210.487,136.69,138.421,144.571,115.515,24.72,
SENSOR,1735708050,45,56.252,131.678,9.667,119.668,163.351,44.649,
SENSOR,1735708080,189,38.471,5.302,18.12,36.101,167.573,10.454,
SENSOR,1735708110,0,119.351,160.056,40.134,16.619,134.816,35.477,
SENSOR,1735708140,86,181.466,1.717,56.391,146.227,51.131,8.338,
SENSOR,1735708170,131,91.441,69.961,150.411,68.934,9.205,23.044,
SENSOR,1735708200,23,181.675,57.192,170.453,57.497,104.266,11.478,
SENSOR,1735708230,0,67.771,74.056,144.917,93.336,42.886,-2.076,
SENSOR,1735708260,47,162.532,275.939,58.596,10.914,145.12,21.435,
SENSOR,1735708290,115,4.39,49.038,97.552,87.6,23.89,12.654,
SENSOR,1735708320,16,103.831,138.204,150.776,147.274,98.601,37.771,
SENSOR,1735708350,27,136.346,286.478,16.657,121.748,120.031,42.016,
SENSOR,1735708380,197,115.514,36.75,111.04,116.677,82.102,30.306,
SENSOR,1735708410,20,120.58,95.884,20.143,126.455,38.74,39.577,
SENSOR,1735708440,174,66.997,266.879,176.598,39.864,37.833,10.89,
SENSOR,1735708470,3,145.139,155.658,37.661,21.244,41.374,25.472,
SENSOR,1735708500,111,199.912,81.812,95.021,54.533,90.57,6.959,
SENSOR,1735708530,144,104.703,248.519,10.115,37.407,172.41,5.805,
SENSOR,1735708560,158,125.225,29.882,14.899,88.194,113.855,9.409,
SENSOR,1735708590,1,46.012,185.356,58.169,121.993,53.606,39.194,
SENSOR,1735708620,100,31.634,212.991,75.049,116.065,48.525,25.51,
SENSOR,1735708650,58,201.91,213.878,164.579,113.381,36.829,-0.566,
SENSOR,1735708680,33,31.135,202.592,1.462,140.85,110.058,35.964,
SENSOR,1735708710,105,179.476,218.458,136.856,2.11,159.029,25.527,
SENSOR,1735708740,133,76.693,249.508,143.743,145.573,82.798,9.331,
SENSOR,1735708770,173,72.364,200.667,160.989,90.882,75.946,15.139,
SENSOR,1735708800,25,59.742,291.418,38.932,147.278,142.309,-2.755,
SENSOR,1735708830,11,63.204,287.296,181.108,140.477,48.03,15.04,
SENSOR,1735708860,112,129.848,290.474,149.805,75.787,157.064,43.68,
SENSOR,1735708890,99,240.224,129.427,170.568,19.086,43.957,37.514,
SENSOR,1735708920,80,5.436,274.492,23.711,12.29,121.856,10.914,
SENSOR,1735708950,126,69.559,47.705,62.308,78.029,168.501,-0.403,
SENSOR,1735708980,168,22.639,280.598,141.931,48.421,176.034,41.171,
SENSOR,1735709010,163,119.369,89.097,126.987,45.952,151.277,16.227,
SENSOR,1735709040,137,194.426,194.983,46.81,48.029,129.013,40.856,
SENSOR,1735709070,153,54.104,291.857,25.079,60.066,104.223,29.745,
SENSOR,1735709100,5,50.947,124.215,127.066,99.471,13.675,18.071,
SENSOR,1735709130,55,122.609,80.073,115.364,132.066,49.361,2.061,
SENSOR,1735709160,78,50.042,111.635,72.621,50.523,102.059,27.715,
SENSOR,1735709190,68,80.57,9.605,175.486,13.06,117.727,32.151,
SENSOR,1735709220,53,197.158,39.872,131.73,18.452,7.069,-0.437,
SENSOR,1735709250,88,146.391,240.346,126.544,12.248,50.516,24.901,
SENSOR,1735709280,168,102.377,249.197,49.849,12.642,105.027,30.598,
SENSOR,1735709310,147,23.756,166.164,151.479,121.809,133.04,-1.92,
SENSOR,1735709340,28,160.627,75.679,165.855,69.446,92.761,9.535,
SENSOR,1735709370,82,164.541,270.995,65.846,123.939,9.874,21.44,
SENSOR,1735709400,146,164.294,143.439,37.927,35.995,81.939,-0.621,
SENSOR,1735709430,15,162.321,121.262,86.888,77.302,179.059,-0.594,
SENSOR,1735709460,124,200.431,184.983,18.739,131.475,166.046,-4.037,
SENSOR,1735709490,9,213.811,86.089,71.354,79.757,175.358,1.667,
SENSOR,1735709520,126,187.872,156.597,161.159,47.145,49.635,23.793,
SENSOR,1735709550,13,47.006,219.983,166.675,24.796,170.308,10.434,
SENSOR,1735709580,143,70.309,188.071,55.036,16.697,30.251,10.918,
SENSOR,1735709610,116,55.279,181.915,59.606,137.84,72.596,7.934,
SENSOR,1735709640,61,240.529,233.648,87.801,69.998,100.897,33.62,
SENSOR,1735709670,171,124.074,154.858,38.163,65.458,146.498,43.395,
SENSOR,1735709700,85,1.641,179.714,158.733,28.87,170.747,4.551,
