command,timestamp,sensor_id,contamination,pressure,flow,report_text,query_l,query_r,pattern,extra
SENSOR,1735717380,26,1.454,3.045,39.924,,,,,
SENSOR,1735717440,49,0.403,4.629,65.249,,,,,
SENSOR,1735717500,12,4.409,3.464,68.335,,,,,
SENSOR,1735717560,38,3.751,1.038,64.683,,,,,
SENSOR,1735717620,7,1.932,6.705,85.902,,,,,
SENSOR,1735717680,27,0.192,9.629,40.754,,,,,
SENSOR,1735717740,21,4.421,7.243,48.705,,,,,
SENSOR,1735717800,45,3.583,3.564,40.01,,,,,
SENSOR,1735717860,5,2.863,1.304,89.565,,,,,
SENSOR,1735717920,18,2.837,5.368,82.727,,,,,
SENSOR,1735717980,5,0.48,9.931,38.648,,,,,
SENSOR,1735718040,47,4.123,8.374,14.011,,,,,
SENSOR,1735718100,40,0.231,9.105,7.492,,,,,
SENSOR,1735718160,21,0.383,8.948,33.082,,,,,
SENSOR,1735718220,3,2.12,9.544,33.514,,,,,
SENSOR,1735718280,2,2.372,5.334,25.704,,,,,
SENSOR,1735718340,38,3.474,3.229,76.675,,,,,
SENSOR,1735718400,22,2.472,3.945,15.786,,,,,
SENSOR,1735718460,16,4.992,5.094,17.637,,,,,
SENSOR,1735718520,2,0.926,2.589,61.789,,,,,
SENSOR,1735718580,35,2.85,1.915,86.291,,,,,
SENSOR,1735718640,21,3.298,1.119,69.439,,,,,
SENSOR,1735718700,20,2.709,3.443,52.012,,,,,
SENSOR,1735718760,12,2.637,6.512,36.916,,,,,
SENSOR,1735718820,21,2.05,5.637,54.223,,,,,
SENSOR,1735718880,2,4.017,8.79,31.249,,,,,
SENSOR,1735718940,33,4.533,4.807,9.318,,,,,
SENSOR,1735719000,48,0.483,1.894,5.729,,,,,
SENSOR,1735719060,8,2.521,1.488,79.474,,,,,
SENSOR,1735719120,29,1.307,4.175,42.795,,,,,
SENSOR,1735719180,17,3.524,4.811,98.739,,,,,
SENSOR,1735719240,8,1.941,4.6,65.7,,,,,
SENSOR,1735719300,30,2.467,3.283,18.58,,,,,
SENSOR,1735719360,39,0.662,8.416,97.36,,,,,
SENSOR,1735719420,24,4.6,8.312,60.768,,,,,
SENSOR,1735719480,11,2.171,2.852,4.523,,,,,
SENSOR,1735719540,9,2.572,4.619,5.84,,,,,
SENSOR,1735719600,32,3.342,1.664,32.834,,,,,
SENSOR,1735719660,25,0.159,9.669,20.573,,,,,
SENSOR,1735719720,30,0.679,8.46,65.163,,,,,
SENSOR,1735719780,7,0.015,9.094,30.181,,,,,
SENSOR,1735719840,38,1.609,3.347,48.762,,,,,
SENSOR,1735719900,32,3.131,2.071,74.396,,,,,
SENSOR,1735719960,34,1.313,4.343,89.865,,,,,
SENSOR,1735720020,3,1.592,3.666,89.804,,,,,
SENSOR,1735720080,31,1.759,7.756,56.817,,,,,
SENSOR,1735720140,46,4.317,7.914,88.318,,,,,
SENSOR,1735720200,35,0.207,7.833,28.842,,,,,
SENSOR,1735720260,25,4.074,2.132,62.867,,,,,
SENSOR,1735720320,14,1.144,1.244,85.277,,,,,
SENSOR,1735720380,32,1.328,2.371,26.142,,,,,
SENSOR,1735720440,38,3.786,3.792,92.656,,,,,
SENSOR,1735720500,49,4.773,7.101,90.49,,,,,
SENSOR,1735720560,9,1.581,4.954,62.194,,,,,
SENSOR,1735720620,48,4.722,6.293,85.499,,,,,
SENSOR,1735720680,44,0.365,4.281,75.492,,,,,
SENSOR,1735720740,6,3.363,1.492,68.51,,,,,
SENSOR,1735720800,24,2.136,4.84,52.577,,,,,
SENSOR,1735720860,29,4.367,8.412,53.472,,,,,
SENSOR,1735720920,40,1.808,4.848,51.523,,,,,
SENSOR,1735720980,45,1.343,6.773,6.564,,,,,
SENSOR,1735721040,0,0.939,4.18,34.17,,,,,
SENSOR,1735721100,47,4.529,1.184,32.598,,,,,
SENSOR,1735721160,7,1.443,1.179,55.867,,,,,
SENSOR,1735721220,42,4.364,3.269,4.358,,,,,
SENSOR,1735721280,17,3.016,3.174,0.532,,,,,
SENSOR,1735721340,41,0.125,1.222,60.332,,,,,
SENSOR,1735721400,37,4.548,8.757,44.569,,,,,
SENSOR,1735721460,47,0.134,3.82,73.929,,,,,
SENSOR,1735721520,39,2.12,9.904,9.939,,,,,
SENSOR,1735721580,3,3.807,5.552,32.515,,,,,
SENSOR,1735721640,30,0.761,1.686,11.252,,,,,
SENSOR,1735721700,32,3.258,2.028,50.447,,,,,
SENSOR,1735721760,2,1.811,1.791,0.206,,,,,
SENSOR,1735721820,8,2.524,5.838,26.623,,,,,
SENSOR,1735721880,1,2.934,4.778,46.255,,,,,
SENSOR,1735721940,41,3.475,2.775,81.869,,,,,
SENSOR,1735722000,45,2.115,2.665,28.224,,,,,
SENSOR,1735722060,27,1.781,9.692,66.06,,,,,
SENSOR,1735722120,31,3.147,5.131,29.429,,,,,
SENSOR,1735722180,39,3.551,1.022,17.47,,,,,
SENSOR,1735722240,2,2.95,7.626,82.193,,,,,
SENSOR,1735722300,36,0.349,2.559,92.304,,,,,
SENSOR,1735722360,48,4.09,2.551,71.916,,,,,
SENSOR,1735722420,31,1.051,4.872,36.272,,,,,
SENSOR,1735722480,44,3.977,8.813,63.618,,,,,
SENSOR,1735722540,42,3.161,6.523,49.626,,,,,
SENSOR,1735722600,7,0.621,7.11,92.574,,,,,
SENSOR,1735722660,16,1.709,9.446,76.156,,,,,
SENSOR,1735722720,35,4.696,2.957,71.642,,,,,
SENSOR,1735722780,33,3.375,1.48,51.269,,,,,
SENSOR,1735722840,27,0.827,8.793,21.429,,,,,
SENSOR,1735722900,16,3.059,1.662,77.873,,,,,
SENSOR,1735722960,36,2.531,5.538,57.913,,,,,
SENSOR,1735723020,29,4.262,6.758,40.973,,,,,
SENSOR,1735723080,18,2.838,3.207,71.742,,,,,
SENSOR,1735723140,21,0.038,5.181,77.759,,,,,
SENSOR,1735723200,16,1.885,7.033,67.403,,,,,
SENSOR,1735723260,29,2.426,9.847,79.493,,,,,
SENSOR,1735723320,14,4.771,9.814,25.177,,,,,
SENSOR,1735723380,24,2.151,6.527,82.723,,,,,
SENSOR,1735723440,44,1.957,6.142,43.145,,,,,
SENSOR,1735723500,5,4.178,8.205,82.845,,,,,
SENSOR,1735723560,25,1.113,2.344,50.571,,,,,
SENSOR,1735723620,17,2.923,7.828,74.585,,,,,
SENSOR,1735723680,33,4.55,2.863,63.687,,,,,
SENSOR,1735723740,27,1.92,8.558,96.053,,,,,
SENSOR,1735723800,5,3.592,1.052,85.153,,,,,
SENSOR,1735723860,34,2.385,2.434,10.313,,,,,
SENSOR,1735723920,33,1.204,7.314,1.453,,,,,
SENSOR,1735723980,21,1.918,5.099,61.098,,,,,
SENSOR,1735724040,4,2.235,3.188,31.085,,,,,
SENSOR,1735724100,15,4.314,2.73,73.527,,,,,
SENSOR,1735724160,38,2.362,3.205,15.411,,,,,
SENSOR,1735724220,32,3.872,3.733,78.159,,,,,
SENSOR,1735724280,42,3.696,5.776,83.39,,,,,
SENSOR,1735724340,8,2.925,8.382,27.348,,,,,
SENSOR,1735724400,12,0.155,8.167,82.881,,,,,
SENSOR,1735724460,34,2.484,9.083,68.716,,,,,
SENSOR,1735724520,1,0.42,7.665,35.887,,,,,
SENSOR,1735724580,0,4.642,9.956,99.323,,,,,
SENSOR,1735724640,20,0.607,7.037,73.097,,,,,
SENSOR,1735724700,11,0.547,5.454,66.537,,,,,
SENSOR,1735724760,15,4.322,7.408,75.323,,,,,
SENSOR,1735724820,47,1.805,2.657,68.879,,,,,
SENSOR,1735724880,9,4.78,9.519,45.225,,,,,
SENSOR,1735724940,35,3.266,2.566,62.551,,,,,
SENSOR,1735725000,22,3.047,3.574,65.171,,,,,
SENSOR,1735725060,0,2.794,3.484,55.755,,,,,
SENSOR,1735725120,7,3.108,4.823,48.437,,,,,
SENSOR,1735725180,46,2.611,3.698,53.866,,,,,
SENSOR,1735725240,25,3.202,2.887,12.328,,,,,
SENSOR,1735725300,23,1.605,1.781,64.735,,,,,
SENSOR,1735725360,3,3.164,3.613,6.502,,,,,
SENSOR,1735725420,29,4.374,6.316,41.178,,,,,
SENSOR,1735725480,37,0.284,9.623,12.817,,,,,
SENSOR,1735725540,6,0.736,1.398,76.23,,,,,
SENSOR,1735725600,26,4.763,4.932,45.094,,,,,
SENSOR,1735725660,33,0.932,5.723,37.415,,,,,
SENSOR,1735725720,23,4.457,5.817,25.886,,,,,
SENSOR,1735725780,5,2.528,1.32,30.432,,,,,
SENSOR,1735725840,32,4.396,3.079,67.783,,,,,
SENSOR,1735725900,33,2.677,3.114,8.11,,,,,
SENSOR,1735725960,35,0.853,1.759,56.432,,,,,
SENSOR,1735726020,39,2.878,9.86,44.871,,,,,
SENSOR,1735726080,49,3.199,2.604,61.806,,,,,
SENSOR,1735726140,44,2.053,9.329,65.088,,,,,
SENSOR,1735726200,7,0.246,6.114,90.569,,,,,
SENSOR,1735726260,26,4.08,8.659,81.11,,,,,
SENSOR,1735726320,14,1.899,2.694,27.493,,,,,
SENSOR,1735726380,2,4.978,6.91,42.582,,,,,
SENSOR,1735726440,14,0.208,1.938,83.207,,,,,
SENSOR,1735726500,36,4.971,6.126,31.58,,,,,
SENSOR,1735726560,30,0.426,8.616,78.662,,,,,
SENSOR,1735726620,11,4.305,8.181,20.899,,,,,
SENSOR,1735726680,13,2.833,4.589,6.078,,,,,
SENSOR,1735726740,38,4.15,5.758,28.409,,,,,
SENSOR,1735726800,28,2.672,6.238,64.654,,,,,
SENSOR,1735726860,6,4.293,9.867,54.902,,,,,
SENSOR,1735726920,20,0.79,1.473,3.951,,,,,
SENSOR,1735726980,36,4.806,4.591,57.086,,,,,
SENSOR,1735727040,8,1.722,4.205,91.728,,,,,
SENSOR,1735727100,26,0.417,1.636,68.456,,,,,
SENSOR,1735727160,12,0.138,3.804,24.493,,,,,
SENSOR,1735727220,28,0.33,6.021,78.944,,,,,
SENSOR,1735727280,5,3.757,1.982,74.57,,,,,
SENSOR,1735727340,10,4.234,1.83,93.396,,,,,
SENSOR,1735727400,33,0.861,9.336,59.349,,,,,
SENSOR,1735727460,39,0.864,7.075,97.116,,,,,
SENSOR,1735727520,35,1.118,8.672,18.298,,,,,
SENSOR,1735727580,15,0.298,5.927,53.02,,,,,
SENSOR,1735727640,31,2.496,8.006,14.195,,,,,
SENSOR,1735727700,12,3.702,9.664,29.54,,,,,
SENSOR,1735727760,26,1.105,5.367,60.621,,,,,
SENSOR,1735727820,41,2.69,5.895,96.896,,,,,
SENSOR,1735727880,30,0.607,3.339,66.915,,,,,
SENSOR,1735727940,15,4.155,4.325,84.105,,,,,
SENSOR,1735728000,5,3.905,1.54,73.282,,,,,
SENSOR,1735728060,24,2.361,2.372,20.73,,,,,
SENSOR,1735728120,31,3.451,9.803,52.159,,,,,
SENSOR,1735728180,5,1.163,2.854,52.197,,,,,
SENSOR,1735728240,41,2.422,9.94,14.328,,,,,
SENSOR,1735728300,49,2.447,1.994,69.356,,,,,
SENSOR,1735728360,40,4.535,6.793,8.057,,,,,
SENSOR,1735728420,12,4.192,9.116,48.79,,,,,
SENSOR,1735728480,10,3.64,8.595,47.013,,,,,
SENSOR,1735728540,35,3.353,8.005,3.259,,,,,
SENSOR,1735728600,28,3.106,7.583,13.773,,,,,
SENSOR,1735728660,2,1.564,1.606,38.123,,,,,
SENSOR,1735728720,0,2.34,4.402,89.605,,,,,
SENSOR,1735728780,7,2.269,7.679,97.083,,,,,
SENSOR,1735728840,7,4.964,3.051,88.894,,,,,
SENSOR,1735728900,42,1.475,1.611,51.414,,,,,
SENSOR,1735728960,18,1.168,6.811,35.687,,,,,
SENSOR,1735729020,12,2.07,3.048,42.062,,,,,
SENSOR,1735729080,39,3.712,5.097,49.094,,,,,
SENSOR,1735729140,39,4.497,3.518,65.049,,,,,
SENSOR,1735729200,34,1.887,8.025,14.036,,,,,
SENSOR,1735729260,33,4.531,5.017,30.594,,,,,
SENSOR,1735729320,19,0.654,1.172,31.078,,,,,
SENSOR,1735729380,7,4.023,3.909,96.669,,,,,
SENSOR,1735729440,19,4.389,7.985,22.484,,,,,
SENSOR,1735729500,24,3.554,8.055,43.174,,,,,
SENSOR,1735729560,19,2.285,7.47,16.379,,,,,
SENSOR,1735729620,20,0.386,2.972,96.25,,,,,
SENSOR,1735729680,39,0.668,4.657,44.768,,,,,
SENSOR,1735729740,49,1.025,2.662,89.307,,,,,
SENSOR,1735729800,11,4.082,6.71,76.68,,,,,
SENSOR,1735729860,43,0.923,2.166,12.1,,,,,
SENSOR,1735729920,32,3.301,3.842,65.23,,,,,
SENSOR,1735729980,13,2.501,2.97,87.615,,,,,
SENSOR,1735730040,31,1.823,3.741,93.252,,,,,
SENSOR,1735730100,16,2.014,3.248,7.157,,,,,
SENSOR,1735730160,31,0.428,9.069,79.534,,,,,
SENSOR,1735730220,8,2.377,8.534,23.314,,,,,
SENSOR,1735730280,35,0.304,9.231,95.436,,,,,
SENSOR,1735730340,43,2.155,9.723,53.925,,,,,
SENSOR,1735730400,20,3.215,2.282,95.769,,,,,
SENSOR,1735730460,44,2.128,4.698,55.135,,,,,
SENSOR,1735730520,18,3.109,5.364,95.272,,,,,
SENSOR,1735730580,11,1.24,2.619,69.031,,,,,
SENSOR,1735730640,16,3.697,9.467,96.015,,,,,
SENSOR,1735730700,21,0.546,1.409,21.728,,,,,
SENSOR,1735730760,4,4.507,8.495,18.608,,,,,
SENSOR,1735730820,19,1.029,9.966,28.234,,,,,
SENSOR,1735730880,6,0.51,3.816,68.252,,,,,
SENSOR,1735730940,9,2.587,3.719,57.046,,,,,
SENSOR,1735731000,30,0.133,1.781,5.12,,,,,
SENSOR,1735731060,6,2.368,8.296,43.8,,,,,
SENSOR,1735731120,38,1.239,5.884,57.817,,,,,
SENSOR,1735731180,9,1.26,6.967,53.198,,,,,
SENSOR,1735731240,4,0.558,2.854,67.662,,,,,
SENSOR,1735731300,10,1.368,4.705,98.197,,,,,
SENSOR,1735731360,33,2.74,4.922,65.675,,,,,
SENSOR,1735731420,13,1.556,6.397,4.756,,,,,
SENSOR,1735731480,23,2.867,5.37,71.131,,,,,
SENSOR,1735731540,11,3.22,9.918,35.337,,,,,
SENSOR,1735731600,28,1.321,6.7,96.741,,,,,
SENSOR,1735731660,28,3.523,1.084,83.814,,,,,
SENSOR,1735731720,37,1.197,9.551,86.502,,,,,
SENSOR,1735731780,11,1.484,6.013,88.537,,,,,
SENSOR,1735731840,24,0.855,6.865,47.096,,,,,
SENSOR,1735731900,31,1.297,8.143,94.905,,,,,
SENSOR,1735731960,17,2.54,5.736,4.583,,,,,
SENSOR,1735732020,2,4.24,4.237,64.206,,,,,
SENSOR,1735732080,17,3.095,1.373,69.347,,,,,
SENSOR,1735732140,42,0.589,6.021,17.523,,,,,
SENSOR,1735732200,25,4.226,1.887,93.816,,,,,
SENSOR,1735732260,20,3.226,2.536,85.27,,,,,
SENSOR,1735732320,15,1.361,1.393,28.543,,,,,
SENSOR,1735732380,29,4.068,9.063,48.592,,,,,
SENSOR,1735732440,42,2.692,5.908,75.848,,,,,
SENSOR,1735732500,25,3.253,3.64,85.708,,,,,
SENSOR,1735732560,3,0.321,4.57,24.284,,,,,
SENSOR,1735732620,43,3.472,4.357,77.564,,,,,
SENSOR,1735732680,9,1.562,9.119,10.382,,,,,
SENSOR,1735732740,36,3.062,2.478,45.544,,,,,
SENSOR,1735732800,10,4.608,7.016,70.973,,,,,
SENSOR,1735732860,26,3.863,7.162,40.623,,,,,
SENSOR,1735732920,16,1.817,1.955,45.468,,,,,
SENSOR,1735732980,29,3.56,1.636,81.664,,,,,
SENSOR,1735733040,19,4.399,4.092,87.114,,,,,
SENSOR,1735733100,16,0.075,2.751,57.924,,,,,
SENSOR,1735733160,15,2.796,2.372,83.595,,,,,
SENSOR,1735733220,39,3.067,6.124,93.856,,,,,
SENSOR,1735733280,49,3.668,1.041,26.676,,,,,
SENSOR,1735733340,4,4.687,3.658,57.792,,,,,
SENSOR,1735733400,31,3.546,6.847,71.458,,,,,
SENSOR,1735733460,19,0.433,9.147,71.203,,,,,
SENSOR,1735733520,46,2.375,9.667,56.18,,,,,
SENSOR,1735733580,33,0.713,8.29,85.565,,,,,
SENSOR,1735733640,42,3.758,5.463,46.656,,,,,
SENSOR,1735733700,23,3.566,8.379,15.746,,,,,
SENSOR,1735733760,37,0.828,6.491,78.573,,,,,
SENSOR,1735733820,22,2.192,5.402,38.734,,,,,
SENSOR,1735733880,37,1.659,2.333,94.578,,,,,
SENSOR,1735733940,22,3.952,2.675,98.512,,,,,
SENSOR,1735734000,14,0.503,8.787,68.934,,,,,
SENSOR,1735734060,39,4.711,4.529,17.586,,,,,
SENSOR,1735734120,21,0.834,3.223,97.813,,,,,
SENSOR,1735734180,36,2.462,5.407,64.506,,,,,
SENSOR,1735734240,35,0.222,5.518,97.097,,,,,
SENSOR,1735734300,7,2.582,3.936,66.996,,,,,
SENSOR,1735734360,3,4.095,8.235,82.189,,,,,
SENSOR,1735734420,25,2.642,8.438,94.544,,,,,
SENSOR,1735734480,33,0.896,3.3,58.147,,,,,
SENSOR,1735734540,30,1.242,1.165,52.72,,,,,
SENSOR,1735734600,33,2.847,6.225,31.763,,,,,
SENSOR,1735734660,30,1.049,2.171,57.847,,,,,
SENSOR,1735734720,25,3.057,2.265,14.756,,,,,
SENSOR,1735734780,39,4.358,6.024,9.244,,,,,
SENSOR,1735734840,43,3.308,7.108,49.766,,,,,
SENSOR,1735734900,20,4.286,9.524,17.361,,,,,
SENSOR,1735734960,35,3.86,6.032,20.651,,,,,
SENSOR,1735735020,10,3.624,9.273,31.566,,,,,
SENSOR,1735735080,31,2.828,1.569,20.804,,,,,
SENSOR,1735735140,32,1.387,2.468,19.925,,,,,
SENSOR,1735735200,15,4.44,3.201,30.445,,,,,
SENSOR,1735735260,25,0.206,7.753,29.309,,,,,
SENSOR,1735735320,49,3.495,1.792,57.235,,,,,
SENSOR,1735735380,18,2.02,3.811,6.574,,,,,
SENSOR,1735735440,46,1.51,6.0,24.153,,,,,
SENSOR,1735735500,36,0.726,3.957,87.126,,,,,
SENSOR,1735735560,36,0.065,7.313,15.486,,,,,
SENSOR,1735735620,15,4.159,3.753,88.553,,,,,
SENSOR,1735735680,28,2.531,8.474,20.223,,,,,
SENSOR,1735735740,44,1.913,2.029,63.108,,,,,
SENSOR,1735735800,38,1.861,2.812,61.497,,,,,
SENSOR,1735735860,9,3.791,4.96,6.547,,,,,
SENSOR,1735735920,38,2.786,9.34,6.04,,,,,
SENSOR,1735735980,33,4.698,2.127,30.162,,,,,
SENSOR,1735736040,19,1.765,5.553,15.098,,,,,
SENSOR,1735736100,17,3.459,6.881,1.347,,,,,
SENSOR,1735736160,35,2.798,6.112,10.971,,,,,
SENSOR,1735736220,14,2.156,3.342,22.95,,,,,
SENSOR,1735736280,46,3.515,6.696,66.735,,,,,
SENSOR,1735736340,37,3.921,9.909,60.508,,,,,
SENSOR,1735736400,3,1.225,7.293,51.397,,,,,
SENSOR,1735736460,23,1.699,5.109,98.302,,,,,
SENSOR,1735736520,44,0.96,3.017,40.38,,,,,
SENSOR,1735736580,38,1.291,6.773,73.306,,,,,
SENSOR,1735736640,24,3.58,5.537,34.716,,,,,
SENSOR,1735736700,7,4.618,3.106,82.153,,,,,
SENSOR,1735736760,20,0.905,8.13,31.555,,,,,
SENSOR,1735736820,47,0.183,6.9,52.713,,,,,
SENSOR,1735736880,29,2.35,6.556,73.018,,,,,
SENSOR,1735736940,39,3.994,4.771,82.581,,,,,
SENSOR,1735737000,17,3.799,9.405,76.039,,,,,
SENSOR,1735737060,46,4.0,9.655,42.055,,,,,
SENSOR,1735737120,44,3.854,7.571,40.099,,,,,
SENSOR,1735737180,42,4.241,7.389,84.705,,,,,
SENSOR,1735737240,3,2.415,8.95,58.579,,,,,
SENSOR,1735737300,19,4.39,5.31,24.122,,,,,
SENSOR,1735737360,19,2.532,3.878,88.666,,,,,
SENSOR,1735737420,38,1.292,5.089,0.51,,,,,
SENSOR,1735737480,46,2.591,9.983,58.607,,,,,
SENSOR,1735737540,10,0.211,5.016,27.669,,,,,
SENSOR,1735737600,14,0.695,2.318,70.396,,,,,
SENSOR,1735737660,17,2.782,5.183,33.324,,,,,
SENSOR,1735737720,14,2.264,5.444,80.904,,,,,
SENSOR,1735737780,29,4.908,3.781,62.802,,,,,
SENSOR,1735737840,8,2.279,5.161,49.719,,,,,
SENSOR,1735737900,21,3.204,1.723,56.225,,,,,
SENSOR,1735737960,43,2.775,1.939,3.705,,,,,
SENSOR,1735738020,46,4.696,5.813,75.798,,,,,
SENSOR,1735738080,22,3.462,5.973,28.463,,,,,
SENSOR,1735738140,19,3.045,2.109,95.692,,,,,
SENSOR,1735738200,42,3.094,8.742,58.311,,,,,
SENSOR,1735738260,4,0.147,3.291,32.321,,,,,
SENSOR,1735738320,22,1.925,5.758,75.924,,,,,
SENSOR,1735738380,49,3.035,2.163,29.047,,,,,
SENSOR,1735738440,19,1.513,1.298,89.022,,,,,
SENSOR,1735738500,29,1.924,3.748,47.052,,,,,
SENSOR,1735738560,28,2.987,4.065,63.686,,,,,
SENSOR,1735738620,27,4.889,1.933,88.51,,,,,
SENSOR,1735738680,34,4.298,5.246,75.328,,,,,
SENSOR,1735738740,2,2.088,4.325,83.548,,,,,
SENSOR,1735738800,38,3.165,2.398,14.514,,,,,
SENSOR,1735738860,47,4.157,8.373,81.223,,,,,
SENSOR,1735738920,12,4.064,5.881,53.066,,,,,
SENSOR,1735738980,48,3.211,4.526,26.043,,,,,
SENSOR,1735739040,24,0.489,6.473,77.427,,,,,
SENSOR,1735739100,33,1.219,8.908,14.286,,,,,
SENSOR,1735739160,35,3.344,3.309,8.287,,,,,
SENSOR,1735739220,10,1.707,6.947,48.591,,,,,
SENSOR,1735739280,23,4.519,7.104,28.678,,,,,
SENSOR,1735739340,38,4.548,9.379,32.55,,,,,
SENSOR,1735739400,32,4.595,8.954,85.626,,,,,
SENSOR,1735739460,19,4.253,9.284,82.169,,,,,
SENSOR,1735739520,28,1.75,4.04,33.986,,,,,
SENSOR,1735739580,10,4.573,2.459,6.651,,,,,
SENSOR,1735739640,9,4.154,6.773,7.927,,,,,
SENSOR,1735739700,10,1.653,8.524,50.293,,,,,
SENSOR,1735739760,20,0.107,7.662,50.708,,,,,
SENSOR,1735739820,48,1.814,3.444,79.801,,,,,
SENSOR,1735739880,45,0.01,6.487,8.503,,,,,
SENSOR,1735739940,30,1.658,9.729,91.353,,,,,
SENSOR,1735740000,43,3.172,6.859,12.168,,,,,
SENSOR,1735740060,20,2.205,6.46,63.092,,,,,
SENSOR,1735740120,35,1.014,7.907,89.63,,,,,
SENSOR,1735740180,47,2.928,2.535,25.753,,,,,
SENSOR,1735740240,27,1.305,6.042,76.777,,,,,
SENSOR,1735740300,9,1.064,4.291,63.359,,,,,
SENSOR,1735740360,48,1.083,3.19,48.367,,,,,
SENSOR,1735740420,22,0.586,9.686,44.348,,,,,
SENSOR,1735740480,20,3.803,6.535,37.216,,,,,
SENSOR,1735740540,27,0.816,3.034,4.807,,,,,
SENSOR,1735740600,19,3.945,7.985,19.036,,,,,
SENSOR,1735740660,35,0.895,5.986,6.619,,,,,
SENSOR,1735740720,21,1.757,7.962,51.666,,,,,
SENSOR,1735740780,3,4.079,8.94,21.659,,,,,
SENSOR,1735740840,8,1.282,5.169,20.075,,,,,
SENSOR,1735740900,23,1.199,2.85,79.074,,,,,
SENSOR,1735740960,18,1.235,1.437,12.433,,,,,
SENSOR,1735741020,4,3.974,6.647,39.614,,,,,
SENSOR,1735741080,23,3.57,6.318,7.111,,,,,
SENSOR,1735741140,7,4.561,7.85,59.453,,,,,
SENSOR,1735741200,6,1.86,4.304,3.28,,,,,
SENSOR,1735741260,30,1.281,5.523,24.089,,,,,
SENSOR,1735741320,29,4.622,1.678,51.967,,,,,
SENSOR,1735741380,7,2.008,5.808,79.611,,,,,
SENSOR,1735741440,38,3.079,9.523,77.19,,,,,
SENSOR,1735741500,18,4.81,5.137,12.983,,,,,
SENSOR,1735741560,1,2.355,2.175,14.665,,,,,
SENSOR,1735741620,27,4.96,6.567,66.865,,,,,
SENSOR,1735741680,7,0.937,9.013,3.081,,,,,
SENSOR,1735741740,45,0.696,1.499,94.44,,,,,
SENSOR,1735741800,22,2.049,5.432,59.21,,,,,
SENSOR,1735741860,19,3.08,7.104,76.54,,,,,
SENSOR,1735741920,19,2.727,6.592,17.804,,,,,
SENSOR,1735741980,26,2.916,1.22,12.347,,,,,
SENSOR,1735742040,27,1.202,5.985,15.062,,,,,
SENSOR,1735742100,21,0.356,9.168,72.969,,,,,
SENSOR,1735742160,9,1.168,3.563,42.128,,,,,
SENSOR,1735742220,41,4.011,3.934,97.612,,,,,
SENSOR,1735742280,41,4.138,2.902,44.916,,,,,
SENSOR,1735742340,36,1.634,5.187,11.851,,,,,
SENSOR,1735742400,19,3.24,3.06,86.663,,,,,
SENSOR,1735742460,2,1.246,3.75,44.903,,,,,
SENSOR,1735742520,6,3.713,9.984,5.404,,,,,
SENSOR,1735742580,8,1.934,4.671,75.315,,,,,
SENSOR,1735742640,22,2.651,4.045,51.645,,,,,
SENSOR,1735742700,43,4.245,5.944,21.123,,,,,
SENSOR,1735742760,10,2.364,6.875,24.349,,,,,
SENSOR,1735742820,30,1.001,7.44,58.577,,,,,
SENSOR,1735742880,33,4.089,4.012,27.942,,,,,
SENSOR,1735742940,11,3.226,9.289,51.384,,,,,
SENSOR,1735743000,35,4.367,9.513,72.95,,,,,
SENSOR,1735743060,8,3.143,1.808,22.848,,,,,
SENSOR,1735743120,12,3.932,6.734,61.268,,,,,
SENSOR,1735743180,46,3.339,9.099,30.5,,,,,
SENSOR,1735743240,47,3.233,9.074,41.994,,,,,
SENSOR,1735743300,19,4.475,8.014,39.533,,,,,
SENSOR,1735743360,16,3.183,9.613,80.405,,,,,
SENSOR,1735743420,41,1.045,3.262,69.357,,,,,
SENSOR,1735743480,21,4.608,8.524,75.065,,,,,
SENSOR,1735743540,47,4.445,9.4,94.504,,,,,
SENSOR,1735743600,6,1.404,6.632,69.304,,,,,
SENSOR,1735743660,46,4.106,6.416,82.192,,,,,
SENSOR,1735743720,17,1.343,4.908,45.02,,,,,
SENSOR,1735743780,32,2.964,3.55,57.281,,,,,
SENSOR,1735743840,9,1.178,3.102,63.119,,,,,
SENSOR,1735743900,23,3.96,6.28,14.386,,,,,
SENSOR,1735743960,7,2.071,1.451,21.841,,,,,
SENSOR,1735744020,17,4.786,9.306,85.663,,,,,
SENSOR,1735744080,28,1.646,7.536,9.558,,,,,
SENSOR,1735744140,35,4.734,5.569,34.546,,,,,
SENSOR,1735744200,1,1.209,5.463,61.217,,,,,
SENSOR,1735744260,2,2.135,3.071,84.435,,,,,
SENSOR,1735744320,23,2.081,6.636,20.592,,,,,
SENSOR,1735744380,28,4.59,5.636,5.758,,,,,
SENSOR,1735744440,18,0.744,3.38,74.663,,,,,
SENSOR,1735744500,20,2.508,3.655,70.066,,,,,
SENSOR,1735744560,10,3.421,6.857,3.333,,,,,
SENSOR,1735744620,4,4.819,2.471,85.629,,,,,
SENSOR,1735744680,16,2.697,4.239,33.187,,,,,
SENSOR,1735744740,6,2.057,3.196,47.641,,,,,
SENSOR,1735744800,16,0.182,4.586,56.393,,,,,
SENSOR,1735744860,9,2.119,8.976,25.438,,,,,
SENSOR,1735744920,32,1.521,9.823,66.468,,,,,
SENSOR,1735744980,29,2.198,4.914,61.276,,,,,
SENSOR,1735745040,16,4.809,5.045,78.167,,,,,
SENSOR,1735745100,49,0.634,2.983,13.003,,,,,
SENSOR,1735745160,26,4.511,2.341,77.986,,,,,
SENSOR,1735745220,32,4.875,4.509,67.966,,,,,
