command,node_id,x,y,wind,importance,extra
WAYPOINT,521,7302.812,1818.778,12.085,2,
WAYPOINT,522,850.974,2904.965,8.283,7,
WAYPOINT,523,559.546,9469.248,4.849,10,
WAYPOINT,524,3096.2,4889.439,5.996,10,
WAYPOINT,525,2702.505,1777.696,13.189,6,
WAYPOINT,526,8227.639,4926.461,4.489,7,
WAYPOINT,527,9074.82,6358.378,3.286,10,
WAYPOINT,528,7545.154,9909.209,10.267,2,
WAYPOINT,529,458.067,5989.418,17.249,7,
WAYPOINT,530,856.205,1467.148,16.963,5,
WAYPOINT,531,1985.675,9766.666,15.934,4,
WAYPOINT,532,1937.503,2221.986,1.009,10,
WAYPOINT,533,3112.48,8520.126,6.104,8,
WAYPOINT,534,3288.73,3771.024,9.645,3,
WAYPOINT,535,396.522,6132.268,2.589,7,
WAYPOINT,536,6669.685,2368.233,19.543,1,
WAYPOINT,537,3946.656,1699.938,0.064,8,
WAYPOINT,538,4159.586,979.94,19.948,9,
WAYPOINT,539,7448.074,2747.109,18.534,5,
WAYPOINT,540,6849.649,7976.492,14.197,6,
WAYPOINT,541,9882.515,7337.423,14.872,8,
WAYPOINT,542,1863.713,986.763,2.708,10,
WAYPOINT,543,4559.849,6516.617,15.288,1,
WAYPOINT,544,7473.973,7305.742,16.077,9,
WAYPOINT,545,8865.677,4939.875,6.017,6,
WAYPOINT,546,5048.829,9078.143,7.103,1,
WAYPOINT,547,3015.708,4183.056,1.24,1,
WAYPOINT,548,6709.369,9736.853,7.322,4,
WAYPOINT,549,5349.107,8694.878,11.453,1,
WAYPOINT,550,8489.071,326.248,11.74,6,
WAYPOINT,551,9945.42,9290.588,5.178,9,
WAYPOINT,552,8291.846,2722.148,17.556,3,
WAYPOINT,553,5917.947,5988.013,14.802,10,
WAYPOINT,554,9335.463,4872.783,5.541,7,
WAYPOINT,555,4412.241,6910.242,6.447,6,
WAYPOINT,556,5273.116,3516.386,19.736,3,
WAYPOINT,557,6259.198,5088.593,1.694,6,
WAYPOINT,558,9108.006,2083.212,4.98,2,
WAYPOINT,559,3975.361,6562.424,14.961,1,
WAYPOINT,560,5976.044,2085.853,13.426,5,
WAYPOINT,561,7640.964,1829.588,19.152,10,
WAYPOINT,562,6457.751,1576.404,9.372,6,
WAYPOINT,563,3444.909,4836.055,6.38,9,
WAYPOINT,564,2134.037,4182.181,9.527,5,
WAYPOINT,565,4561.563,5930.682,0.735,7,
WAYPOINT,566,1005.967,8075.088,8.613,9,
WAYPOINT,567,2916.46,9814.805,7.955,8,
WAYPOINT,568,6778.722,8654.726,18.067,5,
WAYPOINT,569,7557.066,9665.92,5.431,10,
WAYPOINT,570,3178.655,8218.52,3.515,8,
WAYPOINT,571,9847.463,1159.317,19.511,6,
WAYPOINT,572,210.944,796.281,3.404,2,
WAYPOINT,573,7345.081,5678.678,10.249,8,
WAYPOINT,574,8858.003,636.419,10.323,6,
WAYPOINT,575,3141.696,2770.851,15.989,7,
WAYPOINT,576,7279.612,5618.056,8.773,7,
WAYPOINT,577,3582.721,5454.581,6.973,7,
WAYPOINT,578,7723.992,9568.942,12.536,1,
WAYPOINT,579,7222.465,619.417,15.594,2,
WAYPOINT,580,5812.364,7285.518,14.136,4,
WAYPOINT,581,1819.179,6406.632,4.21,2,
WAYPOINT,582,1219.098,6570.906,14.188,1,
WAYPOINT,583,3003.409,5580.79,16.453,4,
WAYPOINT,584,8946.381,9874.447,12.392,10,
WAYPOINT,585,1864.993,1299.521,4.832,6,
WAYPOINT,586,3911.05,2416.332,12.954,6,
WAYPOINT,587,2272.823,7774.391,8.153,10,
WAYPOINT,588,1230.169,3860.776,13.033,9,
WAYPOINT,589,2667.257,1379.332,4.104,2,
WAYPOINT,590,8986.712,972.125,14.011,3,
WAYPOINT,591,4106.112,4748.47,17.655,3,
WAYPOINT,592,3128.03,6686.356,9.81,5,
WAYPOINT,593,5979.713,6596.946,2.571,1,
WAYPOINT,594,8210.207,8543.31,18.052,8,
WAYPOINT,595,79.853,4844.196,11.296,9,
WAYPOINT,596,3539.574,1000.851,12.956,10,
WAYPOINT,597,2586.133,1759.367,4.388,10,
WAYPOINT,598,7409.983,3045.3,19.471,2,
WAYPOINT,599,7989.602,6733.355,16.02,8,
WAYPOINT,600,603.032,9612.273,10.439,8,
WAYPOINT,601,6956.619,9094.577,11.613,4,
WAYPOINT,602,570.498,9368.025,3.152,7,
WAYPOINT,603,9119.648,5205.085,0.097,5,
WAYPOINT,604,1560.09,5315.201,12.093,2,
WAYPOINT,605,5882.097,5960.537,13.977,8,
WAYPOINT,606,3843.287,7560.205,18.826,3,
WAYPOINT,607,7030.923,4648.533,12.617,3,
WAYPOINT,608,6214.453,6150.42,6.014,3,
WAYPOINT,609,5820.115,6027.311,18.574,8,
WAYPOINT,610,7332.94,1629.949,7.408,8,
WAYPOINT,611,9740.641,1133.376,17.292,7,
WAYPOINT,612,5153.025,7040.537,2.729,8,
WAYPOINT,613,770.885,4438.98,7.129,9,
WAYPOINT,614,3640.207,4190.783,10.498,9,
WAYPOINT,615,9305.577,1786.302,19.212,1,
WAYPOINT,616,2693.92,1065.267,0.034,8,
WAYPOINT,617,26.431,7453.297,16.663,9,
WAYPOINT,618,7634.522,9551.385,3.685,6,
WAYPOINT,619,5497.081,5279.649,10.15,7,
WAYPOINT,620,4965.495,5166.793,3.001,1,
WAYPOINT,621,6957.055,1236.265,9.57,10,
WAYPOINT,622,72.893,1547.559,0.831,4,
WAYPOINT,623,2937.958,8109.477,0.617,9,
WAYPOINT,624,7487.681,3811.395,3.682,8,
WAYPOINT,625,98.736,6821.673,5.72,8,
WAYPOINT,626,2271.138,9657.711,3.674,6,
WAYPOINT,627,9941.094,7957.222,7.08,1,
WAYPOINT,628,1763.117,1386.824,14.27,2,
WAYPOINT,629,7689.981,4841.379,11.561,7,
WAYPOINT,630,9832.848,7835.1,14.668,5,
WAYPOINT,631,2683.757,744.595,6.743,10,
WAYPOINT,632,1002.328,556.347,9.282,9,
WAYPOINT,633,5494.128,908.758,4.062,5,
WAYPOINT,634,9981.333,9519.526,12.314,1,
WAYPOINT,635,5017.3,8712.21,11.87,4,
WAYPOINT,636,8924.114,7337.073,2.118,7,
WAYPOINT,637,3606.69,4999.499,8.967,6,
WAYPOINT,638,8899.68,5968.697,17.412,7,
WAYPOINT,639,7140.682,2861.114,10.819,8,
WAYPOINT,640,5853.658,9379.473,5.79,10,
WAYPOINT,641,6243.999,6607.943,3.825,7,
WAYPOINT,642,1895.404,569.339,4.484,10,
WAYPOINT,643,9041.741,9060.335,3.313,2,
WAYPOINT,644,996.547,222.024,16.252,3,
WAYPOINT,645,3670.483,1202.333,12.421,1,
WAYPOINT,646,4562.806,7574.343,12.238,4,
WAYPOINT,647,6524.489,7867.538,11.512,1,
WAYPOINT,648,2507.069,4681.862,11.802,6,
WAYPOINT,649,6789.245,6371.684,2.41,6,
WAYPOINT,650,4435.839,5690.029,15.715,5,
WAYPOINT,651,3884.686,5883.755,5.25,2,
WAYPOINT,652,6368.32,325.791,0.755,2,
WAYPOINT,653,6301.938,7419.541,5.688,3,
WAYPOINT,654,8112.61,6817.245,4.406,10,
WAYPOINT,655,7050.207,2316.112,17.203,9,
WAYPOINT,656,7030.625,7651.128,17.814,5,
WAYPOINT,657,6237.187,4356.768,16.588,2,
WAYPOINT,658,1657.192,7789.875,2.015,10,
WAYPOINT,659,7500.844,9401.059,10.179,10,
WAYPOINT,660,2207.674,927.08,8.304,6,
WAYPOINT,661,4793.434,9996.564,9.215,4,
WAYPOINT,662,6740.748,4572.717,2.599,4,
WAYPOINT,663,5624.592,8825.826,3.233,10,
WAYPOINT,664,1398.582,7360.733,11.976,6,
WAYPOINT,665,3741.261,728.866,14.246,4,
WAYPOINT,666,274.209,8893.44,18.911,7,
WAYPOINT,667,950.169,6377.759,14.937,1,
WAYPOINT,668,8782.407,9787.418,13.209,5,
WAYPOINT,669,5976.818,8435.036,7.123,4,
WAYPOINT,670,7122.756,3716.042,2.449,2,
WAYPOINT,671,2463.222,287.111,16.435,6,
WAYPOINT,672,7305.348,3640.475,18.591,6,
WAYPOINT,673,5224.468,8695.613,12.685,7,
WAYPOINT,674,1253.399,3.144,18.168,7,
WAYPOINT,675,1212.635,199.993,12.941,4,
WAYPOINT,676,341.641,935.468,0.689,10,
WAYPOINT,677,5784.768,9836.528,5.358,9,
WAYPOINT,678,6702.21,5140.111,4.862,7,
WAYPOINT,679,7838.423,5252.355,4.729,5,
WAYPOINT,680,6011.444,2408.597,9.755,5,
WAYPOINT,681,29.886,9606.486,16.542,5,
WAYPOINT,682,7142.815,8399.97,6.247,10,
WAYPOINT,683,1285.846,789.288,16.171,1,
WAYPOINT,684,1192.25,7591.687,17.867,1,
WAYPOINT,685,8986.213,1579.826,10.074,8,
WAYPOINT,686,8502.731,3087.097,1.235,5,
WAYPOINT,687,3824.98,4408.24,8.661,3,
WAYPOINT,688,9273.227,8655.038,19.472,3,
WAYPOINT,689,1037.075,486.865,11.625,9,
WAYPOINT,690,1255.888,9411.519,7.357,7,
WAYPOINT,691,6820.902,1346.024,11.17,3,
WAYPOINT,692,6831.466,2683.367,2.274,10,
WAYPOINT,693,882.4,6453.853,16.125,9,
WAYPOINT,694,8449.873,4643.733,17.103,8,
WAYPOINT,695,8156.689,9886.26,13.802,2,
WAYPOINT,696,2030.175,1807.736,8.662,2,
WAYPOINT,697,7162.011,9846.377,10.872,5,
WAYPOINT,698,3531.756,6577.134,13.486,6,
WAYPOINT,699,3857.375,4546.917,11.458,4,
WAYPOINT,700,6245.16,6219.453,7.663,9,
WAYPOINT,701,3111.366,9103.501,8.085,9,
WAYPOINT,702,130.463,5717.432,9.369,9,
WAYPOINT,703,5115.201,1135.449,11.155,8,
WAYPOINT,704,4157.859,3482.066,4.32,2,
WAYPOINT,705,1279.8,5163.441,0.924,3,
WAYPOINT,706,7725.324,1775.027,3.721,3,
WAYPOINT,707,5631.916,2339.057,8.191,7,
WAYPOINT,708,4670.918,5277.157,6.031,4,
WAYPOINT,709,2662.003,7028.636,11.749,2,
WAYPOINT,710,5453.283,9316.741,11.835,7,
WAYPOINT,711,1599.203,815.995,18.378,5,
WAYPOINT,712,5020.752,488.409,13.685,8,
WAYPOINT,713,3175.931,5352.84,5.096,2,
WAYPOINT,714,1052.753,3826.918,16.488,5,
WAYPOINT,715,7908.904,8502.057,10.509,10,
WAYPOINT,716,7381.491,2896.632,14.674,9,
WAYPOINT,717,6786.606,6535.123,1.374,2,
WAYPOINT,718,6706.521,9078.555,11.822,6,
WAYPOINT,719,5100.554,1357.441,3.742,5,
WAYPOINT,720,6268.475,7116.678,13.882,10,
WAYPOINT,721,5296.834,395.288,16.198,8,
WAYPOINT,722,5012.648,4936.783,10.07,6,
WAYPOINT,723,156.457,6696.158,12.998,4,
WAYPOINT,724,1806.397,302.829,0.934,9,
WAYPOINT,725,9098.463,6782.088,5.962,1,
WAYPOINT,726,1113.26,1185.489,0.251,3,
WAYPOINT,727,8519.625,9909.774,3.803,5,
WAYPOINT,728,2961.475,935.37,3.417,9,
WAYPOINT,729,7352.106,1649.566,18.955,3,
WAYPOINT,730,3763.151,4691.768,19.779,4,
WAYPOINT,731,3968.162,2234.11,1.803,4,
WAYPOINT,732,4901.986,7961.429,1.368,3,
WAYPOINT,733,3118.023,8695.355,2.069,10,
WAYPOINT,734,9517.95,6235.554,0.181,9,
WAYPOINT,735,9055.179,5628.058,3.357,8,
WAYPOINT,736,2342.884,8603.365,17.741,2,
WAYPOINT,737,8633.696,2254.542,14.287,10,
WAYPOINT,738,9070.683,6283.672,13.836,8,
WAYPOINT,739,6878.872,2797.965,2.663,1,
WAYPOINT,740,808.752,3619.11,11.739,3,
WAYPOINT,741,3374.574,3364.363,4.828,2,
WAYPOINT,742,1464.724,458.747,19.136,4,
WAYPOINT,743,6626.997,709.69,1.452,10,
WAYPOINT,744,4433.941,7700.725,2.059,3,
WAYPOINT,745,8987.296,7353.037,11.663,4,
WAYPOINT,746,7715.32,900.137,14.226,7,
WAYPOINT,747,7658.259,8932.533,4.016,10,
WAYPOINT,748,2039.354,9501.321,4.769,1,
WAYPOINT,749,2826.34,2319.804,17.791,6,
WAYPOINT,750,3921.962,1465.53,19.667,10,
WAYPOINT,751,6084.586,3920.006,0.384,10,
WAYPOINT,752,5786.34,5726.238,13.31,5,
WAYPOINT,753,7486.452,3312.441,12.648,3,
WAYPOINT,754,5652.411,5728.536,11.281,6,
WAYPOINT,755,2387.767,79.467,13.224,3,
WAYPOINT,756,777.615,842.644,3.828,3,
WAYPOINT,757,941.255,1677.299,12.082,3,
WAYPOINT,758,717.477,8183.821,5.564,10,
WAYPOINT,759,4232.211,1002.142,19.553,4,
WAYPOINT,760,2603.569,1807.55,18.532,7,
WAYPOINT,761,1353.001,1492.675,8.233,9,
WAYPOINT,762,6155.316,3404.329,7.179,3,
WAYPOINT,763,7986.953,2208.092,6.54,9,
WAYPOINT,764,3881.607,4302.388,6.33,10,
WAYPOINT,765,1889.314,7210.33,1.307,3,
WAYPOINT,766,4290.659,6354.69,9.806,7,
WAYPOINT,767,5048.307,324.042,11.79,3,
WAYPOINT,768,7441.289,269.101,17.858,3,
WAYPOINT,769,7253.248,3031.351,6.916,7,
WAYPOINT,770,670.976,4936.934,3.027,2,
WAYPOINT,771,3719.078,5359.539,19.105,6,
WAYPOINT,772,5991.622,1802.113,16.208,8,
WAYPOINT,773,1361.672,7176.098,4.891,2,
WAYPOINT,774,3632.326,9792.329,7.105,10,
WAYPOINT,775,5030.955,3110.959,5.245,6,
WAYPOINT,776,2523.572,5105.011,10.812,2,
WAYPOINT,777,6667.326,3856.834,8.215,7,
WAYPOINT,778,1411.92,4959.009,4.569,4,
WAYPOINT,779,854.67,5953.674,10.953,1,
WAYPOINT,780,6692.14,2716.841,10.845,8,
WAYPOINT,781,3854.079,7227.653,12.917,7,
WAYPOINT,782,323.011,3763.825,2.197,1,
WAYPOINT,783,2836.549,6902.087,4.912,7,
WAYPOINT,784,5112.663,2555.331,17.155,8,
WAYPOINT,785,315.395,9134.02,6.087,1,
WAYPOINT,786,1575.345,2786.654,6.982,6,
WAYPOINT,787,7371.251,5822.311,18.425,4,
WAYPOINT,788,1070.806,9074.81,15.018,7,
WAYPOINT,789,128.455,5322.371,6.402,3,
WAYPOINT,790,541.629,5283.482,8.17,5,
WAYPOINT,791,7202.791,1108.364,6.842,4,
WAYPOINT,792,8336.855,8294.496,14.733,10,
WAYPOINT,793,9333.135,6023.321,17.001,7,
WAYPOINT,794,1656.42,2983.2,14.476,2,
WAYPOINT,795,4530.107,220.982,12.883,1,
WAYPOINT,796,5688.006,8970.636,9.353,2,
WAYPOINT,797,8949.591,4667.025,5.33,5,
WAYPOINT,798,3705.82,6064.256,12.078,1,
WAYPOINT,799,2102.085,8631.517,3.045,4,
WAYPOINT,800,932.764,1790.796,6.129,8,
WAYPOINT,801,4926.374,662.858,8.542,2,
WAYPOINT,802,2206.128,1863.347,8.067,1,
WAYPOINT,803,9589.721,1486.072,12.106,6,
WAYPOINT,804,267.224,1978.263,11.193,9,
WAYPOINT,805,4144.469,2364.122,4.224,4,
WAYPOINT,806,9284.933,8046.002,3.708,8,
WAYPOINT,807,3359.097,1780.455,1.355,2,
WAYPOINT,808,2024.32,6738.75,10.971,7,
WAYPOINT,809,6158.606,3941.207,19.036,4,
WAYPOINT,810,8582.755,7280.224,18.409,7,
WAYPOINT,811,1929.576,367.517,3.507,10,
WAYPOINT,812,8937.376,3948.268,12.27,10,
WAYPOINT,813,8509.247,6449.858,8.959,8,
WAYPOINT,814,8081.968,6530.475,6.21,2,
WAYPOINT,815,2824.755,7349.879,11.865,9,
WAYPOINT,816,9923.452,1214.621,11.38,8,
WAYPOINT,817,246.212,3347.521,6.045,3,
WAYPOINT,818,429.682,2705.243,18.475,7,
WAYPOINT,819,9434.07,2863.76,6.808,1,
WAYPOINT,820,8685.098,828.189,6.688,10,
WAYPOINT,821,704.311,6695.264,4.804,8,
WAYPOINT,822,5405.464,3748.992,15.98,5,
WAYPOINT,823,9233.115,1467.688,1.409,6,
WAYPOINT,824,7189.293,2223.975,9.085,9,
WAYPOINT,825,4657.91,7515.189,10.903,2,
WAYPOINT,826,8103.682,6855.809,9.873,7,
WAYPOINT,827,685.845,736.341,11.022,6,
WAYPOINT,828,7676.924,4283.295,3.347,7,
WAYPOINT,829,6118.075,1980.377,14.932,2,
WAYPOINT,830,668.036,8309.459,19.003,2,
WAYPOINT,831,2893.271,936.828,16.598,6,
WAYPOINT,832,5998.747,9369.91,10.432,9,
WAYPOINT,833,4044.964,5919.616,2.109,6,
WAYPOINT,834,1185.28,2080.841,5.176,3,
WAYPOINT,835,3834.795,3714.645,0.184,10,
WAYPOINT,836,649.782,2106.539,13.272,9,
WAYPOINT,837,8242.493,9101.171,11.982,1,
WAYPOINT,838,1568.906,4145.638,5.88,9,
WAYPOINT,839,2553.153,656.076,11.618,10,
WAYPOINT,840,7727.22,4238.359,5.307,8,
WAYPOINT,841,103.817,5991.534,18.088,2,
WAYPOINT,842,3766.139,461.026,9.13,3,
WAYPOINT,843,8793.741,7535.565,5.351,10,
WAYPOINT,844,3295.487,2508.692,16.853,4,
WAYPOINT,845,8551.528,1071.243,13.125,6,
WAYPOINT,846,4618.414,7246.238,11.469,1,
WAYPOINT,847,7655.379,1.129,6.854,1,
WAYPOINT,848,9605.212,2930.484,8.309,1,
WAYPOINT,849,4969.526,1356.889,14.433,1,
WAYPOINT,850,750.147,9757.952,13.553,1,
WAYPOINT,851,859.874,7758.964,15.39,4,
WAYPOINT,852,4094.963,3666.871,12.751,9,
WAYPOINT,853,8707.439,2307.713,10.687,1,
WAYPOINT,854,120.119,8946.692,0.999,9,
WAYPOINT,855,8316.099,9337.196,3.339,2,
WAYPOINT,856,3264.652,8469.712,16.241,4,
WAYPOINT,857,6417.85,997.471,19.935,3,
WAYPOINT,858,6889.809,922.988,13.21,5,
WAYPOINT,859,8761.195,8867.077,13.217,9,
WAYPOINT,860,7275.014,6101.057,13.414,9,
WAYPOINT,861,6015.932,6846.433,3.656,5,
WAYPOINT,862,5221.037,6226.608,18.773,6,
WAYPOINT,863,7904.357,8819.346,8.119,10,
WAYPOINT,864,449.795,7879.79,8.357,5,
WAYPOINT,865,1459.94,1747.038,12.565,3,
WAYPOINT,866,1979.737,2307.875,4.114,1,
WAYPOINT,867,9972.944,2695.007,3.768,1,
WAYPOINT,868,2406.468,9768.808,18.491,9,
WAYPOINT,869,3630.536,7631.946,2.989,1,
WAYPOINT,870,7767.059,8677.005,8.885,6,
WAYPOINT,871,532.295,5272.959,12.04,4,
WAYPOINT,872,6684.376,9785.586,16.159,10,
WAYPOINT,873,2511.164,9551.86,11.588,2,
WAYPOINT,874,5816.014,3733.198,9.404,6,
WAYPOINT,875,8148.903,5737.12,1.516,4,
WAYPOINT,876,2490.31,2877.723,5.541,3,
WAYPOINT,877,5993.406,4236.164,1.625,9,
WAYPOINT,878,1907.963,2305.481,5.201,4,
WAYPOINT,879,1200.986,4535.237,19.149,10,
WAYPOINT,880,1222.855,5293.115,4.094,3,
WAYPOINT,881,9288.853,2716.817,10.251,6,
WAYPOINT,882,5033.035,4866.795,2.463,5,
WAYPOINT,883,8665.75,8871.081,18.97,2,
WAYPOINT,884,4905.731,3538.849,3.098,5,
WAYPOINT,885,9467.047,6528.575,6.333,9,
WAYPOINT,886,9136.563,4232.332,5.258,9,
WAYPOINT,887,3887.389,1008.385,8.046,10,
WAYPOINT,888,6469.322,6578.586,16.607,10,
WAYPOINT,889,1627.312,380.945,1.489,9,
WAYPOINT,890,2378.247,8855.403,16.496,4,
WAYPOINT,891,3857.985,590.209,12.786,9,
WAYPOINT,892,9365.843,7036.24,13.974,1,
WAYPOINT,893,925.955,893.647,10.591,9,
WAYPOINT,894,3383.292,2217.851,19.238,1,
WAYPOINT,895,4637.977,3509.172,7.182,8,
WAYPOINT,896,7665.479,8834.438,0.558,2,
WAYPOINT,897,1075.085,3617.116,3.28,10,
WAYPOINT,898,8735.289,3851.954,14.73,4,
WAYPOINT,899,3968.163,3184.243,4.298,5,
WAYPOINT,900,1329.763,7669.073,6.351,5,
WAYPOINT,901,4011.039,6478.382,12.641,1,
WAYPOINT,902,7032.581,8743.565,15.107,2,
WAYPOINT,903,8613.517,1505.828,16.449,3,
WAYPOINT,904,8223.419,9632.78,12.908,10,
WAYPOINT,905,1972.103,1661.294,16.803,10,
WAYPOINT,906,7.283,8862.353,19.111,4,
WAYPOINT,907,2020.038,5982.071,7.612,4,
WAYPOINT,908,3490.791,1639.386,14.902,4,
WAYPOINT,909,3812.463,8972.17,7.564,10,
WAYPOINT,910,261.47,4350.274,15.041,3,
WAYPOINT,911,308.946,2129.993,15.338,9,
WAYPOINT,912,7250.033,1837.411,12.124,7,
WAYPOINT,913,4601.515,6487.264,13.858,5,
WAYPOINT,914,4569.442,2771.421,17.347,8,
WAYPOINT,915,3892.73,2185.959,11.663,7,
WAYPOINT,916,9772.35,7577.444,2.815,4,
WAYPOINT,917,2855.808,5199.987,17.061,10,
WAYPOINT,918,8408.231,5292.546,13.992,6,
WAYPOINT,919,3185.673,271.249,2.488,2,
WAYPOINT,920,5603.327,7897.475,9.682,6,
WAYPOINT,921,113.666,9082.402,19.299,3,
WAYPOINT,922,2225.86,6484.829,8.62,1,
WAYPOINT,923,2786.442,2305.81,4.461,7,
WAYPOINT,924,5506.429,1083.292,3.258,3,
WAYPOINT,925,3278.592,6535.035,7.631,2,
WAYPOINT,926,5900.734,3913.095,5.815,6,
WAYPOINT,927,1397.573,211.557,5.758,5,
WAYPOINT,928,2562.977,7397.301,0.576,1,
WAYPOINT,929,3608.321,5909.701,12.151,1,
WAYPOINT,930,727.387,3724.352,2.589,1,
WAYPOINT,931,4125.793,1428.833,16.705,4,
WAYPOINT,932,579.313,2187.049,19.167,9,
WAYPOINT,933,7810.311,8511.402,17.063,10,
WAYPOINT,934,7373.459,4368.534,18.104,8,
WAYPOINT,935,8189.874,1266.478,7.476,1,
WAYPOINT,936,823.051,2569.169,13.547,3,
WAYPOINT,937,7471.663,8755.84,15.716,9,
WAYPOINT,938,7634.205,271.769,6.822,2,
WAYPOINT,939,1201.521,1553.261,3.225,8,
WAYPOINT,940,518.937,3739.765,9.911,2,
WAYPOINT,941,3884.711,7950.58,17.548,3,
WAYPOINT,942,8227.512,5553.28,1.834,1,
WAYPOINT,943,276.301,10.266,12.937,8,
WAYPOINT,944,458.11,8143.117,3.987,1,
WAYPOINT,945,4056.727,2969.41,19.643,10,
WAYPOINT,946,4372.515,9677.886,15.819,9,
WAYPOINT,947,4784.531,9226.786,5.499,1,
WAYPOINT,948,8261.282,6634.174,18.111,3,
WAYPOINT,949,3149.654,9361.884,1.271,7,
WAYPOINT,950,7107.179,9808.222,16.733,8,
WAYPOINT,951,7102.287,9561.611,10.11,1,
WAYPOINT,952,6854.486,7517.725,1.742,3,
WAYPOINT,953,2826.81,9845.349,13.964,2,
WAYPOINT,954,3140.802,7982.214,11.958,8,
WAYPOINT,955,8938.983,7438.316,18.77,1,
WAYPOINT,956,8874.946,8286.761,11.535,4,
WAYPOINT,957,3218.538,1297.007,0.153,4,
WAYPOINT,958,6892.783,2189.471,7.465,8,
WAYPOINT,959,785.547,8335.34,18.288,9,
WAYPOINT,960,3825.148,8926.576,1.548,7,
WAYPOINT,961,4024.481,4764.837,9.115,5,
WAYPOINT,962,2289.154,4779.624,10.634,4,
WAYPOINT,963,9477.424,8556.077,12.324,9,
WAYPOINT,964,2404.226,7796.658,9.978,8,
WAYPOINT,965,9305.793,8869.98,4.866,8,
WAYPOINT,966,3184.253,3137.371,2.989,2,
WAYPOINT,967,3530.228,207.685,2.203,9,
WAYPOINT,968,1146.607,616.596,1.514,2,
WAYPOINT,969,9617.413,756.748,19.852,10,
WAYPOINT,970,254.843,2199.568,10.695,5,
WAYPOINT,971,6412.982,9285.984,4.051,5,
WAYPOINT,972,2494.171,4514.314,3.441,5,
WAYPOINT,973,1089.442,9914.968,17.172,9,
WAYPOINT,974,4232.346,8334.361,12.867,6,
WAYPOINT,975,605.122,6733.792,2.614,4,
WAYPOINT,976,554.001,8455.593,4.2,3,
WAYPOINT,977,7627.42,9377.238,2.514,7,
WAYPOINT,978,5367.099,6964.905,11.258,2,
WAYPOINT,979,9577.113,3652.126,11.276,4,
WAYPOINT,980,7695.114,1814.891,18.992,8,
WAYPOINT,981,6181.593,2908.495,15.078,2,
WAYPOINT,982,3859.116,1708.221,13.53,10,
WAYPOINT,983,3766.368,3289.319,10.14,6,
WAYPOINT,984,4676.302,1855.328,11.972,2,
WAYPOINT,985,2902.963,3852.93,11.049,4,
WAYPOINT,986,4990.192,7521.304,10.21,2,
WAYPOINT,987,46.26,3664.604,12.624,6,
WAYPOINT,988,5300.778,9863.758,15.416,4,
WAYPOINT,989,3999.833,694.994,4.449,1,
WAYPOINT,990,9900.964,8690.217,17.395,8,
WAYPOINT,991,131.121,7321.134,7.688,5,
WAYPOINT,992,9218.582,5230.829,3.171,3,
WAYPOINT,993,3860.415,6721.838,10.17,9,
WAYPOINT,994,3999.951,1426.628,12.551,3,
WAYPOINT,995,8304.666,884.399,17.262,1,
WAYPOINT,996,5450.536,9042.468,18.019,10,
WAYPOINT,997,2270.004,7271.923,7.347,10,
WAYPOINT,998,9234.403,7713.283,5.857,7,
WAYPOINT,999,7583.845,6846.228,2.965,1,
WAYPOINT,1000,3870.764,7538.27,9.291,5,
WAYPOINT,1001,8337.337,8806.256,8.425,2,
WAYPOINT,1002,2213.505,504.934,13.441,7,
WAYPOINT,1003,3300.305,1680.144,4.31,4,
WAYPOINT,1004,1463.57,4031.537,4.445,4,
WAYPOINT,1005,9212.448,364.309,14.74,8,
WAYPOINT,1006,6578.196,8595.517,5.384,1,
WAYPOINT,1007,4969.487,8715.926,18.83,5,
WAYPOINT,1008,1743.228,3927.177,10.322,6,
WAYPOINT,1009,8843.955,5823.636,11.088,2,
WAYPOINT,1010,2314.407,5859.116,17.903,7,
WAYPOINT,1011,4651.475,6631.088,6.096,1,
WAYPOINT,1012,3692.021,4837.862,18.723,2,
WAYPOINT,1013,9876.545,4116.195,10.76,6,
WAYPOINT,1014,2229.956,9035.401,7.624,2,
WAYPOINT,1015,9106.093,9243.537,16.726,5,
WAYPOINT,1016,3153.571,8693.556,0.367,10,
WAYPOINT,1017,8264.066,5776.628,3.04,7,
WAYPOINT,1018,5144.356,630.488,3.784,4,
WAYPOINT,1019,4045.845,6594.439,1.625,10,
WAYPOINT,1020,5363.083,1047.421,15.994,10,
WAYPOINT,1021,2325.136,9156.42,13.809,8,
WAYPOINT,1022,104.05,7231.032,1.324,9,
WAYPOINT,1023,3092.937,2283.093,13.949,4,
WAYPOINT,1024,7483.424,4577.588,7.383,1,
WAYPOINT,1025,9630.687,5235.412,11.433,10,
WAYPOINT,1026,210.371,3563.959,11.249,4,
WAYPOINT,1027,4310.181,8452.951,11.403,5,
WAYPOINT,1028,2659.1,3963.648,10.537,10,
WAYPOINT,1029,5933.111,6914.55,0.381,9,
WAYPOINT,1030,3512.944,5491.222,15.506,1,
WAYPOINT,1031,2134.277,7320.052,14.757,8,
WAYPOINT,1032,553.662,1234.448,0.933,2,
WAYPOINT,1033,3557.64,5509.978,17.441,10,
WAYPOINT,1034,4725.421,3841.379,7.625,9,
WAYPOINT,1035,9525.095,1722.119,10.676,4,
WAYPOINT,1036,1361.843,4615.658,4.386,5,
WAYPOINT,1037,7896.312,1602.69,3.613,1,
WAYPOINT,1038,2906.295,1677.805,13.757,7,
WAYPOINT,1039,9470.047,8263.746,7.218,1,
WAYPOINT,1040,4043.585,3216.429,16.157,9,
