command,node_id,x,y,waste_volume,urgency,region,extra
NODE,2493,6416.653,5044.886,55,2,,
NODE,2494,2299.207,3708.841,163,3,,
NODE,2495,277.197,4327.527,151,2,,
NODE,2496,5299.369,6641.201,172,3,,
NODE,2497,5030.215,7238.689,74,1,,
NODE,2498,9834.966,4181.016,183,5,,
NODE,2499,3620.864,6065.25,47,5,,
NODE,2500,2599.338,6277.832,106,1,,
NODE,2501,8367.611,4614.659,200,3,,
NODE,2502,9629.032,5505.534,96,4,,
NODE,2503,505.979,4534.327,63,3,,
NODE,2504,838.752,739.878,166,2,,
NODE,2505,9770.086,1048.332,161,4,,
NODE,2506,7164.672,1026.579,134,3,,
NODE,2507,1309.611,7259.122,197,1,,
NODE,2508,1925.285,7162.788,22,3,,
NODE,2509,3973.052,1121.133,26,4,,
NODE,2510,7522.03,1874.163,69,2,,
NODE,2511,4375.113,5982.818,43,1,,
NODE,2512,7795.811,2602.225,55,1,,
NODE,2513,4334.477,471.434,124,4,,
NODE,2514,5447.778,8160.555,187,1,,
NODE,2515,5515.173,2280.731,8,2,,
NODE,2516,1212.645,3523.187,157,1,,
NODE,2517,9076.723,6639.384,41,2,,
NODE,2518,4790.276,7801.964,148,5,,
NODE,2519,5131.667,3571.275,61,1,,
NODE,2520,709.449,9842.332,191,3,,
NODE,2521,2336.735,1974.449,26,4,,
NODE,2522,4385.77,9850.378,100,4,,
NODE,2523,5125.006,7708.028,91,5,,
NODE,2524,113.189,4829.342,49,3,,
NODE,2525,5034.122,5740.842,200,2,,
NODE,2526,3801.319,1028.367,139,5,,
NODE,2527,2650.546,1700.836,44,5,,
NODE,2528,3211.881,9097.367,51,1,,
NODE,2529,7829.019,2064.984,50,2,,
NODE,2530,3064.088,6462.447,1,1,,
NODE,2531,5483.656,7315.969,128,3,,
NODE,2532,5570.583,3669.86,103,2,,
NODE,2533,8615.805,6547.379,29,2,,
NODE,2534,6369.015,6865.908,26,5,,
NODE,2535,9925.037,9147.342,54,5,,
NODE,2536,8795.362,3038.731,37,5,,
NODE,2537,6951.624,6330.82,155,1,,
NODE,2538,5821.632,7060.368,167,2,,
NODE,2539,1726.164,2788.732,167,1,,
NODE,2540,8943.78,7712.952,139,3,,
NODE,2541,3964.749,593.306,105,2,,
NODE,2542,3727.208,1261.939,125,2,,
NODE,2543,1823.039,8913.139,26,4,,
NODE,2544,4290.952,3795.271,39,3,,
NODE,2545,2363.387,3651.624,92,5,,
NODE,2546,9365.49,3959.814,159,5,,
NODE,2547,4348.919,476.818,132,5,,
NODE,2548,3835.963,8845.646,86,3,,
NODE,2549,9075.361,3640.053,98,2,,
NODE,2550,5862.941,8782.228,39,2,,
NODE,2551,5229.913,2072.612,30,3,,
NODE,2552,9065.139,4387.45,25,4,,
NODE,2553,4208.618,7554.601,174,5,,
NODE,2554,7522.23,4831.763,102,5,,
NODE,2555,99.768,7068.745,184,5,,
NODE,2556,2300.186,5668.77,137,2,,
NODE,2557,8518.766,495.698,197,4,,
NODE,2558,405.788,3455.95,171,4,,
NODE,2559,7091.684,2761.491,50,3,,
NODE,2560,9193.613,8938.135,49,5,,
NODE,2561,6649.563,3033.018,115,1,,
NODE,2562,3772.376,5660.809,110,5,,
NODE,2563,6140.793,5537.821,156,5,,
NODE,2564,3709.102,4507.612,79,5,,
NODE,2565,8533.433,1110.239,51,5,,
NODE,2566,3605.648,4306.361,126,1,,
NODE,2567,6134.42,7983.038,150,3,,
NODE,2568,6762.51,4925.219,124,2,,
NODE,2569,9345.896,6412.411,96,3,,
NODE,2570,6248.227,4866.373,86,2,,
NODE,2571,5719.889,1282.052,55,2,,
NODE,2572,2269.808,8836.613,82,2,,
NODE,2573,5137.853,4419.367,131,5,,
NODE,2574,673.847,4057.949,169,1,,
NODE,2575,6479.183,8034.344,118,1,,
NODE,2576,9624.333,5798.913,90,1,,
NODE,2577,7312.024,6283.468,178,4,,
NODE,2578,709.854,9996.636,182,1,,
NODE,2579,3004.12,8829.507,199,5,,
NODE,2580,9087.487,5071.247,128,3,,
NODE,2581,5902.128,9905.209,107,1,,
NODE,2582,6895.911,6573.229,8,5,,
NODE,2583,9353.257,3830.016,110,4,,
NODE,2584,7636.513,3556.366,97,1,,
NODE,2585,3270.901,7877.836,111,2,,
NODE,2586,4515.362,9694.631,82,4,,
NODE,2587,6579.166,6200.371,38,5,,
NODE,2588,7533.555,4689.089,9,2,,
NODE,2589,6052.628,2717.179,127,4,,
NODE,2590,2394.021,7985.514,174,1,,
NODE,2591,3064.069,2063.893,149,4,,
NODE,2592,7245.661,7525.227,185,3,,
NODE,2593,837.79,3866.413,102,4,,
NODE,2594,3389.047,6831.763,137,1,,
NODE,2595,4879.654,4596.699,182,3,,
NODE,2596,7756.152,8928.237,179,2,,
NODE,2597,8749.404,2761.191,147,4,,
NODE,2598,1870.208,2597.115,117,1,,
NODE,2599,6341.874,2109.727,143,4,,
NODE,2600,7285.609,8553.87,181,3,,
NODE,2601,1185.251,1415.1,111,1,,
NODE,2602,3364.712,7234.737,37,3,,
NODE,2603,9832.025,3624.564,19,5,,
NODE,2604,7668.081,8127.852,15,3,,
NODE,2605,873.342,4449.814,57,3,,
NODE,2606,6216.244,8400.029,159,3,,
NODE,2607,5648.943,5176.059,124,2,,
NODE,2608,5177.619,913.889,193,3,,
NODE,2609,1823.489,6412.535,101,3,,
NODE,2610,8929.813,3472.856,199,1,,
NODE,2611,7864.495,7049.976,196,1,,
NODE,2612,5711.194,8251.536,183,2,,
NODE,2613,7295.248,5945.338,164,1,,
NODE,2614,3442.609,9079.067,155,5,,
NODE,2615,6272.349,6632.295,143,3,,
NODE,2616,4721.864,5843.187,2,4,,
NODE,2617,8208.652,4816.375,158,1,,
NODE,2618,7084.844,5100.029,40,1,,
NODE,2619,1526.152,408.987,20,1,,
NODE,2620,2068.39,7024.205,158,2,,
NODE,2621,1669.913,7439.389,180,1,,
NODE,2622,2979.252,9835.562,192,4,,
NODE,2623,4783.823,6326.747,90,5,,
NODE,2624,4707.882,4833.533,66,1,,
NODE,2625,4701.724,9440.579,28,4,,
NODE,2626,1376.097,3364.242,122,4,,
NODE,2627,6787.943,3530.366,181,2,,
NODE,2628,9833.017,8784.698,31,5,,
NODE,2629,3497.619,9524.782,169,1,,
NODE,2630,9649.75,8452.612,36,1,,
NODE,2631,6605.638,1386.321,113,5,,
NODE,2632,4303.353,7720.269,177,1,,
NODE,2633,4399.389,405.001,135,1,,
NODE,2634,1668.007,2796.963,120,4,,
NODE,2635,8050.077,1557.645,76,1,,
NODE,2636,4573.882,6642.158,34,2,,
NODE,2637,2012.983,2363.212,191,5,,
NODE,2638,7391.058,7374.272,189,3,,
NODE,2639,4623.772,8354.964,109,4,,
NODE,2640,9424.662,2610.512,82,1,,
NODE,2641,8994.731,1996.731,187,4,,
NODE,2642,3509.418,2711.628,200,4,,
NODE,2643,5678.087,118.78,60,3,,
NODE,2644,9873.228,7792.035,65,4,,
NODE,2645,6813.514,1212.751,146,5,,
NODE,2646,8726.156,6048.544,88,1,,
NODE,2647,6849.682,8852.091,97,4,,
NODE,2648,9950.351,805.404,20,2,,
NODE,2649,7814.413,8450.089,157,2,,
NODE,2650,1887.414,1621.882,38,5,,
NODE,2651,3897.725,3475.424,63,1,,
NODE,2652,9569.548,64.094,14,5,,
NODE,2653,9426.864,5776.024,121,3,,
NODE,2654,4202.125,9873.816,82,5,,
NODE,2655,4578.661,4697.531,36,4,,
NODE,2656,5718.387,8432.236,20,1,,
NODE,2657,2238.521,3942.76,25,5,,
NODE,2658,704.209,9766.704,163,1,,
NODE,2659,6562.421,5964.298,60,2,,
NODE,2660,8649.339,9994.096,198,2,,
NODE,2661,2116.676,2252.409,188,3,,
NODE,2662,3490.585,9567.841,121,1,,
NODE,2663,8643.51,3783.429,154,5,,
NODE,2664,9527.948,8925.529,187,2,,
NODE,2665,6107.179,6298.41,68,3,,
NODE,2666,5557.92,2765.395,85,4,,
NODE,2667,3797.581,8817.87,108,2,,
NODE,2668,2246.22,8978.071,95,2,,
NODE,2669,8732.534,7320.543,42,1,,
NODE,2670,8354.745,7827.912,6,2,,
NODE,2671,9823.402,5095.844,29,2,,
NODE,2672,8016.595,6540.534,133,1,,
NODE,2673,6024.182,3973.897,113,3,,
NODE,2674,4710.727,2170.86,27,4,,
NODE,2675,8072.291,4432.739,171,5,,
NODE,2676,7473.314,8417.724,37,5,,
NODE,2677,6057.83,563.028,70,1,,
NODE,2678,1881.988,776.459,199,3,,
NODE,2679,6092.43,8233.811,137,5,,
NODE,2680,8507.389,6517.367,68,1,,
NODE,2681,7376.278,1801.751,55,3,,
NODE,2682,1667.269,5876.417,92,3,,
NODE,2683,4037.517,9187.622,61,1,,
NODE,2684,4579.612,9382.812,82,5,,
NODE,2685,2547.092,3355.977,114,4,,
NODE,2686,2724.057,8280.65,185,3,,
NODE,2687,1277.203,9533.364,159,3,,
NODE,2688,5901.21,7728.158,193,1,,
NODE,2689,6232.018,9441.103,90,1,,
NODE,2690,8505.157,1503.915,169,5,,
NODE,2691,2298.968,981.927,157,4,,
NODE,2692,9103.571,2692.824,1,4,,
NODE,2693,7561.896,2887.064,199,2,,
NODE,2694,3100.839,4619.721,40,4,,
NODE,2695,9520.8,963.01,175,2,,
NODE,2696,4365.488,9791.641,114,1,,
NODE,2697,2291.018,2939.401,185,5,,
NODE,2698,2843.857,9394.87,98,3,,
NODE,2699,5233.783,7870.543,23,3,,
NODE,2700,4887.325,7855.4,185,3,,
NODE,2701,275.704,7373.713,1,4,,
NODE,2702,6528.425,5718.048,183,5,,
NODE,2703,6608.311,8750.793,119,1,,
NODE,2704,4592.441,9256.455,108,1,,
NODE,2705,3733.954,8051.407,142,5,,
NODE,2706,8392.149,2206.075,189,2,,
NODE,2707,1366.355,2256.947,50,1,,
NODE,2708,6222.933,7091.773,78,5,,
NODE,2709,317.491,5662.992,30,5,,
NODE,2710,4821.835,5281.468,129,5,,
NODE,2711,8237.255,3505.672,8,1,,
NODE,2712,733.457,4595.234,112,4,,
NODE,2713,9720.378,9850.983,130,3,,
NODE,2714,4764.958,753.213,57,3,,
NODE,2715,8041.175,9867.835,195,3,,
NODE,2716,6188.862,1016.924,50,1,,
NODE,2717,2718.542,447.214,90,2,,
NODE,2718,8065.574,5453.086,176,1,,
NODE,2719,5995.41,2125.775,161,4,,
NODE,2720,7155.573,5063.044,14,1,,
NODE,2721,9690.979,5367.857,118,2,,
NODE,2722,8082.686,8601.95,45,1,,
NODE,2723,540.533,1264.649,33,4,,
NODE,2724,1950.426,271.397,169,3,,
NODE,2725,258.67,4054.085,64,5,,
NODE,2726,4832.948,7677.338,71,5,,
NODE,2727,3222.542,4552.806,33,1,,
NODE,2728,3570.792,4287.013,17,4,,
NODE,2729,9391.112,3253.274,90,5,,
NODE,2730,9401.526,221.908,113,4,,
NODE,2731,2245.01,3117.681,8,2,,
NODE,2732,2082.432,105.571,58,1,,
NODE,2733,4564.986,1810.777,156,2,,
NODE,2734,5409.173,2399.97,70,5,,
NODE,2735,6980.533,8417.673,67,2,,
NODE,2736,4526.183,9716.852,141,3,,
NODE,2737,6586.015,157.116,36,2,,
NODE,2738,1840.9,7637.76,113,4,,
NODE,2739,2284.921,9943.772,122,3,,
NODE,2740,2312.604,8906.91,38,3,,
NODE,2741,9686.324,6780.842,44,4,,
NODE,2742,2321.105,2863.872,97,3,,
NODE,2743,1958.656,4313.702,112,5,,
NODE,2744,3226.614,356.475,83,5,,
NODE,2745,6061.529,7360.441,158,1,,
NODE,2746,1747.726,360.289,104,2,,
NODE,2747,8514.05,3830.251,59,4,,
NODE,2748,7536.401,7931.209,67,5,,
NODE,2749,5693.484,8743.031,186,5,,
NODE,2750,3113.896,8197.925,130,2,,
NODE,2751,839.392,3178.613,64,2,,
NODE,2752,1116.699,7230.403,180,5,,
NODE,2753,4608.971,9724.69,129,4,,
NODE,2754,2769.211,9479.232,19,1,,
NODE,2755,4709.631,6178.332,16,4,,
NODE,2756,7581.417,9281.064,127,2,,
NODE,2757,9810.839,561.14,118,1,,
NODE,2758,807.309,4640.698,111,1,,
NODE,2759,798.653,1452.228,42,3,,
NODE,2760,345.507,5732.344,177,5,,
NODE,2761,1807.689,3784.425,128,4,,
NODE,2762,3424.608,8259.954,179,5,,
NODE,2763,6127.387,3193.656,121,1,,
NODE,2764,5651.13,8528.93,40,3,,
NODE,2765,7033.692,9845.443,171,1,,
NODE,2766,6224.161,5116.074,107,3,,
NODE,2767,799.774,8809.66,50,2,,
NODE,2768,7798.422,8264.091,112,4,,
NODE,2769,1037.333,7705.531,22,3,,
NODE,2770,1391.682,6683.489,127,4,,
NODE,2771,3032.634,254.475,99,3,,
NODE,2772,4932.474,5354.244,36,5,,
NODE,2773,2062.942,321.682,115,2,,
NODE,2774,3461.262,4502.456,48,1,,
NODE,2775,983.357,2453.045,76,3,,
NODE,2776,6500.195,3660.037,33,5,,
NODE,2777,3810.96,9505.166,57,5,,
NODE,2778,8807.707,3959.107,192,3,,
NODE,2779,8740.446,5356.781,63,5,,
NODE,2780,9262.478,7411.353,33,4,,
NODE,2781,4350.373,3021.511,115,3,,
NODE,2782,1203.622,2198.487,126,3,,
NODE,2783,5436.13,3064.006,86,1,,
NODE,2784,7879.342,5536.668,27,4,,
NODE,2785,531.122,4938.394,142,2,,
NODE,2786,712.668,1945.368,123,5,,
NODE,2787,9005.389,5700.272,131,5,,
NODE,2788,7486.214,419.974,159,5,,
NODE,2789,2924.959,9688.332,45,3,,
NODE,2790,8857.677,8228.002,105,1,,
NODE,2791,3209.142,1640.857,153,1,,
NODE,2792,2951.59,2907.623,178,5,,
NODE,2793,1146.695,2393.894,95,1,,
NODE,2794,7941.986,2913.056,127,4,,
NODE,2795,9644.144,5626.051,77,4,,
NODE,2796,9729.712,7574.643,179,1,,
NODE,2797,6911.388,4016.799,94,4,,
NODE,2798,7665.751,2610.462,48,2,,
NODE,2799,4859.072,5873.086,13,2,,
NODE,2800,8369.907,8396.913,57,4,,
NODE,2801,3051.793,5599.398,135,1,,
NODE,2802,2268.056,6717.511,17,2,,
NODE,2803,5359.353,2534.513,23,3,,
NODE,2804,2814.09,9185.277,58,2,,
NODE,2805,941.332,6193.32,102,3,,
NODE,2806,4772.251,869.943,155,2,,
NODE,2807,4434.023,1571.465,169,1,,
NODE,2808,5558.36,2255.84,156,2,,
NODE,2809,7346.619,9434.423,29,1,,
NODE,2810,7564.621,1736.679,163,2,,
NODE,2811,2500.697,6670.826,29,1,,
NODE,2812,1367.694,9797.368,135,2,,
NODE,2813,3024.56,8323.346,186,2,,
NODE,2814,7123.911,648.062,40,2,,
NODE,2815,5641.128,3625.318,196,4,,
NODE,2816,408.823,2086.993,120,1,,
NODE,2817,8239.53,6846.167,117,1,,
NODE,2818,69.304,5871.931,179,4,,
NODE,2819,1316.941,8170.003,34,2,,
NODE,2820,8514.957,1770.98,134,2,,
NODE,2821,3850.282,9565.525,125,3,,
NODE,2822,6792.96,5599.882,163,4,,
NODE,2823,2197.633,4326.678,25,1,,
NODE,2824,9766.527,9775.596,61,5,,
NODE,2825,6841.883,364.772,91,4,,
NODE,2826,3158.22,7061.487,95,3,,
NODE,2827,8904.381,6160.253,112,4,,
NODE,2828,3505.116,2961.173,3,3,,
NODE,2829,302.376,1314.873,59,1,,
NODE,2830,1312.35,3961.739,65,3,,
NODE,2831,8444.172,6594.838,54,5,,
NODE,2832,492.309,8897.728,140,2,,
NODE,2833,4122.898,4546.635,134,2,,
NODE,2834,6106.126,596.056,155,3,,
NODE,2835,3066.205,231.824,45,2,,
NODE,2836,1286.24,4638.45,6,4,,
NODE,2837,6084.275,7121.116,137,2,,
NODE,2838,199.326,2855.025,79,3,,
NODE,2839,8670.528,5064.25,142,5,,
NODE,2840,3236.27,5035.474,179,3,,
NODE,2841,4693.661,7001.14,199,2,,
NODE,2842,2229.232,9688.821,110,2,,
NODE,2843,5306.197,358.054,66,1,,
NODE,2844,1143.341,2657.844,66,1,,
NODE,2845,6783.044,6173.156,109,2,,
NODE,2846,9095.976,8399.144,143,2,,
NODE,2847,4376.21,2635.672,77,1,,
NODE,2848,4589.915,254.817,128,1,,
NODE,2849,2148.833,970.466,65,2,,
NODE,2850,7587.957,6143.202,140,2,,
NODE,2851,5573.74,9678.219,124,3,,
NODE,2852,5737.281,148.999,63,1,,
NODE,2853,5188.182,3145.108,116,1,,
NODE,2854,8260.515,5723.154,18,3,,
NODE,2855,7942.118,1233.717,23,2,,
NODE,2856,6100.833,5231.485,53,3,,
NODE,2857,1676.054,2777.044,150,5,,
NODE,2858,5630.763,7384.659,98,1,,
NODE,2859,3646.023,1376.356,88,3,,
NODE,2860,9639.615,4422.329,72,5,,
NODE,2861,9592.579,3183.568,186,5,,
NODE,2862,2852.039,2254.033,29,5,,
NODE,2863,4591.322,9857.417,152,2,,
NODE,2864,4395.424,1997.059,114,5,,
NODE,2865,7651.608,4392.567,53,3,,
NODE,2866,7571.214,9361.618,74,1,,
NODE,2867,3014.069,7095.764,104,3,,
NODE,2868,9173.273,4940.346,21,5,,
NODE,2869,7085.599,5639.831,132,5,,
NODE,2870,8886.523,9450.31,141,2,,
NODE,2871,6991.955,1401.2,45,1,,
NODE,2872,3011.145,5743.092,8,2,,
NODE,2873,5672.349,8764.43,143,1,,
NODE,2874,2273.019,2870.329,188,3,,
NODE,2875,9211.554,9736.375,159,3,,
NODE,2876,2409.85,2044.393,58,5,,
NODE,2877,9426.548,4445.591,121,1,,
NODE,2878,4386.8,2580.703,125,3,,
NODE,2879,4341.071,7396.084,3,4,,
NODE,2880,2449.264,1436.688,150,1,,
NODE,2881,7767.981,9798.09,14,3,,
NODE,2882,8687.767,8642.321,101,5,,
NODE,2883,6839.747,5238.693,89,2,,
NODE,2884,9411.787,6292.842,13,3,,
NODE,2885,5947.1,1314.09,139,3,,
NODE,2886,391.726,4863.22,194,3,,
NODE,2887,1699.875,5303.118,13,5,,
NODE,2888,6035.097,6182.914,186,1,,
NODE,2889,2263.852,955.56,26,5,,
NODE,2890,1956.504,7568.529,181,3,,
NODE,2891,3670.23,6558.355,147,5,,
NODE,2892,7833.259,8723.545,124,5,,
NODE,2893,4742.404,9336.413,2,2,,
NODE,2894,5786.324,7917.269,160,1,,
NODE,2895,7690.468,6899.015,18,2,,
NODE,2896,1567.466,8839.607,14,2,,
NODE,2897,3034.639,929.575,15,1,,
NODE,2898,1376.027,7813.847,101,2,,
NODE,2899,5331.407,3488.042,161,4,,
NODE,2900,2886.666,318.96,69,2,,
NODE,2901,2069.413,2688.313,49,4,,
NODE,2902,137.077,6392.547,53,5,,
NODE,2903,8047.781,7247.998,164,4,,
NODE,2904,4561.152,3745.722,144,1,,
NODE,2905,4262.741,9424.363,170,3,,
NODE,2906,8089.973,81.6,30,4,,
NODE,2907,5445.796,7802.872,36,5,,
NODE,2908,7708.469,1793.094,101,1,,
NODE,2909,5238.861,2443.369,52,3,,
NODE,2910,9834.548,4958.118,50,1,,
NODE,2911,3200.603,201.046,166,1,,
NODE,2912,7291.027,1223.542,99,2,,
NODE,2913,3822.478,4263.16,13,5,,
NODE,2914,4211.586,3348.496,162,2,,
NODE,2915,1500.722,4169.667,188,4,,
NODE,2916,4201.286,916.056,128,1,,
NODE,2917,4345.546,4786.567,138,4,,
NODE,2918,7680.276,1044.251,130,4,,
NODE,2919,39.231,9436.668,89,1,,
NODE,2920,2815.517,7700.036,125,3,,
NODE,2921,3583.658,4644.637,169,4,,
NODE,2922,4067.454,5020.971,29,3,,
NODE,2923,8047.51,261.253,136,4,,
NODE,2924,2661.653,769.786,125,1,,
NODE,2925,4530.804,3234.467,169,3,,
NODE,2926,1042.758,6808.523,89,1,,
NODE,2927,7095.852,6340.226,43,2,,
NODE,2928,5665.851,4034.272,116,3,,
NODE,2929,7746.554,8239.685,54,2,,
NODE,2930,348.242,6484.782,71,2,,
NODE,2931,7175.066,996.23,157,3,,
NODE,2932,3065.763,1374.962,156,3,,
NODE,2933,8615.602,8431.842,124,1,,
NODE,2934,8003.826,1058.028,50,2,,
NODE,2935,1484.672,1205.098,35,4,,
NODE,2936,5123.025,8862.09,32,3,,
NODE,2937,7786.744,6705.487,172,2,,
NODE,2938,6144.183,4751.391,33,4,,
NODE,2939,3358.0,6229.365,14,2,,
NODE,2940,348.976,5885.323,64,4,,
NODE,2941,5629.213,7140.125,103,2,,
NODE,2942,5976.277,8246.988,52,4,,
NODE,2943,7945.574,724.538,174,3,,
NODE,2944,5611.192,720.115,85,3,,
NODE,2945,7612.671,7682.313,71,1,,
NODE,2946,4743.884,5942.94,143,2,,
NODE,2947,5008.992,2977.243,121,5,,
NODE,2948,4019.115,3156.626,104,5,,
NODE,2949,4970.426,3393.744,166,2,,
NODE,2950,3098.914,4365.624,9,5,,
NODE,2951,7869.358,8116.828,172,2,,
NODE,2952,7368.926,7342.813,169,1,,
NODE,2953,7531.823,6309.318,44,4,,
NODE,2954,784.048,8681.835,175,2,,
NODE,2955,3491.559,6354.467,47,2,,
NODE,2956,2009.832,6071.235,194,1,,
NODE,2957,723.569,2281.129,189,1,,
NODE,2958,7020.166,2884.943,93,4,,
NODE,2959,5837.347,9669.509,99,3,,
NODE,2960,3116.339,8732.25,185,5,,
NODE,2961,9003.19,2460.35,11,2,,
NODE,2962,5729.256,9214.062,97,4,,
NODE,2963,9028.069,8288.604,167,4,,
NODE,2964,8145.834,8837.332,89,1,,
NODE,2965,2339.119,3595.346,138,5,,
NODE,2966,2773.653,8903.415,194,1,,
NODE,2967,5990.532,8498.738,164,5,,
NODE,2968,342.032,6465.478,78,4,,
NODE,2969,4508.124,9806.524,197,1,,
NODE,2970,604.042,9654.348,124,1,,
NODE,2971,3487.812,903.134,169,4,,
NODE,2972,4138.194,4823.717,24,3,,
NODE,2973,7417.037,5648.066,192,4,,
NODE,2974,3707.959,7151.315,96,5,,
NODE,2975,8107.235,6396.313,7,1,,
NODE,2976,8699.074,7552.385,93,5,,
NODE,2977,2456.82,4449.396,159,1,,
NODE,2978,6007.549,3311.242,124,3,,
NODE,2979,913.024,6566.744,101,1,,
NODE,2980,9817.704,8914.859,77,1,,
NODE,2981,5185.381,3126.821,36,1,,
NODE,2982,9804.042,4820.384,193,2,,
NODE,2983,7745.925,8869.441,163,3,,
NODE,2984,4.792,1879.859,70,5,,
NODE,2985,2332.887,6589.155,17,4,,
NODE,2986,2677.825,82.542,173,2,,
NODE,2987,4245.257,2955.857,152,4,,
NODE,2988,8786.413,2891.785,12,2,,
NODE,2989,8675.462,6144.548,117,2,,
NODE,2990,1359.208,2176.926,67,4,,
NODE,2991,1011.41,5218.119,178,4,,
NODE,2992,9614.416,2211.642,9,1,,
NODE,2993,5140.434,9290.892,108,4,,
NODE,2994,3616.88,880.109,181,1,,
NODE,2995,1085.666,2188.448,104,5,,
NODE,2996,1930.315,8736.347,17,4,,
NODE,2997,2432.787,6982.074,70,2,,
NODE,2998,7392.637,1004.429,95,5,,
NODE,2999,6896.349,8207.604,103,3,,
NODE,3000,7652.531,7231.727,94,3,,
NODE,3001,1004.087,1034.839,6,4,,
NODE,3002,206.725,4901.396,191,4,,
NODE,3003,7823.892,4960.892,86,1,,
NODE,3004,3416.464,5360.65,117,4,,
NODE,3005,883.504,2451.939,133,4,,
NODE,3006,8442.822,9489.067,89,4,,
NODE,3007,150.737,2532.894,121,1,,
NODE,3008,199.265,5607.259,53,5,,
NODE,3009,844.065,1173.982,95,2,,
NODE,3010,3386.256,7918.188,137,1,,
NODE,3011,3324.023,4632.628,112,1,,
NODE,3012,7435.591,7304.222,149,4,,
NODE,3013,1963.056,2759.548,137,3,,
NODE,3014,4430.326,8990.507,141,4,,
NODE,3015,7871.997,6571.208,189,4,,
NODE,3016,2253.956,1287.768,188,3,,
NODE,3017,4631.461,2158.334,57,4,,
NODE,3018,6654.852,3890.204,179,5,,
NODE,3019,159.163,9182.602,179,2,,
NODE,3020,8602.684,5427.406,145,5,,
NODE,3021,9997.197,5329.319,11,1,,
NODE,3022,5757.679,190.351,70,2,,
NODE,3023,7174.041,2090.748,108,5,,
NODE,3024,4286.997,599.511,169,1,,
NODE,3025,5642.714,1423.914,97,4,,
NODE,3026,3105.566,1208.775,136,1,,
NODE,3027,9095.209,5416.184,64,1,,
NODE,3028,2929.646,5667.637,108,3,,
NODE,3029,2564.299,1162.744,130,1,,
NODE,3030,4473.008,1482.101,2,5,,
NODE,3031,7534.711,5988.79,5,4,,
NODE,3032,8214.571,9338.135,192,1,,
NODE,3033,1144.808,2670.36,13,2,,
NODE,3034,5051.518,4968.572,116,3,,
NODE,3035,1798.477,2955.346,11,5,,
NODE,3036,9271.502,7573.407,31,1,,
NODE,3037,983.844,2183.995,172,4,,
NODE,3038,7466.496,3129.687,22,5,,
NODE,3039,4364.004,2499.406,85,1,,
NODE,3040,2635.99,1281.269,80,4,,
NODE,3041,43.948,3887.199,51,3,,
NODE,3042,918.483,5315.351,159,2,,
NODE,3043,1824.454,7900.335,95,3,,
NODE,3044,1764.312,7851.251,129,2,,
NODE,3045,5641.063,5353.312,136,5,,
NODE,3046,2046.71,6577.43,173,2,,
NODE,3047,7485.046,6905.182,134,5,,
NODE,3048,3846.694,2723.567,72,5,,
NODE,3049,2367.942,5604.324,144,4,,
NODE,3050,7822.851,8952.911,198,5,,
NODE,3051,9456.108,3442.113,184,4,,
NODE,3052,3467.617,6357.682,126,1,,
NODE,3053,3274.632,6598.597,112,4,,
NODE,3054,1600.628,5833.983,139,5,,
NODE,3055,6534.344,4067.725,160,3,,
NODE,3056,8325.099,5605.725,69,1,,
NODE,3057,1045.158,9585.637,186,2,,
NODE,3058,6739.368,8288.889,126,1,,
NODE,3059,9568.439,1689.672,123,3,,
NODE,3060,6566.48,1373.659,136,4,,
NODE,3061,5895.691,8963.443,20,3,,
NODE,3062,1199.938,6305.242,108,2,,
NODE,3063,2168.952,1128.595,56,1,,
NODE,3064,6561.902,451.075,8,3,,
NODE,3065,5256.274,8421.113,181,2,,
NODE,3066,5603.351,634.952,140,5,,
NODE,3067,2819.638,6455.858,27,3,,
NODE,3068,9279.201,9884.873,66,5,,
NODE,3069,6243.597,8256.979,26,3,,
NODE,3070,6829.919,6864.046,155,2,,
NODE,3071,5263.028,27.398,155,4,,
NODE,3072,9122.087,9396.63,179,5,,
NODE,3073,6127.977,1421.91,67,1,,
NODE,3074,9658.195,6420.481,169,5,,
NODE,3075,8881.501,6773.877,139,4,,
NODE,3076,6099.319,4718.878,85,2,,
NODE,3077,2531.566,1501.103,113,1,,
NODE,3078,3592.435,7838.497,122,1,,
NODE,3079,9641.51,2823.921,172,2,,
NODE,3080,1920.854,391.554,100,5,,
NODE,3081,2345.668,4085.835,116,4,,
NODE,3082,2518.19,5400.284,101,2,,
NODE,3083,1719.672,3194.269,74,5,,
NODE,3084,605.562,544.294,133,1,,
NODE,3085,3500.532,6774.881,120,2,,
NODE,3086,4224.265,2505.837,46,3,,
NODE,3087,8102.765,3279.705,105,1,,
NODE,3088,5348.041,4434.05,125,5,,
NODE,3089,7146.544,3445.812,169,4,,
NODE,3090,2184.647,3640.461,81,3,,
NODE,3091,8330.466,8459.724,197,1,,
NODE,3092,8672.108,7084.202,158,3,,
NODE,3093,1460.784,3408.466,112,4,,
NODE,3094,495.874,6439.731,30,1,,
NODE,3095,1969.358,5672.866,24,1,,
NODE,3096,3277.906,8638.931,64,4,,
NODE,3097,6673.303,1812.06,171,4,,
NODE,3098,2526.786,7807.354,77,1,,
NODE,3099,8760.087,3002.369,80,5,,
NODE,3100,2987.621,9525.937,92,2,,
NODE,3101,2579.227,9747.748,194,3,,
NODE,3102,1742.26,9526.963,198,1,,
NODE,3103,2451.437,7816.572,92,4,,
NODE,3104,6066.953,5371.79,135,5,,
