complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP000269,CZ03240,Dark road no lights,streetlight,W01,12.887008,77.4202,3,1114,TEAM09,0.463
CMP000270,CZ05458,Open manhole,drainage,W05,12.829273,77.471351,2,1974,TEAM02,0.423
CMP000271,CZ04312,Damaged road patch,pothole,W15,12.883886,77.573543,2,983,TEAM09,0.331
CMP000272,CZ01000,Water supply leak,water_leak,W11,12.978605,77.510079,2,1079,TEAM02,0.34
CMP000273,CZ06461,Open manhole,drainage,W14,12.854681,77.539445,3,3447,,0.679
CMP000274,CZ05630,Flickering street lamp,streetlight,W12,12.920366,77.560816,5,4265,TEAM03,0.995
CMP000275,CZ00421,Pipe burst near house,water_leak,W01,12.931932,77.439135,2,2059,,0.431
CMP000276,CZ03411,Pipe burst near house,water_leak,W07,12.947958,77.545922,1,1862,TEAM06,0.292
CMP000277,CZ02842,Overflowing dustbin,garbage,W09,12.837804,77.485305,5,183,,0.617
CMP000278,CZ06014,Sewage water overflow,water_leak,W16,12.96218,77.538779,5,86,TEAM08,0.608
CMP000279,CZ04181,Water leakage on road,water_leak,W13,12.842472,77.45184,3,2541,TEAM03,0.595
CMP000280,CZ04324,Clogged sewage line,drainage,W13,12.903715,77.451325,1,104,TEAM06,0.13
CMP000281,CZ06032,Garbage not collected,garbage,W04,12.932324,77.439723,4,1965,TEAM08,0.662
CMP000282,CZ02500,Open manhole,drainage,W04,12.834365,77.444793,4,172,TEAM07,0.496
CMP000283,CZ07707,Flickering street lamp,streetlight,W01,12.972755,77.541897,4,3691,TEAM10,0.822
CMP000284,CZ05760,Dark road no lights,streetlight,W10,12.951508,77.469071,2,3401,TEAM06,0.555
CMP000285,CZ04427,Water supply leak,water_leak,W02,12.828973,77.440245,3,2013,TEAM06,0.546
CMP000286,CZ04495,Garbage not collected,garbage,W04,12.932251,77.54185,3,185,TEAM04,0.377
CMP000287,CZ00181,Sewage water overflow,water_leak,W10,12.867312,77.545456,1,1630,TEAM03,0.271
CMP000288,CZ04700,Clogged sewage line,drainage,W07,12.890596,77.473291,5,962,TEAM09,0.689
CMP000289,CZ03060,Pole light fused,streetlight,W15,12.882752,77.460558,5,2172,TEAM02,0.801
CMP000290,CZ03719,Smell from waste,garbage,W12,12.837946,77.450673,4,3803,TEAM07,0.832
CMP000291,CZ00287,Deep pothole near junction,pothole,W18,12.953174,77.420971,4,3451,TEAM09,0.8
CMP000292,CZ06755,Street garbage pile,garbage,W15,12.943758,77.561852,5,2421,,0.824
CMP000293,CZ00496,Streetlight not working,streetlight,W19,12.964989,77.535403,5,369,TEAM10,0.634
CMP000294,CZ07768,Dark road no lights,streetlight,W04,12.821593,77.453107,5,3357,TEAM08,0.911
CMP000295,CZ06215,Water supply leak,water_leak,W10,12.823575,77.576488,1,291,TEAM05,0.147
CMP000296,CZ04791,Blocked drain,drainage,W04,12.898047,77.533759,3,263,TEAM09,0.384
CMP000297,CZ06843,Overflowing dustbin,garbage,W15,12.865931,77.479356,4,2190,TEAM03,0.683
CMP000298,CZ01763,Smell from waste,garbage,W17,12.965863,77.486542,5,3120,TEAM03,0.889
CMP000299,CZ01144,Blocked drain,drainage,W05,12.896093,77.498485,1,2266,TEAM09,0.33
CMP000300,CZ00360,Big pothole on road,pothole,W05,12.924355,77.421133,5,3401,TEAM04,0.915
CMP000301,CZ04017,Water supply leak,water_leak,W14,12.876003,77.507753,2,1035,TEAM07,0.336
CMP000302,CZ04692,Sewage water overflow,water_leak,W07,12.923761,77.46848,1,1941,TEAM06,0.3
CMP000303,CZ05483,Flickering street lamp,streetlight,W10,12.971202,77.505596,5,36,TEAM09,0.603
CMP000304,CZ04225,Open manhole,drainage,W16,12.862943,77.488584,4,895,TEAM08,0.563
CMP000305,CZ04804,Water leakage on road,water_leak,W03,12.967015,77.548841,3,1606,TEAM02,0.509
CMP000306,CZ07105,Damaged road patch,pothole,W16,12.963317,77.473471,2,464,TEAM09,0.283
CMP000307,CZ07699,Blocked drain,drainage,W20,12.96394,77.493941,1,2258,,0.329
CMP000308,CZ06350,Street garbage pile,garbage,W01,12.931541,77.543726,4,4017,TEAM04,0.852
CMP000309,CZ06488,Blocked drain,drainage,W10,12.977584,77.537427,4,1954,TEAM08,0.661
CMP000310,CZ04675,Damaged road patch,pothole,W12,12.900221,77.44004,1,384,TEAM05,0.156
CMP000311,CZ03560,Pole light fused,streetlight,W05,12.969143,77.509599,2,1354,TEAM03,0.365
CMP000312,CZ05348,Smell from waste,garbage,W20,12.948824,77.564945,3,3040,TEAM09,0.641
CMP000313,CZ06167,Blocked drain,drainage,W20,12.929649,77.443806,1,828,,0.197
CMP000314,CZ00013,Damaged road patch,pothole,W18,12.938796,77.57363,3,3029,TEAM02,0.64
CMP000315,CZ07573,Street garbage pile,garbage,W07,12.898786,77.567779,2,132,TEAM08,0.252
CMP000316,CZ03513,Sewage water overflow,water_leak,W13,12.826274,77.448451,5,3213,TEAM07,0.897
CMP000317,CZ03786,Sewage water overflow,water_leak,W14,12.906076,77.560859,4,3540,TEAM04,0.808
CMP000318,CZ02289,Deep pothole near junction,pothole,W02,12.951563,77.451991,3,1461,TEAM05,0.495
CMP000319,CZ05515,Broken road surface,pothole,W19,12.882335,77.481973,3,4037,TEAM03,0.734
CMP000320,CZ07679,Drainage overflowing,drainage,W04,12.919355,77.471767,4,731,TEAM09,0.548
CMP000321,CZ00862,Broken road surface,pothole,W09,12.864639,77.478438,4,993,TEAM08,0.572
CMP000322,CZ03671,Smell from waste,garbage,W10,12.878788,77.447802,2,425,,0.279
CMP000323,CZ06460,Pipe burst near house,water_leak,W07,12.894644,77.448091,3,3436,TEAM06,0.678
CMP000324,CZ01174,Dark road no lights,streetlight,W01,12.955648,77.494731,1,734,TEAM04,0.188
CMP000325,CZ02645,Big pothole on road,pothole,W16,12.957594,77.43459,4,352,TEAM09,0.513
CMP000326,CZ05209,Drainage overflowing,drainage,W10,12.841388,77.568901,4,1593,TEAM04,0.627
CMP000327,CZ06150,Water leakage on road,water_leak,W10,12.978741,77.420147,2,3002,,0.518
CMP000328,CZ06754,Deep pothole near junction,pothole,W13,12.888873,77.487046,2,549,TEAM07,0.291
CMP000329,CZ02599,Clogged sewage line,drainage,W10,12.909344,77.448749,3,520,TEAM09,0.408
CMP000330,CZ07181,Sewage water overflow,water_leak,W07,12.904208,77.537144,5,814,TEAM07,0.675
CMP000331,CZ05798,Broken road surface,pothole,W10,12.829462,77.461938,3,2355,TEAM02,0.578
CMP000332,CZ01479,Streetlight not working,streetlight,W05,12.952524,77.488957,5,3667,TEAM08,0.94
CMP000333,CZ00343,Flickering street lamp,streetlight,W10,12.849557,77.423549,3,767,TEAM04,0.431
CMP000334,CZ06660,Sewage water overflow,water_leak,W12,12.923563,77.47387,2,439,TEAM06,0.281
CMP000335,CZ06269,Water supply leak,water_leak,W19,12.962634,77.54819,4,1497,TEAM08,0.619
CMP000336,CZ02789,Clogged sewage line,drainage,W15,12.902373,77.538376,5,3932,TEAM06,0.964
CMP000337,CZ06709,Damaged road patch,pothole,W18,12.940973,77.434843,2,2950,TEAM01,0.513
CMP000338,CZ05959,Damaged road patch,pothole,W01,12.94887,77.545698,1,3134,TEAM04,0.41
CMP000339,CZ06266,Smell from waste,garbage,W01,12.936124,77.565779,2,117,TEAM02,0.251
CMP000340,CZ01446,Flickering street lamp,streetlight,W03,12.846977,77.495215,4,3870,,0.838
CMP000341,CZ01234,Broken road surface,pothole,W02,12.845518,77.452454,3,191,TEAM02,0.378
CMP000342,CZ07428,Broken road surface,pothole,W04,12.91287,77.535981,5,3774,TEAM06,0.949
CMP000343,CZ02502,Water supply leak,water_leak,W09,12.906055,77.575969,1,1908,TEAM10,0.297
CMP000344,CZ04230,Deep pothole near junction,pothole,W17,12.950975,77.508583,4,2307,TEAM09,0.694
CMP000345,CZ03384,Water leakage on road,water_leak,W14,12.909577,77.542904,4,3955,,0.846
CMP000346,CZ05589,Damaged road patch,pothole,W17,12.935774,77.477726,5,1781,TEAM05,0.765
CMP000347,CZ07878,Open manhole,drainage,W03,12.953749,77.480298,5,1101,TEAM05,0.702
CMP000348,CZ06772,Broken road surface,pothole,W08,12.831376,77.519365,3,2688,TEAM07,0.609
CMP000349,CZ03024,Street garbage pile,garbage,W04,12.859029,77.546409,5,3425,TEAM09,0.917
CMP000350,CZ07693,Damaged road patch,pothole,W12,12.854666,77.531221,3,3949,TEAM01,0.726
CMP000351,CZ05704,Street garbage pile,garbage,W05,12.900068,77.55869,2,3901,,0.601
CMP000352,CZ06926,Dark road no lights,streetlight,W01,12.829872,77.428842,5,2454,TEAM09,0.827
CMP000353,CZ01377,Overflowing dustbin,garbage,W16,12.917428,77.5133,2,4114,TEAM01,0.621
CMP000354,CZ05486,Damaged road patch,pothole,W18,12.852746,77.55702,4,445,TEAM04,0.521
CMP000355,CZ03657,Broken road surface,pothole,W10,12.977974,77.439979,1,3319,TEAM07,0.427
CMP000356,CZ03428,Pipe burst near house,water_leak,W16,12.973026,77.453477,2,2789,TEAM07,0.498
CMP000357,CZ05021,Pole light fused,streetlight,W18,12.851176,77.520533,5,166,TEAM01,0.615
CMP000358,CZ06003,Blocked drain,drainage,W14,12.932772,77.426868,4,3295,TEAM01,0.785
CMP000359,CZ02828,Deep pothole near junction,pothole,W18,12.882153,77.530993,2,177,TEAM06,0.256
CMP000360,CZ02051,Pole light fused,streetlight,W18,12.830419,77.506018,4,110,TEAM06,0.49
CMP000361,CZ07271,Drainage overflowing,drainage,W17,12.935647,77.473683,3,2847,TEAM10,0.624
CMP000362,CZ04237,Overflowing dustbin,garbage,W04,12.868656,77.533887,1,3042,TEAM05,0.402
CMP000363,CZ01628,Streetlight not working,streetlight,W04,12.8502,77.46227,2,1836,TEAM07,0.41
CMP000364,CZ04052,Broken road surface,pothole,W13,12.914652,77.568804,1,172,TEAM08,0.136
CMP000365,CZ05352,Damaged road patch,pothole,W18,12.914368,77.466612,1,3148,TEAM10,0.411
CMP000366,CZ06056,Overflowing dustbin,garbage,W08,12.833829,77.533366,2,2010,TEAM10,0.426
CMP000367,CZ06843,Smell from waste,garbage,W06,12.898802,77.506655,3,4294,TEAM09,0.758
CMP000368,CZ01856,Pipe burst near house,water_leak,W06,12.874594,77.452397,2,3243,TEAM08,0.54
CMP000369,CZ07590,Dark road no lights,streetlight,W18,12.828102,77.447538,2,1682,TEAM09,0.396
CMP000370,CZ04747,Water leakage on road,water_leak,W04,12.897714,77.421878,3,3979,TEAM07,0.728
CMP000371,CZ00592,Water leakage on road,water_leak,W06,12.906201,77.555087,3,1898,TEAM06,0.536
CMP000372,CZ07930,Open manhole,drainage,W10,12.824376,77.575579,3,687,TEAM01,0.424
CMP000373,CZ03063,Drainage overflowing,drainage,W18,12.957133,77.510589,4,4151,,0.864
CMP000374,CZ07711,Deep pothole near junction,pothole,W02,12.88307,77.515519,5,156,TEAM09,0.614
CMP000375,CZ02320,Pole light fused,streetlight,W06,12.882158,77.449054,1,3017,TEAM07,0.399
CMP000376,CZ05370,Smell from waste,garbage,W06,12.909805,77.463383,1,527,TEAM05,0.169
CMP000377,CZ06228,Street garbage pile,garbage,W05,12.921707,77.538131,5,179,TEAM03,0.617
CMP000378,CZ05770,Pole light fused,streetlight,W04,12.979356,77.514595,4,57,TEAM05,0.485
CMP000379,CZ06594,Pipe burst near house,water_leak,W15,12.828045,77.452919,3,949,TEAM08,0.448
CMP000380,CZ07505,Deep pothole near junction,pothole,W02,12.925531,77.463772,4,2870,,0.746
CMP000381,CZ03619,Clogged sewage line,drainage,W10,12.856908,77.545019,1,1376,TEAM09,0.247
CMP000382,CZ06007,Blocked drain,drainage,W11,12.821674,77.439913,4,1045,TEAM07,0.577
CMP000383,CZ03019,Pipe burst near house,water_leak,W01,12.96617,77.576695,5,3542,TEAM03,0.928
CMP000384,CZ01060,Overflowing dustbin,garbage,W11,12.946034,77.475181,2,3674,TEAM10,0.58
CMP000385,CZ05887,Dark road no lights,streetlight,W10,12.971783,77.474165,3,2996,TEAM08,0.637
CMP000386,CZ00169,Open manhole,drainage,W11,12.889791,77.517869,3,3151,TEAM02,0.652
CMP000387,CZ07775,Streetlight not working,streetlight,W15,12.853949,77.441684,2,708,TEAM09,0.306
CMP000388,CZ01138,Deep pothole near junction,pothole,W02,12.935967,77.429029,2,4243,TEAM01,0.633
CMP000389,CZ04716,Big pothole on road,pothole,W06,12.876859,77.43574,3,729,TEAM07,0.427
CMP000390,CZ03544,Big pothole on road,pothole,W13,12.962827,77.560068,2,3176,TEAM07,0.534
CMP000391,CZ02761,Broken road surface,pothole,W15,12.844607,77.52593,3,982,TEAM08,0.451
CMP000392,CZ00765,Flickering street lamp,streetlight,W13,12.842643,77.448858,4,1753,TEAM01,0.642
CMP000393,CZ05838,Damaged road patch,pothole,W04,12.844298,77.524295,1,4217,TEAM02,0.51
CMP000394,CZ02930,Smell from waste,garbage,W18,12.858029,77.425074,5,2603,,0.841
CMP000395,CZ01594,Deep pothole near junction,pothole,W13,12.954065,77.440199,2,4143,TEAM09,0.624
CMP000396,CZ04191,Deep pothole near junction,pothole,W20,12.886264,77.507799,1,1732,TEAM02,0.28
CMP000397,CZ03852,Garbage not collected,garbage,W07,12.934387,77.457418,4,1037,TEAM04,0.576
CMP000398,CZ05362,Blocked drain,drainage,W09,12.972647,77.502377,5,1878,TEAM08,0.774
CMP000399,CZ02363,Smell from waste,garbage,W13,12.950827,77.453839,2,823,TEAM08,0.316
CMP000400,CZ01103,Smell from waste,garbage,W17,12.926829,77.500929,5,3988,TEAM03,0.969
CMP000401,CZ01127,Flickering street lamp,streetlight,W05,12.844959,77.558851,1,2780,TEAM10,0.377
CMP000402,CZ06448,Pole light fused,streetlight,W04,12.833251,77.516325,4,3996,TEAM02,0.85
CMP000403,CZ03163,Flickering street lamp,streetlight,W06,12.89299,77.545581,5,3104,TEAM05,0.887
CMP000404,CZ02816,Flickering street lamp,streetlight,W17,12.827186,77.511678,2,819,TEAM06,0.316
CMP000405,CZ00715,Water supply leak,water_leak,W02,12.919389,77.443511,3,491,TEAM03,0.405
CMP000406,CZ06548,Pole light fused,streetlight,W06,12.886865,77.493986,5,2169,TEAM03,0.801
CMP000407,CZ00687,Pole light fused,streetlight,W16,12.864066,77.507267,3,2,TEAM02,0.36
CMP000408,CZ01543,Water supply leak,water_leak,W13,12.827584,77.540765,5,666,TEAM06,0.662
CMP000409,CZ00911,Garbage not collected,garbage,W10,12.853495,77.460613,5,119,TEAM02,0.611
CMP000410,CZ02747,Deep pothole near junction,pothole,W18,12.953259,77.472839,1,130,TEAM05,0.132
CMP000411,CZ05238,Damaged road patch,pothole,W02,12.911064,77.517812,3,3739,TEAM08,0.706
CMP000412,CZ04875,Clogged sewage line,drainage,W14,12.955009,77.551392,1,3140,,0.411
CMP000413,CZ04330,Broken road surface,pothole,W08,12.976619,77.428438,5,3693,TEAM09,0.942
CMP000414,CZ01916,Streetlight not working,streetlight,W09,12.866554,77.562397,3,317,TEAM07,0.389
CMP000415,CZ04932,Clogged sewage line,drainage,W13,12.931132,77.535795,3,1133,TEAM05,0.465
CMP000416,CZ05315,Open manhole,drainage,W19,12.970692,77.559197,5,1498,,0.739
CMP000417,CZ01265,Deep pothole near junction,pothole,W16,12.916272,77.508917,2,1983,TEAM02,0.424
CMP000418,CZ06607,Broken road surface,pothole,W14,12.863187,77.446872,1,1994,TEAM06,0.305
CMP000419,CZ02118,Damaged road patch,pothole,W13,12.928987,77.553403,1,2045,TEAM09,0.309
CMP000420,CZ04346,Open manhole,drainage,W16,12.825648,77.4922,1,2722,TEAM06,0.372
CMP000421,CZ01355,Drainage overflowing,drainage,W14,12.910911,77.443934,2,1095,TEAM06,0.341
CMP000422,CZ00813,Streetlight not working,streetlight,W06,12.917525,77.512863,5,2188,TEAM01,0.803
CMP000423,CZ00632,Broken road surface,pothole,W12,12.958936,77.550156,5,3556,,0.929
CMP000424,CZ06414,Garbage not collected,garbage,W05,12.834553,77.492269,2,3768,TEAM01,0.589
CMP000425,CZ02316,Pole light fused,streetlight,W01,12.956022,77.492741,1,4197,TEAM10,0.509
CMP000426,CZ05589,Big pothole on road,pothole,W01,12.864758,77.567914,5,1908,TEAM09,0.777
CMP000427,CZ03697,Smell from waste,garbage,W05,12.88514,77.497485,1,240,TEAM07,0.142
CMP000428,CZ04974,Dark road no lights,streetlight,W02,12.844704,77.527743,2,2168,TEAM07,0.441
CMP000429,CZ03306,Flickering street lamp,streetlight,W19,12.975141,77.487755,1,1993,TEAM09,0.305
CMP000430,CZ03018,Damaged road patch,pothole,W03,12.840894,77.420167,4,2303,TEAM03,0.693
CMP000431,CZ02223,Open manhole,drainage,W12,12.942887,77.565961,2,1284,TEAM08,0.359
CMP000432,CZ07726,Deep pothole near junction,pothole,W06,12.886343,77.533141,2,2611,TEAM03,0.482
CMP000433,CZ07947,Water leakage on road,water_leak,W19,12.92087,77.471923,4,792,TEAM07,0.553
CMP000434,CZ05929,Big pothole on road,pothole,W18,12.937881,77.461612,2,1482,TEAM03,0.377
CMP000435,CZ00570,Broken road surface,pothole,W17,12.956684,77.519385,3,2552,TEAM10,0.596
CMP000436,CZ03281,Pole light fused,streetlight,W15,12.85179,77.528042,5,2485,TEAM03,0.83
CMP000437,CZ03033,Broken road surface,pothole,W18,12.853605,77.524594,5,3221,,0.898
CMP000438,CZ05511,Dark road no lights,streetlight,W12,12.888297,77.553977,5,3529,,0.927
CMP000439,CZ00011,Streetlight not working,streetlight,W07,12.974609,77.529178,2,2877,TEAM08,0.506
CMP000440,CZ07901,Broken road surface,pothole,W02,12.831563,77.490149,2,4096,TEAM02,0.619
CMP000441,CZ05424,Flickering street lamp,streetlight,W07,12.90705,77.537737,1,982,TEAM08,0.211
CMP000442,CZ05469,Pipe burst near house,water_leak,W06,12.96806,77.507162,4,1592,TEAM05,0.627
CMP000443,CZ04739,Drainage overflowing,drainage,W07,12.891389,77.430167,1,240,TEAM08,0.142
CMP000444,CZ01433,Garbage not collected,garbage,W18,12.855455,77.470328,4,2324,TEAM10,0.695
CMP000445,CZ01408,Pipe burst near house,water_leak,W20,12.822094,77.550915,1,2253,TEAM02,0.329
CMP000446,CZ07773,Flickering street lamp,streetlight,W06,12.85486,77.562508,1,1934,TEAM10,0.299
CMP000447,CZ03407,Blocked drain,drainage,W02,12.874136,77.509868,3,782,TEAM07,0.432
CMP000448,CZ03750,Garbage not collected,garbage,W02,12.868412,77.439122,2,3822,TEAM06,0.594
CMP000449,CZ00253,Pipe burst near house,water_leak,W01,12.969278,77.469788,2,3937,TEAM08,0.605
CMP000450,CZ07460,Big pothole on road,pothole,W15,12.929262,77.530838,3,3106,,0.648
CMP000451,CZ07385,Drainage overflowing,drainage,W10,12.894378,77.486193,1,1213,TEAM04,0.232
CMP000452,CZ03787,Damaged road patch,pothole,W12,12.886293,77.441676,2,553,TEAM05,0.291
CMP000453,CZ01965,Deep pothole near junction,pothole,W01,12.872188,77.446791,1,2552,TEAM05,0.356
CMP000454,CZ01102,Smell from waste,garbage,W02,12.863759,77.456859,4,842,TEAM03,0.558
CMP000455,CZ05448,Flickering street lamp,streetlight,W02,12.872576,77.53384,2,2610,TEAM01,0.482
CMP000456,CZ02001,Streetlight not working,streetlight,W12,12.923966,77.436345,5,502,TEAM02,0.646
CMP000457,CZ07037,Clogged sewage line,drainage,W19,12.942576,77.468596,4,77,,0.487
CMP000458,CZ07358,Garbage not collected,garbage,W16,12.943335,77.513034,4,4133,TEAM09,0.863
CMP000459,CZ07421,Water supply leak,water_leak,W17,12.843803,77.533115,4,4250,TEAM01,0.874
CMP000460,CZ07844,Clogged sewage line,drainage,W10,12.884151,77.469063,5,2321,TEAM08,0.815
CMP000461,CZ02329,Damaged road patch,pothole,W05,12.915884,77.575768,3,4196,,0.749
CMP000462,CZ02248,Pipe burst near house,water_leak,W10,12.971607,77.479743,2,3207,TEAM06,0.537
CMP000463,CZ05783,Pole light fused,streetlight,W11,12.864013,77.561479,5,2020,TEAM08,0.787
CMP000464,CZ04176,Water leakage on road,water_leak,W04,12.830157,77.49747,5,3348,TEAM07,0.91
CMP000465,CZ02344,Drainage overflowing,drainage,W10,12.976343,77.46707,1,3651,TEAM05,0.458
CMP000466,CZ03200,Damaged road patch,pothole,W14,12.979814,77.515638,4,3491,TEAM06,0.803
CMP000467,CZ01721,Water leakage on road,water_leak,W15,12.943165,77.561804,3,3850,,0.716
CMP000468,CZ01274,Clogged sewage line,drainage,W14,12.865616,77.489018,5,4204,TEAM02,0.989
CMP000469,CZ02236,Blocked drain,drainage,W15,12.828958,77.540668,1,941,TEAM10,0.207
CMP000470,CZ02692,Smell from waste,garbage,W20,12.897858,77.572807,1,874,TEAM01,0.201
CMP000471,CZ02742,Pipe burst near house,water_leak,W10,12.856833,77.465235,4,2490,,0.711
CMP000472,CZ02161,Drainage overflowing,drainage,W13,12.871627,77.423374,4,151,TEAM08,0.494
CMP000473,CZ02430,Deep pothole near junction,pothole,W04,12.926131,77.442744,3,577,TEAM01,0.413
CMP000474,CZ05447,Pole light fused,streetlight,W15,12.919055,77.495063,2,2867,TEAM04,0.505
CMP000475,CZ02420,Streetlight not working,streetlight,W20,12.944545,77.446573,5,144,,0.613
CMP000476,CZ04486,Big pothole on road,pothole,W05,12.962143,77.539084,4,804,TEAM07,0.554
CMP000477,CZ00246,Flickering street lamp,streetlight,W14,12.870215,77.474328,1,826,TEAM07,0.196
CMP000478,CZ04896,Dark road no lights,streetlight,W07,12.82564,77.446628,5,3289,TEAM08,0.905
CMP000479,CZ03546,Sewage water overflow,water_leak,W02,12.861577,77.517908,4,2471,TEAM07,0.709
CMP000480,CZ02641,Clogged sewage line,drainage,W19,12.823892,77.552834,1,3465,TEAM09,0.441
CMP000481,CZ03111,Smell from waste,garbage,W19,12.85807,77.425837,2,1959,TEAM05,0.421
CMP000482,CZ03717,Clogged sewage line,drainage,W19,12.977238,77.52236,3,9,TEAM02,0.361
CMP000483,CZ05727,Deep pothole near junction,pothole,W08,12.861217,77.464994,2,457,TEAM07,0.282
CMP000484,CZ06513,Overflowing dustbin,garbage,W10,12.887754,77.569143,1,3391,TEAM07,0.434
CMP000485,CZ02981,Pole light fused,streetlight,W20,12.845895,77.485139,1,3544,TEAM06,0.448
CMP000486,CZ01614,Streetlight not working,streetlight,W14,12.873117,77.54354,2,2342,,0.457
CMP000487,CZ01273,Broken road surface,pothole,W15,12.972074,77.49752,5,658,,0.661
CMP000488,CZ04205,Open manhole,drainage,W18,12.890255,77.455981,2,2059,,0.431
CMP000489,CZ04235,Blocked drain,drainage,W19,12.909709,77.487384,3,1819,TEAM07,0.528
CMP000490,CZ06114,Pole light fused,streetlight,W01,12.875561,77.438516,2,45,TEAM04,0.244
CMP000491,CZ01095,Big pothole on road,pothole,W11,12.941126,77.460535,1,4197,,0.509
CMP000492,CZ05059,Pipe burst near house,water_leak,W20,12.867243,77.520938,5,3621,TEAM04,0.935
