pair_id,supplier_id,buyer_id,category,supplier_capacity,buyer_demand,min_price,max_price,quality_rating,distance_km,match_score
336,SUP0313,BUY0586,electronics,581,293,222.92,206.69,3,125.6,0.956
337,SUP0468,BUY0375,chemicals,2506,88,70.28,76.86,1,135.2,1.109
338,SUP0034,BUY0651,electronics,1905,3249,162.35,176.32,3,417.4,0.63
339,SUP0399,BUY0170,grain,2040,2768,50.92,48.01,5,486.9,0.512
340,SUP0052,BUY0670,steel,4145,346,112.57,125.6,4,55.7,1.283
341,SUP0409,BUY0601,electronics,4227,1923,227.13,253.61,2,244.4,1.127
342,SUP0243,BUY0619,grain,3622,1363,31.78,30.21,2,4.1,0.949
343,SUP0223,BUY0510,steel,977,3950,43.48,50.1,4,346.4,0.583
344,SUP0297,BUY0552,textiles,4513,3223,54.46,57.09,4,160.7,1.042
345,SUP0467,BUY0106,steel,3700,699,46.92,47.54,2,266.3,1.12
346,SUP0008,BUY0680,textiles,2006,842,58.47,66.02,2,240.8,1.128
347,SUP0266,BUY0394,steel,2895,3511,81.32,80.54,3,393.7,0.47
348,SUP0201,BUY0652,steel,3717,3937,37.37,46.6,5,80.6,0.956
349,SUP0465,BUY0151,grain,2413,669,25.76,29.03,2,416.9,1.075
350,SUP0033,BUY0104,textiles,3276,1856,42.12,49.51,1,240.9,0.996
351,SUP0449,BUY0272,steel,2770,1310,87.76,93.22,4,391.5,1.183
352,SUP0288,BUY0046,grain,371,2569,42.56,41.72,3,244.0,0.277
353,SUP0047,BUY0195,chemicals,4453,3056,115.82,120.86,3,127.2,1.022
354,SUP0134,BUY0278,steel,458,1814,109.36,105.56,2,16.2,0.334
355,SUP0222,BUY0135,textiles,101,826,36.1,37.6,2,141.0,0.5
356,SUP0466,BUY0117,electronics,4662,1998,116.47,138.75,5,472.6,1.208
357,SUP0360,BUY0182,grain,4081,2942,21.32,25.22,4,299.5,0.996
358,SUP0029,BUY0624,electronics,1870,455,125.37,150.48,5,352.2,1.244
359,SUP0146,BUY0549,chemicals,496,3593,207.86,208.06,4,40.4,0.636
360,SUP0121,BUY0453,grain,2703,645,20.18,22.49,3,185.2,1.194
361,SUP0292,BUY0643,chemicals,455,1086,114.29,124.72,2,393.5,0.529
362,SUP0191,BUY0574,electronics,1039,3071,227.04,252.74,2,373.2,0.506
363,SUP0106,BUY0042,steel,3723,1194,51.77,47.93,4,108.5,1.017
364,SUP0196,BUY0332,chemicals,2209,639,153.62,153.16,1,400.2,0.78
365,SUP0165,BUY0622,chemicals,3882,1395,51.48,58.41,4,299.1,1.21
366,SUP0094,BUY0582,chemicals,1557,2699,169.19,191.68,1,305.8,0.56
367,SUP0312,BUY0065,chemicals,1474,2938,103.06,104.63,4,70.4,0.754
368,SUP0314,BUY0266,electronics,4780,983,120.13,130.09,2,289.6,1.113
369,SUP0149,BUY0118,chemicals,1684,1771,65.74,74.39,1,357.7,0.675
370,SUP0016,BUY0375,steel,800,3458,45.09,47.18,4,242.3,0.608
371,SUP0009,BUY0050,electronics,3692,2280,140.74,150.69,1,40.5,1.005
372,SUP0253,BUY0566,textiles,2390,2446,82.13,76.18,1,57.2,0.525
373,SUP0451,BUY0132,textiles,500,3610,44.02,43.97,2,442.5,0.166
374,SUP0339,BUY0524,grain,780,1903,35.5,40.14,2,300.6,0.553
375,SUP0079,BUY0611,grain,2725,1652,26.76,30.23,1,61.2,1.009
376,SUP0401,BUY0297,steel,3202,1503,108.08,102.44,5,50.3,1.085
377,SUP0149,BUY0470,electronics,1097,661,194.48,234.09,1,208.2,0.968
378,SUP0341,BUY0082,steel,805,3580,80.39,97.33,4,410.6,0.556
379,SUP0254,BUY0359,electronics,4716,876,154.93,170.99,1,294.6,1.062
380,SUP0411,BUY0470,chemicals,3717,1885,58.84,68.45,3,483.2,1.095
381,SUP0355,BUY0025,steel,3277,3503,92.13,113.54,2,141.8,0.785
382,SUP0387,BUY0686,electronics,2825,1242,212.39,218.25,4,224.2,1.233
383,SUP0417,BUY0029,chemicals,586,837,137.54,153.78,5,412.8,0.771
384,SUP0292,BUY0687,textiles,105,2274,54.46,64.11,2,205.5,0.455
385,SUP0249,BUY0271,grain,2509,2013,32.1,32.57,5,219.2,1.02
386,SUP0393,BUY0190,textiles,3577,2669,46.53,53.87,1,184.9,0.864
387,SUP0065,BUY0640,textiles,2642,1002,81.78,78.16,1,448.9,0.765
388,SUP0258,BUY0135,grain,4375,1553,33.08,36.92,3,472.2,1.108
389,SUP0060,BUY0401,chemicals,2145,3075,101.16,105.42,3,16.0,0.789
390,SUP0186,BUY0031,steel,2687,1273,110.57,105.76,2,73.7,0.928
391,SUP0447,BUY0028,grain,457,3458,38.93,37.24,3,418.7,0.221
392,SUP0017,BUY0574,grain,3164,2239,22.62,21.79,4,185.8,0.789
393,SUP0248,BUY0563,chemicals,1198,1068,141.51,168.95,5,185.0,0.987
394,SUP0038,BUY0247,grain,616,998,29.9,31.0,4,301.7,0.726
395,SUP0355,BUY0410,chemicals,288,3925,116.49,112.82,1,414.6,0.101
396,SUP0463,BUY0541,chemicals,1579,2450,162.74,174.93,3,355.5,0.669
397,SUP0439,BUY0650,textiles,1821,3882,81.07,99.36,2,156.0,0.617
398,SUP0498,BUY0434,steel,4499,2558,97.14,102.54,5,383.9,1.15
399,SUP0213,BUY0392,electronics,2327,996,159.19,173.75,4,399.4,1.18
400,SUP0386,BUY0241,steel,2289,3477,41.67,43.28,5,209.7,0.818
401,SUP0170,BUY0692,textiles,2583,760,85.58,90.19,5,288.8,1.263
402,SUP0390,BUY0045,chemicals,3700,42,160.25,202.1,5,400.0,1.23
403,SUP0046,BUY0048,chemicals,2655,314,192.35,198.87,5,359.9,1.242
404,SUP0288,BUY0112,grain,2989,2449,57.45,60.0,1,341.6,0.775
405,SUP0042,BUY0187,textiles,1587,2882,53.25,61.86,1,458.6,0.505
406,SUP0245,BUY0152,electronics,2764,1317,233.81,243.93,5,245.9,1.276
407,SUP0157,BUY0504,textiles,1859,2786,39.38,47.28,5,279.0,0.8
408,SUP0440,BUY0475,electronics,503,1366,197.82,191.5,1,382.9,0.214
409,SUP0206,BUY0134,grain,495,1786,23.12,23.27,3,282.9,0.562
410,SUP0410,BUY0633,textiles,2073,2982,65.2,66.78,5,87.1,0.867
411,SUP0315,BUY0149,grain,466,2219,40.49,40.88,3,9.8,0.621
412,SUP0182,BUY0062,grain,3929,2120,42.06,46.21,5,218.0,1.233
413,SUP0106,BUY0606,grain,1287,1145,61.31,60.69,5,113.8,0.759
414,SUP0321,BUY0468,steel,4499,448,118.53,116.77,5,6.0,1.098
415,SUP0001,BUY0519,chemicals,4382,1572,87.76,94.25,1,270.2,1.069
416,SUP0128,BUY0268,steel,4118,1870,88.57,96.95,4,223.0,1.233
417,SUP0146,BUY0631,grain,4807,1555,56.09,66.45,2,483.2,1.055
418,SUP0037,BUY0308,steel,3199,162,98.87,106.48,2,67.6,1.18
419,SUP0286,BUY0087,steel,3127,3569,52.02,49.58,3,335.2,0.506
420,SUP0210,BUY0553,grain,2004,326,27.72,32.55,4,371.6,1.189
421,SUP0485,BUY0538,steel,4831,528,70.08,74.63,4,452.1,1.164
422,SUP0139,BUY0378,electronics,209,3486,272.86,301.29,5,265.7,0.591
423,SUP0488,BUY0582,steel,1335,2116,86.69,92.95,3,97.6,0.742
424,SUP0064,BUY0623,grain,2365,1444,36.83,36.98,5,191.7,1.166
425,SUP0174,BUY0251,chemicals,4245,2054,127.56,136.13,1,71.0,1.129
426,SUP0181,BUY0661,chemicals,4192,227,143.86,153.32,4,363.5,1.191
427,SUP0290,BUY0531,electronics,1459,657,209.9,223.44,2,196.7,1.141
428,SUP0396,BUY0329,steel,1658,236,76.68,87.73,2,402.1,1.079
429,SUP0319,BUY0107,steel,2306,813,80.8,91.15,4,430.4,1.171
430,SUP0244,BUY0159,steel,2215,164,73.8,90.17,1,236.6,1.079
431,SUP0333,BUY0308,grain,3671,1070,48.91,54.67,1,449.8,1.015
432,SUP0311,BUY0205,textiles,1387,945,73.8,77.39,1,259.1,0.886
433,SUP0414,BUY0399,electronics,3444,2043,246.29,255.12,4,348.4,1.085
434,SUP0062,BUY0126,chemicals,4835,3329,144.94,159.46,5,433.3,1.028
435,SUP0372,BUY0250,textiles,2905,1456,37.12,46.0,4,123.5,1.261
436,SUP0005,BUY0087,steel,896,2894,46.48,49.43,2,415.0,0.484
437,SUP0309,BUY0010,electronics,603,71,215.47,234.7,3,305.4,1.158
438,SUP0118,BUY0356,textiles,3347,2527,33.5,38.7,3,141.3,0.971
439,SUP0184,BUY0319,textiles,251,3458,32.58,38.11,5,154.6,0.629
440,SUP0110,BUY0026,electronics,3718,1329,188.87,222.04,3,185.8,1.194
441,SUP0313,BUY0325,electronics,1483,2671,214.85,202.94,1,44.4,0.381
442,SUP0043,BUY0694,electronics,2518,2619,254.53,261.69,2,52.4,0.821
443,SUP0250,BUY0006,chemicals,1603,3158,75.45,79.68,5,269.3,0.747
444,SUP0039,BUY0566,textiles,1988,1863,41.23,45.87,2,360.4,0.765
445,SUP0259,BUY0004,steel,3984,1697,67.56,71.27,2,226.8,1.132
446,SUP0308,BUY0312,steel,4771,1291,70.88,67.18,2,27.9,0.942
447,SUP0308,BUY0649,grain,2725,2525,54.7,60.16,1,254.3,0.751
448,SUP0075,BUY0264,electronics,3742,2968,118.05,145.0,2,250.2,0.866
449,SUP0098,BUY0635,electronics,2508,256,262.44,305.99,4,261.4,1.222
450,SUP0330,BUY0368,textiles,4306,3174,46.33,50.38,5,26.7,1.117
451,SUP0208,BUY0279,textiles,906,2301,79.21,79.33,1,414.5,0.463
452,SUP0405,BUY0352,chemicals,3079,3980,48.92,54.41,3,460.2,0.683
453,SUP0171,BUY0467,grain,595,905,21.83,23.41,2,493.9,0.582
454,SUP0441,BUY0104,textiles,4330,1143,58.06,59.0,2,373.8,1.088
455,SUP0021,BUY0117,electronics,1809,2097,148.8,155.72,5,223.6,0.885
456,SUP0111,BUY0433,steel,1755,944,58.18,68.18,2,184.8,1.095
457,SUP0331,BUY0514,electronics,1046,1139,150.79,149.95,2,283.4,0.486
458,SUP0043,BUY0101,grain,1767,1519,52.35,58.75,5,277.2,0.974
459,SUP0099,BUY0255,steel,4150,2685,63.43,72.36,5,453.6,1.055
460,SUP0378,BUY0126,grain,433,2989,49.66,54.57,2,492.2,0.403
461,SUP0146,BUY0213,electronics,2845,1599,126.18,135.13,4,228.1,1.154
462,SUP0011,BUY0520,electronics,1580,221,88.61,90.35,2,7.3,1.198
463,SUP0210,BUY0161,grain,1263,3799,32.42,37.45,1,439.4,0.435
464,SUP0330,BUY0305,electronics,1627,567,182.71,174.68,4,264.1,0.971
465,SUP0308,BUY0616,steel,4160,1803,117.05,116.47,3,231.4,0.931
466,SUP0038,BUY0258,textiles,4663,831,69.66,75.62,1,318.6,1.054
467,SUP0092,BUY0253,electronics,1453,193,115.26,140.68,5,37.6,1.339
468,SUP0009,BUY0046,steel,3659,1644,41.5,47.11,5,462.1,1.211
469,SUP0373,BUY0478,electronics,933,1217,175.84,166.73,4,210.4,0.555
470,SUP0356,BUY0435,chemicals,4381,1483,155.87,190.93,2,487.4,1.054
471,SUP0304,BUY0563,textiles,1799,3509,58.96,65.87,4,7.0,0.777
472,SUP0404,BUY0690,steel,3485,3378,108.96,111.59,1,274.0,0.729
473,SUP0253,BUY0473,textiles,2437,3998,56.86,69.67,5,237.8,0.792
474,SUP0057,BUY0574,electronics,3869,2410,233.68,250.49,5,85.4,1.186
475,SUP0207,BUY0295,grain,1422,524,47.3,57.8,3,222.7,1.183
476,SUP0293,BUY0463,steel,4315,2566,74.62,78.16,4,27.7,1.18
477,SUP0391,BUY0190,electronics,3889,69,149.1,139.59,2,240.4,0.878
478,SUP0062,BUY0619,textiles,3722,1847,37.98,38.51,3,351.1,1.145
479,SUP0318,BUY0423,textiles,4197,2948,46.22,47.92,5,129.8,1.109
480,SUP0209,BUY0387,textiles,650,143,45.23,55.0,3,160.0,1.202
481,SUP0134,BUY0558,textiles,3565,2512,50.09,52.31,5,338.2,1.045
482,SUP0079,BUY0376,electronics,2073,769,154.91,166.78,3,33.0,1.24
483,SUP0161,BUY0196,electronics,2407,628,97.79,113.45,5,399.4,1.23
484,SUP0365,BUY0232,chemicals,3899,117,50.98,60.16,3,381.6,1.136
485,SUP0428,BUY0130,grain,508,1543,34.62,32.3,4,130.8,0.426
486,SUP0323,BUY0240,electronics,1673,245,276.73,337.01,2,309.8,1.107
487,SUP0062,BUY0536,steel,3612,1009,77.18,80.28,3,100.0,1.22
488,SUP0129,BUY0006,steel,3319,206,73.01,75.32,3,189.1,1.193
489,SUP0188,BUY0540,electronics,124,1276,213.47,217.83,2,42.9,0.521
490,SUP0001,BUY0396,grain,2991,1203,47.96,60.14,2,5.0,1.199
491,SUP0066,BUY0367,electronics,2725,340,281.48,274.27,3,271.2,0.919
492,SUP0489,BUY0054,chemicals,2375,3218,76.5,84.63,3,423.6,0.681
493,SUP0345,BUY0399,chemicals,1171,1453,103.81,113.02,3,331.9,0.733
494,SUP0340,BUY0587,electronics,570,1667,274.24,270.94,1,437.6,0.188
495,SUP0494,BUY0270,electronics,2417,2078,150.39,185.06,1,376.1,0.744
496,SUP0016,BUY0517,chemicals,319,3525,115.69,116.68,5,360.9,0.573
497,SUP0126,BUY0516,textiles,3928,1113,70.56,77.08,2,86.5,1.174
498,SUP0202,BUY0325,grain,4412,1765,33.64,35.7,4,343.9,1.197
499,SUP0045,BUY0120,electronics,4669,1233,148.73,179.24,1,107.1,1.118
500,SUP0029,BUY0375,textiles,1042,780,37.66,38.76,3,420.0,0.892
501,SUP0340,BUY0285,textiles,4780,1369,36.93,34.3,3,465.7,0.86
502,SUP0283,BUY0332,grain,2257,3736,34.39,35.11,1,102.3,0.631
503,SUP0341,BUY0623,chemicals,3695,1077,99.34,101.95,4,55.5,1.283
504,SUP0361,BUY0215,steel,1219,2827,38.58,42.19,4,387.5,0.635
505,SUP0387,BUY0696,textiles,4674,1880,66.92,71.06,1,10.1,1.147
506,SUP0205,BUY0139,steel,4626,1520,84.65,93.44,5,489.8,1.203
507,SUP0216,BUY0560,chemicals,4146,1802,152.75,153.23,2,210.2,1.137
508,SUP0049,BUY0533,grain,1830,2259,51.05,58.57,2,255.0,0.707
509,SUP0044,BUY0313,steel,2588,310,59.21,64.47,2,499.4,1.05
510,SUP0397,BUY0461,steel,1972,1977,76.14,93.67,5,10.8,0.996
511,SUP0376,BUY0657,steel,969,2677,83.21,100.49,3,458.9,0.539
512,SUP0245,BUY0520,grain,2847,2849,21.97,22.05,5,147.3,0.956
513,SUP0211,BUY0445,textiles,1924,1164,43.09,42.48,1,248.3,0.704
514,SUP0404,BUY0372,textiles,2056,1258,68.39,69.93,4,107.3,1.14
515,SUP0165,BUY0216,chemicals,3537,726,152.39,146.13,5,152.4,1.054
516,SUP0401,BUY0039,textiles,2538,1499,69.3,69.81,5,73.7,1.22
517,SUP0246,BUY0365,chemicals,3283,3889,168.57,182.44,4,406.2,0.774
518,SUP0392,BUY0025,chemicals,2850,3949,166.46,195.78,5,305.2,0.811
519,SUP0293,BUY0249,chemicals,3666,3844,186.94,195.93,5,60.8,0.966
520,SUP0444,BUY0332,grain,1134,3172,30.14,30.28,5,310.2,0.682
521,SUP0192,BUY0071,grain,2202,2264,35.43,42.95,5,309.6,0.898
522,SUP0293,BUY0320,electronics,3584,886,264.09,295.66,2,122.0,1.163
523,SUP0272,BUY0461,chemicals,1052,1292,174.21,186.46,5,458.7,0.797
524,SUP0255,BUY0029,grain,4187,3636,52.74,62.44,3,320.4,0.857
525,SUP0431,BUY0320,electronics,3856,1915,122.46,129.2,1,453.2,1.014
526,SUP0473,BUY0274,electronics,238,1863,180.42,168.75,4,479.6,0.251
527,SUP0016,BUY0121,electronics,637,1028,88.66,103.45,2,433.4,0.587
528,SUP0119,BUY0684,chemicals,3259,1678,63.53,71.6,3,493.1,1.082
529,SUP0452,BUY0510,grain,537,2981,56.86,58.84,2,191.1,0.506
530,SUP0429,BUY0134,chemicals,4410,3368,75.34,81.26,5,208.5,1.046
531,SUP0045,BUY0386,steel,1230,2603,90.21,89.08,2,214.0,0.351
532,SUP0347,BUY0292,electronics,2432,1087,274.87,268.08,1,371.0,0.789
533,SUP0025,BUY0534,electronics,4954,1775,108.68,110.76,5,225.7,1.282
534,SUP0485,BUY0662,chemicals,715,3474,163.5,185.71,2,484.7,0.427
535,SUP0188,BUY0644,electronics,4290,969,194.52,196.27,5,431.2,1.221
536,SUP0434,BUY0047,steel,799,2582,69.09,84.52,5,139.1,0.717
537,SUP0041,BUY0306,electronics,3073,163,154.1,164.63,1,456.3,1.013
538,SUP0049,BUY0269,grain,3287,2655,36.33,35.59,1,489.5,0.486
539,SUP0018,BUY0391,steel,1824,2773,100.99,113.35,3,219.2,0.714
540,SUP0266,BUY0170,chemicals,4429,1613,178.17,209.5,5,276.5,1.267
541,SUP0154,BUY0104,grain,1658,1443,29.32,36.17,1,349.4,0.747
542,SUP0064,BUY0561,grain,3066,3754,31.74,38.38,1,345.5,0.632
543,SUP0486,BUY0384,textiles,3548,3865,40.19,50.11,2,190.5,0.764
544,SUP0205,BUY0018,steel,623,288,44.83,46.06,5,100.1,1.32
545,SUP0467,BUY0660,steel,4055,1712,52.77,59.44,2,258.3,1.123
546,SUP0276,BUY0365,chemicals,4059,851,160.92,174.48,3,465.1,1.11
547,SUP0019,BUY0551,grain,1374,2657,50.75,51.35,2,276.0,0.598
548,SUP0443,BUY0132,electronics,4572,2773,180.36,173.77,2,64.9,0.808
549,SUP0083,BUY0055,textiles,1473,2369,50.12,56.34,4,112.5,0.784
550,SUP0112,BUY0301,electronics,3812,3477,201.61,222.78,3,81.8,0.909
551,SUP0295,BUY0159,electronics,4932,587,192.55,205.63,1,53.4,1.134
552,SUP0334,BUY0190,textiles,2676,381,53.07,56.09,5,38.8,1.338
553,SUP0417,BUY0149,chemicals,1105,618,174.17,200.88,2,343.4,1.023
554,SUP0359,BUY0584,grain,155,155,25.93,28.23,3,199.6,0.84
555,SUP0184,BUY0464,chemicals,1288,263,175.13,197.28,1,57.1,1.133
556,SUP0156,BUY0448,grain,4514,3622,54.03,56.68,2,357.7,0.829
557,SUP0302,BUY0585,steel,1376,1886,75.5,85.38,5,391.1,0.788
558,SUP0441,BUY0151,textiles,586,571,38.7,41.14,1,176.4,0.756
559,SUP0033,BUY0500,grain,4614,3000,24.38,24.6,5,347.5,1.084
560,SUP0139,BUY0379,grain,1428,1417,28.31,29.7,1,490.5,0.656
561,SUP0339,BUY0667,chemicals,757,139,107.24,102.39,1,303.7,0.809
562,SUP0434,BUY0557,grain,1436,2170,26.15,31.16,5,346.2,0.778
563,SUP0434,BUY0117,textiles,4935,315,80.1,78.49,4,111.7,1.016
564,SUP0224,BUY0032,chemicals,4082,2650,74.72,83.43,3,134.4,1.049
565,SUP0451,BUY0312,textiles,1269,3515,65.46,66.06,3,242.4,0.604
566,SUP0468,BUY0603,textiles,241,1897,32.8,35.81,3,293.5,0.506
567,SUP0019,BUY0615,steel,3651,2862,110.76,102.74,5,281.5,0.762
568,SUP0356,BUY0478,electronics,4662,422,204.78,227.13,4,381.5,1.186
569,SUP0110,BUY0344,steel,1614,1074,112.94,123.89,1,57.7,0.959
570,SUP0398,BUY0346,textiles,3259,1912,33.16,33.11,2,309.1,0.754
571,SUP0320,BUY0227,electronics,2608,3050,244.35,280.92,3,244.5,0.776
572,SUP0361,BUY0304,grain,2812,3769,39.16,39.88,4,235.1,0.791
573,SUP0036,BUY0345,chemicals,4222,522,78.9,76.12,3,355.8,0.893
574,SUP0243,BUY0340,steel,4748,761,47.1,54.65,3,346.3,1.146
575,SUP0245,BUY0037,textiles,2454,3556,66.92,68.73,3,426.8,0.663
576,SUP0190,BUY0686,steel,2839,3423,60.08,58.29,5,255.1,0.614
577,SUP0123,BUY0064,chemicals,4843,1852,193.6,185.88,1,379.5,0.786
578,SUP0458,BUY0095,steel,4034,1491,69.35,82.77,1,252.8,1.074
579,SUP0042,BUY0671,chemicals,4485,571,153.16,170.5,3,273.7,1.168
580,SUP0314,BUY0320,textiles,1844,1435,51.76,58.08,2,16.7,0.945
581,SUP0369,BUY0222,grain,4308,3446,53.87,57.53,4,85.8,1.012
582,SUP0191,BUY0378,grain,4112,445,18.39,22.83,4,89.3,1.273
583,SUP0200,BUY0026,electronics,2769,2351,75.59,92.51,4,149.1,0.967
584,SUP0266,BUY0075,steel,436,3633,92.1,98.84,3,164.4,0.543
585,SUP0426,BUY0141,chemicals,4859,1823,194.74,192.0,4,367.6,0.94
586,SUP0491,BUY0200,grain,4366,516,40.98,39.27,2,10.1,0.947
587,SUP0340,BUY0403,steel,1713,1096,118.88,132.89,2,460.1,0.909
588,SUP0463,BUY0698,textiles,1938,1032,67.89,81.39,2,468.2,1.017
589,SUP0286,BUY0241,grain,1230,1179,29.82,29.67,1,410.0,0.442
590,SUP0189,BUY0401,textiles,71,3120,56.96,62.28,4,479.2,0.464
591,SUP0470,BUY0548,electronics,860,3128,116.9,124.46,1,94.1,0.518
592,SUP0364,BUY0415,steel,2065,2264,46.5,48.48,3,402.1,0.749
593,SUP0158,BUY0391,textiles,615,2077,33.94,35.94,2,40.9,0.591
594,SUP0422,BUY0161,grain,2967,926,31.35,31.76,5,257.7,1.273
595,SUP0147,BUY0468,chemicals,1695,3182,132.99,154.56,4,316.8,0.691
596,SUP0185,BUY0695,electronics,270,1411,259.24,287.18,1,475.5,0.374
597,SUP0055,BUY0069,grain,4607,613,44.97,44.35,2,309.1,0.857
598,SUP0437,BUY0650,textiles,2186,3758,63.42,73.62,3,222.6,0.687
599,SUP0198,BUY0520,electronics,1425,3890,245.93,235.93,3,250.0,0.353
600,SUP0250,BUY0261,textiles,4004,1532,84.86,92.17,4,199.7,1.24
601,SUP0046,BUY0523,steel,4751,3456,72.2,77.36,2,26.8,0.973
602,SUP0099,BUY0034,grain,4287,3647,38.9,44.69,4,138.0,0.97
603,SUP0077,BUY0074,electronics,4542,501,196.14,207.2,5,153.6,1.304
604,SUP0292,BUY0548,textiles,2186,2316,59.84,70.07,1,395.1,0.662
605,SUP0057,BUY0197,electronics,3996,704,107.92,120.54,5,125.0,1.312
606,SUP0192,BUY0220,textiles,2631,3734,45.04,50.55,1,273.9,0.614
607,SUP0144,BUY0045,electronics,3594,2368,165.49,196.32,4,302.3,1.041
608,SUP0242,BUY0678,grain,3075,3626,27.72,29.0,1,325.4,0.649
609,SUP0394,BUY0243,chemicals,2566,3329,173.92,213.1,4,373.9,0.758
610,SUP0120,BUY0301,chemicals,3702,1491,108.37,110.95,1,58.7,1.132
611,SUP0102,BUY0207,chemicals,946,1288,112.2,113.69,1,234.7,0.637
612,SUP0475,BUY0620,chemicals,3234,1224,163.73,199.09,1,51.8,1.134
613,SUP0033,BUY0632,textiles,3052,2752,79.96,97.7,3,188.5,0.882
614,SUP0328,BUY0457,grain,2609,2756,52.73,66.6,1,416.9,0.656
615,SUP0253,BUY0547,grain,1793,3757,60.31,60.06,3,37.4,0.456
616,SUP0248,BUY0217,grain,3391,2028,22.35,20.67,2,428.6,0.707
617,SUP0366,BUY0588,textiles,961,2421,91.89,99.31,1,106.7,0.557
618,SUP0215,BUY0672,textiles,3761,1987,58.54,64.78,1,320.6,1.016
619,SUP0021,BUY0105,steel,1161,3640,76.29,80.27,4,245.1,0.638
620,SUP0064,BUY0256,chemicals,2577,2254,61.45,63.92,4,71.8,0.979
621,SUP0185,BUY0131,textiles,4787,325,68.88,71.47,5,435.6,1.219
622,SUP0265,BUY0053,chemicals,3957,139,94.17,88.85,1,442.6,0.767
623,SUP0348,BUY0012,textiles,4290,3509,51.95,62.23,2,277.2,0.845
624,SUP0422,BUY0183,textiles,981,1438,75.87,75.06,2,415.0,0.364
625,SUP0455,BUY0317,grain,738,684,22.08,21.84,4,155.5,0.681
626,SUP0292,BUY0412,steel,2708,2146,60.24,65.0,2,181.2,0.887
627,SUP0240,BUY0113,grain,896,694,23.72,25.75,4,445.1,0.918
628,SUP0487,BUY0521,steel,3542,1645,55.55,62.97,1,195.7,1.091
629,SUP0053,BUY0547,grain,3586,3201,29.33,29.94,2,155.1,0.846
630,SUP0105,BUY0053,grain,3703,229,24.76,31.39,4,183.2,1.245
631,SUP0169,BUY0674,grain,3539,1767,30.41,34.17,2,399.3,1.08
632,SUP0194,BUY0350,electronics,2334,2007,100.91,117.91,1,433.4,0.727
633,SUP0400,BUY0197,steel,340,3863,111.09,108.7,3,370.7,0.22
634,SUP0100,BUY0266,electronics,2845,691,245.54,264.51,4,381.5,1.186
635,SUP0262,BUY0327,steel,2737,3364,114.37,122.72,1,209.5,0.672
636,SUP0385,BUY0520,steel,2858,1666,65.92,67.83,1,256.5,0.973
637,SUP0448,BUY0350,electronics,1008,3966,221.22,242.93,2,216.9,0.524
638,SUP0237,BUY0237,electronics,103,3742,153.93,158.56,1,217.1,0.395
639,SUP0412,BUY0323,electronics,2319,3423,256.59,306.65,2,11.7,0.734
640,SUP0154,BUY0609,grain,2583,1906,41.02,44.0,1,382.9,0.809
641,SUP0381,BUY0412,steel,1759,1925,69.17,74.45,2,43.7,0.807
642,SUP0368,BUY0483,chemicals,4545,2705,161.35,177.76,1,157.5,0.991
643,SUP0195,BUY0680,grain,1210,142,27.98,28.59,1,469.8,1.009
644,SUP0491,BUY0039,grain,2146,337,31.2,34.05,3,175.9,1.197
645,SUP0388,BUY0053,chemicals,2518,141,105.02,116.71,5,431.1,1.221
646,SUP0054,BUY0136,electronics,507,3588,194.94,229.85,5,203.5,0.638
647,SUP0308,BUY0561,textiles,69,219,32.7,37.74,1,205.7,0.499
648,SUP0176,BUY0123,chemicals,4874,2716,91.41,110.93,1,345.9,0.974
649,SUP0055,BUY0004,steel,3041,2533,88.04,84.57,4,486.6,0.624
650,SUP0186,BUY0047,textiles,3432,3963,59.9,62.78,4,351.2,0.798
651,SUP0074,BUY0352,textiles,3409,2870,62.03,75.47,5,105.0,1.034
652,SUP0317,BUY0534,textiles,3346,426,74.8,73.16,2,14.1,0.946
653,SUP0037,BUY0499,textiles,2431,471,66.03,71.51,5,128.7,1.311
654,SUP0021,BUY0445,electronics,2179,2931,158.89,154.03,4,57.1,0.593
655,SUP0041,BUY0455,chemicals,2766,230,89.47,82.45,5,87.6,1.074
656,SUP0192,BUY0590,textiles,4275,2190,88.23,91.3,2,132.8,1.143
657,SUP0165,BUY0382,electronics,4442,2196,226.69,233.96,5,226.2,1.282
658,SUP0120,BUY0542,electronics,4300,3803,301.18,292.06,5,437.4,0.665
659,SUP0496,BUY0223,grain,4903,1708,44.62,53.95,2,203.7,1.139
660,SUP0285,BUY0274,grain,4579,2381,31.9,36.75,4,136.2,1.232
661,SUP0421,BUY0658,textiles,386,1079,35.69,42.13,5,424.7,0.648
662,SUP0219,BUY0325,chemicals,429,299,180.7,199.52,3,418.3,0.927
663,SUP0168,BUY0434,steel,2267,1299,44.21,44.82,1,199.6,1.001
664,SUP0480,BUY0388,chemicals,3426,3270,147.51,175.57,4,465.1,0.827
665,SUP0084,BUY0260,grain,2595,3765,36.98,41.59,3,350.8,0.686
666,SUP0254,BUY0149,grain,298,3987,50.74,54.27,3,115.6,0.541
667,SUP0402,BUY0286,chemicals,4209,3259,185.85,193.08,1,412.0,0.778
668,SUP0077,BUY0002,electronics,2399,1896,154.96,180.34,3,425.2,0.865
669,SUP0280,BUY0581,electronics,2572,1192,140.96,172.0,1,406.8,1.028
670,SUP0054,BUY0455,grain,1967,2108,42.82,44.27,5,367.3,0.866
671,SUP0405,BUY0297,chemicals,943,1036,127.27,136.54,4,209.7,0.856
672,SUP0424,BUY0378,textiles,555,2027,77.12,90.52,3,235.5,0.575
