order_id,customer_id,area_code,order_time_min,promised_time_min,prep_time_min,penalty_score,order_value,rider_id_assigned,status
ORD00329,CUST0841,NODE_20,1284,1313,29,0.82,605,RID0025,DELIVERED
ORD00330,CUST0045,NODE_03,702,733,25,1.39,534,-1,OUT_FOR_DELIVERY
ORD00331,CUST1153,NODE_01,574,611,34,0.75,632,RID0021,DELIVERED
ORD00332,CUST0173,NODE_24,480,525,32,1.29,153,RID0027,CANCELLED
ORD00333,CUST0604,NODE_17,1264,1302,15,1.55,813,RID0013,COOKING
ORD00334,CUST0059,NODE_03,695,721,22,0.87,725,RID0029,CANCELLED
ORD00335,CUST1956,NODE_09,817,858,33,1.7,188,RID0020,DELIVERED
ORD00336,CUST1378,NODE_09,255,303,32,0.89,174,RID0019,COOKING
ORD00337,CUST0654,NODE_29,222,256,14,0.6,577,-1,COOKING
ORD00338,CUST0640,NODE_23,1212,1248,17,1.28,420,RID0015,CANCELLED
ORD00339,CUST1983,NODE_27,689,730,34,0.57,868,RID0007,CANCELLED
ORD00340,CUST0478,NODE_15,554,589,15,0.83,629,RID0009,CANCELLED
ORD00341,CUST0468,NODE_30,1196,1227,33,0.64,214,-1,CANCELLED
ORD00342,CUST1188,NODE_07,336,382,31,1.46,645,RID0001,DELIVERED
ORD00343,CUST0018,NODE_20,952,982,16,1.07,844,RID0030,DELIVERED
ORD00344,CUST1563,NODE_12,464,505,25,1.56,575,RID0002,CANCELLED
ORD00345,CUST1073,NODE_25,726,755,32,1.17,893,RID0018,OUT_FOR_DELIVERY
ORD00346,CUST0147,NODE_01,38,68,21,1.78,211,-1,COOKING
ORD00347,CUST0644,NODE_17,382,407,15,1.5,701,RID0015,CANCELLED
ORD00348,CUST0811,NODE_29,232,271,25,1.62,203,RID0010,OUT_FOR_DELIVERY
ORD00349,CUST0990,NODE_10,1377,1408,35,1.57,766,RID0020,COOKING
ORD00350,CUST1743,NODE_04,796,839,15,1.28,232,RID0020,DELIVERED
ORD00351,CUST0220,NODE_27,745,782,13,1.95,475,RID0003,OUT_FOR_DELIVERY
ORD00352,CUST0366,NODE_16,654,694,28,0.69,729,RID0012,PENDING
ORD00353,CUST1673,NODE_23,796,823,33,1.16,849,-1,DELIVERED
ORD00354,CUST1352,NODE_29,1044,1073,20,1.09,251,RID0021,CANCELLED
ORD00355,CUST0782,NODE_03,220,251,20,0.55,494,RID0023,COOKING
ORD00356,CUST1768,NODE_02,60,102,35,1.63,524,RID0026,PENDING
ORD00357,CUST1657,NODE_13,469,515,29,0.73,453,-1,PENDING
ORD00358,CUST1610,NODE_22,143,174,29,1.49,798,RID0007,CANCELLED
ORD00359,CUST1289,NODE_28,966,999,27,1.58,233,RID0026,DELIVERED
ORD00360,CUST1336,NODE_14,973,1002,27,1.11,668,-1,PENDING
ORD00361,CUST1736,NODE_26,953,996,14,1.62,366,RID0006,PENDING
ORD00362,CUST1337,NODE_08,333,368,31,1.96,155,RID0006,OUT_FOR_DELIVERY
ORD00363,CUST0067,NODE_16,910,954,21,0.8,169,-1,OUT_FOR_DELIVERY
ORD00364,CUST1126,NODE_09,1103,1148,31,1.67,652,-1,CANCELLED
ORD00365,CUST1807,NODE_04,736,761,14,0.84,358,RID0029,OUT_FOR_DELIVERY
ORD00366,CUST0338,NODE_06,338,379,18,0.73,310,-1,CANCELLED
ORD00367,CUST0723,NODE_13,294,341,14,0.64,721,RID0002,COOKING
ORD00368,CUST0776,NODE_23,447,473,34,1.06,465,RID0008,OUT_FOR_DELIVERY
ORD00369,CUST0003,NODE_10,564,609,25,1.42,325,-1,DELIVERED
ORD00370,CUST1487,NODE_14,1082,1112,29,1.26,742,RID0010,PENDING
ORD00371,CUST1839,NODE_13,391,418,14,1.72,380,RID0020,CANCELLED
ORD00372,CUST1025,NODE_11,367,415,27,1.62,184,RID0028,COOKING
ORD00373,CUST1915,NODE_09,63,96,32,0.51,350,RID0025,OUT_FOR_DELIVERY
ORD00374,CUST0829,NODE_15,319,365,33,1.69,220,RID0012,CANCELLED
ORD00375,CUST0384,NODE_08,1111,1159,19,0.66,195,RID0018,DELIVERED
ORD00376,CUST0864,NODE_25,440,475,22,1.03,742,-1,OUT_FOR_DELIVERY
ORD00377,CUST1748,NODE_14,252,291,29,1.99,190,RID0015,COOKING
ORD00378,CUST1347,NODE_29,1234,1273,16,1.32,648,-1,PENDING
ORD00379,CUST0769,NODE_29,333,364,29,0.8,892,-1,DELIVERED
ORD00380,CUST1085,NODE_18,408,448,20,0.82,608,RID0014,COOKING
ORD00381,CUST0532,NODE_28,1183,1217,25,1.02,445,RID0029,DELIVERED
ORD00382,CUST1702,NODE_19,137,178,27,1.45,788,RID0026,DELIVERED
ORD00383,CUST0659,NODE_14,174,201,31,2.0,657,RID0022,PENDING
ORD00384,CUST0820,NODE_03,4,45,25,1.89,744,RID0002,PENDING
ORD00385,CUST0422,NODE_03,1281,1321,34,1.34,631,RID0003,OUT_FOR_DELIVERY
ORD00386,CUST1710,NODE_23,1056,1097,14,1.59,464,RID0001,DELIVERED
ORD00387,CUST0831,NODE_02,417,451,33,1.22,333,RID0006,OUT_FOR_DELIVERY
ORD00388,CUST1640,NODE_19,673,720,26,1.45,182,RID0006,DELIVERED
ORD00389,CUST1215,NODE_28,66,108,27,0.71,630,-1,COOKING
ORD00390,CUST1791,NODE_18,347,391,12,1.95,577,RID0015,DELIVERED
ORD00391,CUST1867,NODE_12,1026,1055,32,1.54,384,RID0004,COOKING
ORD00392,CUST0234,NODE_26,1107,1141,14,0.62,533,RID0001,PENDING
ORD00393,CUST1219,NODE_04,487,523,32,1.67,576,-1,CANCELLED
ORD00394,CUST1908,NODE_23,318,357,30,1.45,832,-1,PENDING
ORD00395,CUST0666,NODE_02,1076,1126,17,1.76,293,RID0029,OUT_FOR_DELIVERY
ORD00396,CUST1934,NODE_02,765,810,17,0.76,297,RID0012,CANCELLED
ORD00397,CUST0274,NODE_23,248,294,34,0.63,325,RID0010,DELIVERED
ORD00398,CUST1105,NODE_21,1124,1161,15,0.87,433,RID0020,DELIVERED
ORD00399,CUST0394,NODE_22,483,525,21,0.6,798,RID0023,OUT_FOR_DELIVERY
ORD00400,CUST0425,NODE_06,81,127,21,0.97,363,RID0010,OUT_FOR_DELIVERY
ORD00401,CUST0789,NODE_21,410,456,23,1.09,679,RID0028,COOKING
ORD00402,CUST1501,NODE_27,1356,1383,17,0.79,663,RID0005,OUT_FOR_DELIVERY
ORD00403,CUST0591,NODE_24,1105,1130,14,1.9,425,-1,CANCELLED
ORD00404,CUST1967,NODE_03,1121,1168,19,0.99,570,-1,OUT_FOR_DELIVERY
ORD00405,CUST0886,NODE_14,794,841,16,1.62,341,RID0023,PENDING
ORD00406,CUST0733,NODE_04,686,730,12,0.96,718,-1,CANCELLED
ORD00407,CUST0678,NODE_11,38,78,12,1.47,411,RID0012,OUT_FOR_DELIVERY
ORD00408,CUST1934,NODE_24,261,299,30,0.68,650,RID0012,DELIVERED
ORD00409,CUST0378,NODE_03,97,124,14,0.69,682,-1,OUT_FOR_DELIVERY
ORD00410,CUST1150,NODE_06,847,875,15,1.53,292,RID0024,PENDING
ORD00411,CUST1766,NODE_11,969,1011,35,1.77,180,RID0030,CANCELLED
ORD00412,CUST1715,NODE_25,1216,1249,16,1.02,616,-1,DELIVERED
ORD00413,CUST0059,NODE_29,679,712,33,1.55,610,RID0021,COOKING
ORD00414,CUST1001,NODE_24,588,627,20,1.08,292,RID0006,DELIVERED
ORD00415,CUST0078,NODE_18,1133,1177,23,1.98,516,-1,PENDING
ORD00416,CUST1048,NODE_14,551,600,28,1.77,163,RID0007,COOKING
ORD00417,CUST0977,NODE_06,930,973,26,1.84,230,-1,COOKING
ORD00418,CUST1878,NODE_06,1113,1150,25,1.18,553,RID0030,OUT_FOR_DELIVERY
ORD00419,CUST0333,NODE_20,1220,1269,17,1.35,602,RID0023,DELIVERED
ORD00420,CUST0574,NODE_16,90,126,21,1.68,285,RID0018,DELIVERED
ORD00421,CUST1740,NODE_12,313,358,13,0.6,377,-1,DELIVERED
ORD00422,CUST1442,NODE_24,1379,1417,23,0.93,882,RID0005,DELIVERED
ORD00423,CUST0785,NODE_04,871,897,32,1.44,574,-1,COOKING
ORD00424,CUST0415,NODE_27,988,1015,33,1.6,794,-1,OUT_FOR_DELIVERY
ORD00425,CUST1950,NODE_01,455,487,12,1.27,205,RID0014,PENDING
ORD00426,CUST0489,NODE_04,353,396,22,1.36,238,RID0018,COOKING
ORD00427,CUST1293,NODE_06,1179,1217,26,1.27,810,-1,COOKING
ORD00428,CUST1333,NODE_12,759,787,29,1.11,729,-1,COOKING
ORD00429,CUST0517,NODE_02,1079,1120,13,0.94,493,RID0007,PENDING
ORD00430,CUST1265,NODE_23,1241,1287,12,1.91,268,-1,DELIVERED
ORD00431,CUST1036,NODE_20,453,485,16,1.16,247,-1,COOKING
ORD00432,CUST1138,NODE_21,1273,1305,13,0.64,525,RID0015,DELIVERED
ORD00433,CUST1284,NODE_09,1040,1075,18,1.48,497,RID0024,DELIVERED
ORD00434,CUST1417,NODE_18,554,596,24,1.97,434,RID0001,DELIVERED
ORD00435,CUST1382,NODE_21,1107,1144,31,0.97,691,RID0012,DELIVERED
ORD00436,CUST0122,NODE_05,1110,1158,15,1.15,601,RID0012,DELIVERED
ORD00437,CUST1815,NODE_27,78,110,28,0.9,862,RID0013,CANCELLED
ORD00438,CUST0708,NODE_28,937,967,35,1.12,391,-1,PENDING
ORD00439,CUST0722,NODE_06,580,613,27,1.4,243,RID0003,DELIVERED
ORD00440,CUST1432,NODE_15,399,434,26,0.65,681,RID0021,OUT_FOR_DELIVERY
ORD00441,CUST1993,NODE_28,1373,1410,24,0.96,210,-1,OUT_FOR_DELIVERY
ORD00442,CUST1287,NODE_13,183,228,15,0.85,419,-1,CANCELLED
ORD00443,CUST1228,NODE_29,1219,1251,29,1.71,542,RID0028,CANCELLED
ORD00444,CUST1386,NODE_18,338,379,21,1.6,400,RID0008,DELIVERED
ORD00445,CUST1056,NODE_21,206,254,25,1.15,418,RID0022,PENDING
ORD00446,CUST1404,NODE_25,1332,1362,25,1.63,699,RID0030,CANCELLED
ORD00447,CUST1098,NODE_22,791,825,30,0.62,616,RID0014,CANCELLED
ORD00448,CUST0001,NODE_28,968,1004,23,1.37,573,-1,PENDING
ORD00449,CUST0277,NODE_27,916,954,21,1.6,792,RID0030,CANCELLED
ORD00450,CUST1594,NODE_28,219,257,31,0.77,532,RID0029,PENDING
ORD00451,CUST0575,NODE_10,1042,1090,22,1.17,384,-1,COOKING
ORD00452,CUST0184,NODE_11,341,371,18,1.47,421,RID0001,CANCELLED
ORD00453,CUST1582,NODE_25,149,180,34,1.11,332,RID0022,PENDING
ORD00454,CUST1140,NODE_18,940,986,16,1.21,201,RID0020,COOKING
ORD00455,CUST0392,NODE_30,98,136,25,0.92,701,-1,COOKING
ORD00456,CUST0940,NODE_05,1017,1044,17,1.44,541,RID0001,OUT_FOR_DELIVERY
ORD00457,CUST0322,NODE_03,345,374,18,1.05,704,RID0004,PENDING
ORD00458,CUST0929,NODE_25,954,995,31,1.97,334,RID0025,CANCELLED
ORD00459,CUST1355,NODE_01,1307,1340,19,1.12,306,-1,CANCELLED
ORD00460,CUST1574,NODE_29,817,848,20,1.27,508,-1,COOKING
ORD00461,CUST1132,NODE_17,916,943,31,1.73,688,RID0013,COOKING
ORD00462,CUST1018,NODE_06,634,684,12,0.83,884,RID0022,OUT_FOR_DELIVERY
ORD00463,CUST0963,NODE_30,467,515,17,1.55,427,-1,CANCELLED
ORD00464,CUST0888,NODE_28,636,673,29,1.33,386,RID0007,CANCELLED
ORD00465,CUST1667,NODE_13,1340,1388,27,1.33,707,RID0008,COOKING
ORD00466,CUST0531,NODE_21,1078,1114,22,1.57,281,RID0001,OUT_FOR_DELIVERY
ORD00467,CUST1066,NODE_09,1332,1379,15,1.2,153,RID0006,PENDING
ORD00468,CUST1679,NODE_04,124,170,34,0.9,830,-1,CANCELLED
ORD00469,CUST0346,NODE_05,904,939,14,0.84,603,RID0006,COOKING
ORD00470,CUST0840,NODE_10,103,146,30,0.98,668,RID0012,COOKING
ORD00471,CUST0941,NODE_12,708,748,24,0.92,857,RID0007,DELIVERED
ORD00472,CUST0347,NODE_19,1192,1225,13,1.98,662,RID0005,PENDING
ORD00473,CUST0603,NODE_20,77,111,14,1.64,829,-1,DELIVERED
ORD00474,CUST1377,NODE_07,582,622,15,1.57,379,-1,DELIVERED
ORD00475,CUST0122,NODE_18,103,141,22,1.56,216,RID0004,DELIVERED
ORD00476,CUST0433,NODE_07,42,76,26,1.94,779,-1,COOKING
ORD00477,CUST1251,NODE_25,431,464,13,1.72,842,-1,CANCELLED
ORD00478,CUST1125,NODE_07,967,1006,27,1.92,864,RID0008,PENDING
ORD00479,CUST1149,NODE_11,1380,1415,23,0.95,636,RID0015,COOKING
ORD00480,CUST1219,NODE_27,1028,1072,31,1.33,279,-1,CANCELLED
ORD00481,CUST0790,NODE_13,670,700,35,1.94,820,RID0015,CANCELLED
ORD00482,CUST1458,NODE_15,471,498,19,1.63,471,RID0009,OUT_FOR_DELIVERY
ORD00483,CUST0681,NODE_18,464,512,15,0.79,839,-1,COOKING
ORD00484,CUST0116,NODE_24,899,931,33,0.86,500,RID0008,CANCELLED
ORD00485,CUST0380,NODE_04,901,936,21,0.67,345,RID0008,OUT_FOR_DELIVERY
ORD00486,CUST0893,NODE_22,464,493,27,0.94,826,-1,OUT_FOR_DELIVERY
ORD00487,CUST1063,NODE_17,956,993,21,1.23,387,RID0024,PENDING
ORD00488,CUST0927,NODE_01,346,388,22,1.91,622,RID0025,OUT_FOR_DELIVERY
ORD00489,CUST0344,NODE_11,1000,1030,16,1.54,450,-1,DELIVERED
ORD00490,CUST1265,NODE_07,775,807,26,0.64,631,RID0025,COOKING
ORD00491,CUST0382,NODE_01,1167,1192,14,0.54,598,RID0014,DELIVERED
ORD00492,CUST1564,NODE_01,1293,1336,23,1.8,682,RID0016,DELIVERED
ORD00493,CUST0814,NODE_20,398,429,31,1.57,522,RID0017,OUT_FOR_DELIVERY
ORD00494,CUST0137,NODE_28,400,446,34,1.31,362,RID0016,CANCELLED
ORD00495,CUST0106,NODE_30,779,823,30,0.63,364,RID0004,COOKING
ORD00496,CUST1007,NODE_28,615,655,12,1.24,727,-1,OUT_FOR_DELIVERY
ORD00497,CUST0950,NODE_28,465,506,16,0.94,390,RID0002,PENDING
ORD00498,CUST1928,NODE_09,458,494,31,1.0,757,RID0014,OUT_FOR_DELIVERY
ORD00499,CUST1580,NODE_09,732,774,28,0.96,255,RID0010,COOKING
ORD00500,CUST0581,NODE_30,1188,1222,15,1.64,328,-1,CANCELLED
ORD00501,CUST1608,NODE_18,1196,1226,27,0.76,486,-1,CANCELLED
ORD00502,CUST1817,NODE_26,1012,1060,23,1.69,324,RID0026,CANCELLED
ORD00503,CUST0876,NODE_02,1045,1077,14,1.67,673,-1,OUT_FOR_DELIVERY
ORD00504,CUST0018,NODE_15,281,329,25,1.06,624,RID0013,COOKING
ORD00505,CUST0118,NODE_09,1337,1375,26,0.79,793,RID0001,OUT_FOR_DELIVERY
ORD00506,CUST1909,NODE_10,1111,1151,25,0.78,339,RID0014,COOKING
ORD00507,CUST1232,NODE_30,26,72,14,0.6,238,-1,CANCELLED
ORD00508,CUST0956,NODE_12,92,123,34,1.6,358,RID0028,PENDING
ORD00509,CUST1203,NODE_07,660,692,29,1.84,556,-1,PENDING
ORD00510,CUST1045,NODE_11,62,89,33,1.55,509,RID0022,DELIVERED
ORD00511,CUST0632,NODE_25,780,822,14,1.27,210,RID0017,CANCELLED
ORD00512,CUST1612,NODE_10,500,525,20,1.26,563,RID0019,COOKING
ORD00513,CUST1754,NODE_23,222,269,29,0.54,688,RID0020,OUT_FOR_DELIVERY
ORD00514,CUST1613,NODE_12,162,190,12,1.51,542,-1,COOKING
ORD00515,CUST0532,NODE_18,168,195,34,0.88,650,-1,DELIVERED
ORD00516,CUST0172,NODE_08,439,485,26,1.65,349,RID0019,DELIVERED
ORD00517,CUST1651,NODE_28,747,786,21,0.87,573,-1,OUT_FOR_DELIVERY
ORD00518,CUST0770,NODE_10,816,841,28,1.92,328,-1,OUT_FOR_DELIVERY
ORD00519,CUST1283,NODE_17,1342,1380,22,1.28,406,RID0025,COOKING
ORD00520,CUST1597,NODE_17,554,584,33,1.92,496,RID0012,PENDING
ORD00521,CUST0417,NODE_08,111,150,21,1.92,400,-1,COOKING
ORD00522,CUST0837,NODE_09,843,872,16,1.12,375,RID0025,PENDING
ORD00523,CUST0379,NODE_18,1283,1312,17,1.85,740,-1,DELIVERED
ORD00524,CUST1178,NODE_20,788,825,16,1.76,294,-1,PENDING
ORD00525,CUST0644,NODE_25,1010,1058,18,1.09,576,-1,COOKING
ORD00526,CUST1409,NODE_28,1288,1318,13,0.58,821,RID0015,COOKING
ORD00527,CUST0957,NODE_29,747,774,24,1.18,768,RID0027,COOKING
ORD00528,CUST1434,NODE_23,5,32,21,0.65,839,-1,CANCELLED
ORD00529,CUST1806,NODE_02,330,362,22,1.48,232,-1,COOKING
ORD00530,CUST0168,NODE_08,19,48,27,1.83,828,RID0021,DELIVERED
ORD00531,CUST1254,NODE_22,276,310,31,1.59,891,RID0016,CANCELLED
ORD00532,CUST0249,NODE_05,420,453,29,1.99,792,-1,COOKING
ORD00533,CUST1657,NODE_29,690,724,30,1.59,740,-1,CANCELLED
ORD00534,CUST1815,NODE_10,264,300,30,1.89,379,-1,OUT_FOR_DELIVERY
ORD00535,CUST1324,NODE_29,370,409,19,0.69,781,RID0021,OUT_FOR_DELIVERY
ORD00536,CUST0301,NODE_18,537,574,21,0.75,392,RID0028,DELIVERED
ORD00537,CUST0893,NODE_05,1117,1167,13,1.24,665,RID0015,DELIVERED
ORD00538,CUST0476,NODE_29,166,196,13,0.52,806,RID0006,OUT_FOR_DELIVERY
ORD00539,CUST0374,NODE_23,553,603,16,1.77,784,-1,PENDING
ORD00540,CUST0304,NODE_29,33,75,28,0.93,449,RID0003,COOKING
ORD00541,CUST1963,NODE_09,9,34,18,0.98,862,RID0020,OUT_FOR_DELIVERY
ORD00542,CUST0323,NODE_15,617,648,23,0.51,285,-1,COOKING
ORD00543,CUST0312,NODE_02,611,638,32,0.83,233,-1,DELIVERED
ORD00544,CUST0349,NODE_05,824,853,32,0.76,784,RID0010,DELIVERED
ORD00545,CUST0245,NODE_24,959,993,33,1.18,680,RID0012,COOKING
ORD00546,CUST1317,NODE_21,1033,1060,23,1.46,834,RID0028,COOKING
ORD00547,CUST1528,NODE_27,818,862,17,1.55,684,RID0001,CANCELLED
ORD00548,CUST0391,NODE_24,1175,1213,17,0.69,154,-1,COOKING
ORD00549,CUST1324,NODE_16,726,762,24,1.73,692,RID0026,COOKING
ORD00550,CUST1076,NODE_22,771,820,17,1.19,366,RID0016,DELIVERED
ORD00551,CUST0009,NODE_15,1091,1129,31,1.7,374,-1,COOKING
ORD00552,CUST0805,NODE_16,1108,1150,26,0.96,873,-1,DELIVERED
ORD00553,CUST1098,NODE_22,967,1000,18,0.88,734,RID0029,OUT_FOR_DELIVERY
ORD00554,CUST1604,NODE_03,428,462,27,1.77,859,-1,CANCELLED
ORD00555,CUST1113,NODE_02,179,214,33,1.01,183,RID0020,DELIVERED
ORD00556,CUST1820,NODE_13,1027,1065,25,0.62,714,RID0005,PENDING
ORD00557,CUST0331,NODE_01,828,871,27,1.09,638,RID0022,DELIVERED
ORD00558,CUST0292,NODE_16,1363,1391,33,0.9,587,-1,PENDING
ORD00559,CUST1974,NODE_28,896,929,19,1.9,812,-1,COOKING
ORD00560,CUST0909,NODE_15,977,1025,28,0.56,479,-1,CANCELLED
ORD00561,CUST0352,NODE_15,700,728,32,1.92,249,-1,DELIVERED
ORD00562,CUST1213,NODE_29,1227,1268,15,0.61,815,RID0014,DELIVERED
ORD00563,CUST1817,NODE_23,521,561,26,1.07,294,RID0022,OUT_FOR_DELIVERY
ORD00564,CUST0134,NODE_25,165,194,32,1.58,278,-1,DELIVERED
ORD00565,CUST1756,NODE_11,717,754,33,1.6,758,RID0024,COOKING
ORD00566,CUST1942,NODE_26,370,404,18,0.83,813,-1,OUT_FOR_DELIVERY
ORD00567,CUST1733,NODE_15,368,396,17,0.81,890,RID0019,COOKING
ORD00568,CUST1694,NODE_07,971,1021,28,1.4,227,-1,OUT_FOR_DELIVERY
ORD00569,CUST1638,NODE_13,563,588,29,1.42,810,RID0011,OUT_FOR_DELIVERY
ORD00570,CUST1835,NODE_30,541,576,34,1.96,542,RID0020,OUT_FOR_DELIVERY
ORD00571,CUST0525,NODE_15,132,160,12,0.96,611,-1,COOKING
ORD00572,CUST0653,NODE_03,802,840,20,0.74,798,-1,CANCELLED
ORD00573,CUST0460,NODE_15,94,130,16,1.88,845,RID0019,OUT_FOR_DELIVERY
ORD00574,CUST1776,NODE_26,86,132,33,0.97,421,-1,PENDING
ORD00575,CUST1554,NODE_27,757,793,17,1.9,274,-1,OUT_FOR_DELIVERY
ORD00576,CUST1960,NODE_10,809,846,26,0.77,183,RID0008,DELIVERED
ORD00577,CUST1615,NODE_22,951,992,12,0.9,407,RID0019,OUT_FOR_DELIVERY
ORD00578,CUST1288,NODE_10,233,262,12,1.92,456,-1,CANCELLED
ORD00579,CUST1714,NODE_09,412,458,15,1.63,732,-1,DELIVERED
ORD00580,CUST1383,NODE_28,403,441,15,0.87,879,-1,COOKING
ORD00581,CUST0762,NODE_10,550,579,18,0.75,672,-1,COOKING
ORD00582,CUST1053,NODE_23,1191,1216,27,0.74,240,RID0023,PENDING
ORD00583,CUST0977,NODE_25,111,149,15,1.7,600,-1,COOKING
ORD00584,CUST0202,NODE_04,476,523,28,1.84,261,RID0003,OUT_FOR_DELIVERY
ORD00585,CUST1830,NODE_06,1196,1239,35,1.9,862,RID0004,OUT_FOR_DELIVERY
ORD00586,CUST0141,NODE_01,734,780,13,0.65,706,-1,PENDING
ORD00587,CUST1240,NODE_12,1163,1196,12,1.8,798,RID0002,DELIVERED
ORD00588,CUST1066,NODE_26,1162,1198,35,0.73,464,RID0013,OUT_FOR_DELIVERY
ORD00589,CUST1001,NODE_28,460,497,33,0.55,705,RID0026,OUT_FOR_DELIVERY
ORD00590,CUST1011,NODE_05,589,627,35,0.94,425,RID0026,DELIVERED
ORD00591,CUST0655,NODE_16,407,450,18,1.03,788,-1,DELIVERED
ORD00592,CUST1222,NODE_09,467,510,12,1.08,844,-1,DELIVERED
ORD00593,CUST0804,NODE_17,110,137,17,1.55,533,RID0017,PENDING
ORD00594,CUST1719,NODE_25,85,123,20,1.42,404,RID0030,CANCELLED
ORD00595,CUST1370,NODE_15,640,686,19,0.93,317,RID0028,DELIVERED
ORD00596,CUST1459,NODE_24,384,421,32,0.77,352,RID0023,OUT_FOR_DELIVERY
ORD00597,CUST1982,NODE_04,919,964,24,1.88,451,RID0014,COOKING
ORD00598,CUST1386,NODE_05,488,515,15,1.03,247,-1,PENDING
ORD00599,CUST1730,NODE_25,295,330,17,1.29,526,-1,COOKING
ORD00600,CUST1095,NODE_29,771,819,19,1.91,524,-1,OUT_FOR_DELIVERY
ORD00601,CUST1476,NODE_21,930,967,16,1.46,562,-1,COOKING
ORD00602,CUST1297,NODE_29,576,610,29,1.05,810,RID0001,PENDING
ORD00603,CUST0192,NODE_07,611,654,15,1.17,342,-1,PENDING
ORD00604,CUST0131,NODE_27,22,62,29,1.08,722,RID0017,DELIVERED
ORD00605,CUST0099,NODE_18,673,719,12,0.67,569,-1,COOKING
ORD00606,CUST0452,NODE_26,172,211,28,1.2,429,-1,CANCELLED
ORD00607,CUST1432,NODE_11,967,1007,28,1.06,800,RID0010,CANCELLED
ORD00608,CUST1209,NODE_25,866,899,16,0.78,620,RID0008,PENDING
ORD00609,CUST0100,NODE_20,1284,1320,32,0.6,481,-1,PENDING
ORD00610,CUST1430,NODE_03,33,60,17,0.61,895,RID0011,DELIVERED
ORD00611,CUST1736,NODE_19,402,433,20,0.9,151,RID0018,CANCELLED
ORD00612,CUST0539,NODE_12,289,339,28,1.47,535,RID0020,CANCELLED
ORD00613,CUST1929,NODE_06,502,533,32,1.97,251,RID0003,OUT_FOR_DELIVERY
ORD00614,CUST1301,NODE_11,280,312,25,1.31,240,RID0019,OUT_FOR_DELIVERY
ORD00615,CUST1811,NODE_10,758,807,18,0.93,449,RID0006,DELIVERED
ORD00616,CUST1532,NODE_12,750,781,29,1.38,843,RID0002,DELIVERED
ORD00617,CUST0439,NODE_24,1193,1235,35,1.0,790,-1,PENDING
ORD00618,CUST0033,NODE_15,950,983,32,1.76,816,RID0014,DELIVERED
ORD00619,CUST1681,NODE_13,1158,1185,31,0.64,824,-1,OUT_FOR_DELIVERY
ORD00620,CUST1661,NODE_23,1046,1095,25,1.8,770,RID0004,CANCELLED
ORD00621,CUST1292,NODE_14,285,321,27,1.05,536,-1,COOKING
ORD00622,CUST0240,NODE_06,636,679,26,1.05,569,-1,CANCELLED
ORD00623,CUST0468,NODE_11,149,197,19,1.7,496,RID0027,PENDING
ORD00624,CUST1879,NODE_09,896,942,22,1.02,282,-1,COOKING
ORD00625,CUST0586,NODE_18,740,772,13,1.48,491,RID0006,CANCELLED
ORD00626,CUST1470,NODE_06,223,272,34,1.99,804,RID0030,CANCELLED
ORD00627,CUST1626,NODE_06,1068,1114,27,0.61,552,-1,OUT_FOR_DELIVERY
ORD00628,CUST0965,NODE_08,144,177,17,1.93,313,RID0003,OUT_FOR_DELIVERY
ORD00629,CUST0155,NODE_06,1320,1353,17,0.73,334,RID0012,COOKING
ORD00630,CUST1202,NODE_13,150,184,22,1.53,674,-1,OUT_FOR_DELIVERY
ORD00631,CUST1417,NODE_20,807,833,16,0.76,456,RID0021,PENDING
ORD00632,CUST1814,NODE_01,632,665,28,1.54,435,RID0029,PENDING
ORD00633,CUST1614,NODE_02,590,618,19,0.68,878,RID0013,PENDING
ORD00634,CUST0053,NODE_14,840,865,28,1.19,303,RID0001,PENDING
ORD00635,CUST0670,NODE_22,845,882,35,1.91,174,-1,OUT_FOR_DELIVERY
ORD00636,CUST0019,NODE_01,122,148,19,0.99,845,RID0003,CANCELLED
ORD00637,CUST0050,NODE_21,848,883,30,1.96,517,-1,CANCELLED
ORD00638,CUST0179,NODE_26,111,153,16,1.46,712,RID0023,DELIVERED
ORD00639,CUST0916,NODE_24,575,602,23,1.58,520,RID0009,OUT_FOR_DELIVERY
ORD00640,CUST0657,NODE_25,854,893,12,1.41,628,-1,OUT_FOR_DELIVERY
ORD00641,CUST1668,NODE_02,508,544,12,1.64,734,-1,CANCELLED
ORD00642,CUST1254,NODE_17,1153,1187,35,1.64,649,RID0024,CANCELLED
ORD00643,CUST0545,NODE_12,677,715,18,1.02,635,RID0002,CANCELLED
ORD00644,CUST0556,NODE_16,954,985,15,1.92,364,-1,CANCELLED
ORD00645,CUST0252,NODE_05,690,721,32,1.0,318,-1,CANCELLED
ORD00646,CUST1966,NODE_05,1030,1074,17,1.6,866,-1,PENDING
ORD00647,CUST0844,NODE_22,1,38,34,1.21,642,-1,OUT_FOR_DELIVERY
ORD00648,CUST0297,NODE_12,647,672,22,0.56,860,-1,PENDING
ORD00649,CUST0540,NODE_22,1119,1147,13,1.48,637,RID0024,PENDING
ORD00650,CUST1140,NODE_14,381,417,35,0.7,801,-1,COOKING
ORD00651,CUST0241,NODE_22,519,550,20,1.8,857,RID0010,DELIVERED
ORD00652,CUST1843,NODE_12,579,606,29,0.77,288,RID0020,PENDING
ORD00653,CUST1675,NODE_24,280,322,17,1.08,347,RID0013,OUT_FOR_DELIVERY
ORD00654,CUST0649,NODE_01,1066,1115,25,1.14,501,RID0007,COOKING
