passage_id,vehicle_id,corridor_id,entry_time_min,exit_time_min,distance_km,base_toll,congestion_factor,final_toll
506,2124,12,1436,1460,17.07,26.83,1.25,33.54
507,6334,47,1260,1346,37.44,53.09,1.07,56.81
508,1523,3,994,1004,6.01,11.37,1.55,17.62
509,8391,44,1398,1442,58.7,133.92,1.28,171.42
510,4865,7,993,1042,64.71,136.93,1.39,190.33
511,1742,38,780,858,60.13,179.02,1.06,189.76
512,3051,49,1371,1446,79.42,158.88,1.08,171.59
513,9268,1,1064,1136,68.61,122.41,1.21,148.12
514,1951,23,666,709,30.45,87.31,1.13,98.66
515,9630,2,1326,1372,55.07,121.14,1.14,138.1
516,1532,32,12,70,19.87,45.09,1.21,54.56
517,5051,36,755,809,27.67,34.42,1.17,40.27
518,4933,20,1122,1149,32.59,66.56,1.55,103.17
519,5500,49,313,341,21.73,31.4,1.08,33.91
520,4417,21,155,371,75.59,206.7,1.18,243.91
521,6466,17,910,958,62.44,85.64,1.05,89.92
522,9127,21,823,857,37.58,44.01,1.07,47.09
523,4343,7,85,110,25.89,32.19,1.11,35.73
524,7847,12,1078,1124,46.03,77.42,1.85,143.23
525,7230,43,826,855,36.69,52.9,1.26,66.65
526,9769,41,292,335,55.07,72.99,1.16,84.67
527,2213,5,123,184,78.83,214.22,1.14,244.21
528,6813,42,636,776,54.61,67.02,1.08,72.38
529,8996,18,709,752,49.27,124.44,1.02,126.93
530,434,28,310,349,28.15,31.54,1.15,36.27
531,3593,41,1388,1458,36.52,56.67,1.06,60.07
532,8090,16,1184,1193,8.06,21.09,1.07,22.57
533,8933,46,743,759,12.84,13.34,1.3,17.34
534,2831,13,964,1030,42.99,81.45,1.04,84.71
535,9921,31,441,528,71.16,95.88,1.26,120.81
536,467,19,8,98,50.39,59.7,1.09,65.07
537,427,11,993,1017,16.0,32.0,1.7,54.4
538,8691,50,87,171,63.68,146.43,1.27,185.97
539,5,40,692,831,51.11,129.93,1.09,141.62
540,8224,47,560,571,14.13,28.42,1.68,47.75
541,9109,25,1030,1047,21.72,53.9,1.45,78.16
542,1245,37,807,860,54.91,120.48,1.19,143.37
543,8693,13,256,302,45.41,99.71,1.28,127.63
544,1357,40,735,750,15.04,42.57,1.23,52.36
545,5494,16,945,965,19.69,29.81,1.12,33.39
546,941,39,142,288,50.53,97.46,1.14,111.1
547,3643,4,889,929,31.53,80.99,1.08,87.47
548,3824,24,805,809,5.09,10.66,1.25,13.32
549,9930,2,663,692,37.7,43.79,1.23,53.86
550,1238,9,512,703,76.64,182.72,1.26,230.23
551,1003,23,1394,1473,60.76,131.03,1.04,136.27
552,5730,43,430,447,21.21,24.68,1.09,26.9
553,2908,40,375,400,12.24,27.13,1.18,32.01
554,7733,29,382,393,14.03,35.64,1.17,41.7
555,8239,45,1244,1286,32.17,53.38,1.0,53.38
556,246,17,836,950,56.33,102.72,1.13,116.07
557,6846,27,769,801,41.95,92.91,1.29,119.85
558,2590,14,985,1079,43.45,48.98,1.15,56.33
559,7598,8,1134,1160,29.05,68.36,1.59,108.69
560,5191,34,910,1108,70.92,138.59,1.07,148.29
561,7375,23,1342,1369,35.42,55.9,1.04,58.14
562,9212,9,1085,1117,36.77,60.95,1.44,87.77
563,8825,23,546,565,21.36,42.78,1.01,43.21
564,3929,2,484,629,54.56,144.3,1.72,248.2
565,3065,2,146,246,46.83,129.67,1.09,141.34
566,2057,4,1311,1392,74.14,207.49,1.28,265.59
567,5712,46,870,922,59.31,87.04,1.01,87.91
568,7368,32,564,622,41.94,85.34,1.68,143.37
569,4941,7,109,127,19.24,43.03,1.15,49.48
570,1620,1,1288,1352,70.37,185.86,1.08,200.73
571,5403,34,690,815,74.11,172.78,1.14,196.97
572,5058,42,1037,1083,57.0,127.23,1.09,138.68
573,3318,41,69,105,29.34,48.18,1.15,55.41
574,9808,29,246,264,14.46,33.93,1.11,37.66
575,6861,3,5,45,41.93,57.21,1.08,61.79
576,1621,8,603,742,69.86,188.45,1.67,314.71
577,4903,38,529,533,5.57,7.93,1.31,10.39
578,3709,23,1395,1415,9.73,21.2,1.27,26.92
579,1666,38,897,1008,41.9,124.27,1.04,129.24
580,751,21,413,416,3.14,3.76,1.08,4.06
581,9474,42,724,779,73.07,113.4,1.15,130.41
582,2833,9,327,505,74.68,214.44,1.15,246.61
583,9416,43,906,927,11.62,29.94,1.29,38.62
584,5386,15,985,1037,40.39,102.27,1.15,117.61
585,2560,6,1227,1289,21.42,34.54,1.09,37.65
586,6761,13,1005,1034,25.87,35.76,1.01,36.12
587,8891,38,501,577,60.49,64.06,1.34,85.84
588,4409,12,472,487,15.66,46.8,1.84,86.11
589,6950,17,1031,1224,78.31,234.58,1.06,248.65
590,1672,17,987,993,8.39,11.93,1.11,13.24
591,8646,49,575,577,2.78,4.53,1.64,7.43
592,8194,15,927,1017,65.69,68.51,1.0,68.51
593,5312,1,1010,1045,35.0,41.25,1.31,54.04
594,628,16,706,797,35.11,53.17,1.0,53.17
595,3006,1,1222,1290,66.93,69.06,1.13,78.04
596,17,2,1040,1179,53.69,155.84,1.89,294.54
597,1214,16,612,660,59.82,159.84,1.58,252.55
598,855,38,906,924,7.6,11.39,1.04,11.85
599,6851,28,1246,1295,26.02,55.99,1.13,63.27
600,5870,39,918,961,47.31,120.63,1.02,123.04
601,4384,11,1161,1228,50.86,150.23,1.45,217.83
602,5565,13,1248,1410,72.87,154.34,1.09,168.23
603,2077,18,410,439,9.96,25.9,1.02,26.42
604,1227,23,1185,1228,36.52,97.52,1.22,118.97
605,6681,5,929,930,1.34,3.5,1.13,3.95
606,3998,40,676,759,63.93,134.8,1.27,171.2
607,6766,1,464,548,53.8,78.24,1.86,145.53
608,6175,16,885,929,52.04,128.74,1.23,158.35
609,9673,36,655,746,31.39,58.62,1.02,59.79
610,7746,5,606,735,50.77,107.02,1.93,206.55
611,9442,43,941,988,32.73,53.98,1.05,56.68
612,2481,33,327,332,5.19,6.95,1.15,7.99
613,9825,12,4,23,11.94,25.95,1.11,28.8
614,6410,45,1115,1143,35.47,66.31,1.31,86.87
615,6904,23,1311,1357,48.86,61.91,1.01,62.53
616,3174,39,1404,1452,63.68,167.1,1.03,172.11
617,3578,46,319,347,22.71,29.77,1.04,30.96
618,9885,39,942,984,50.43,114.39,1.01,115.53
619,9974,29,570,618,46.66,131.58,1.4,184.21
620,4107,11,1347,1453,50.87,115.51,1.05,121.29
621,4213,3,962,985,27.47,62.98,1.01,63.61
622,8203,39,400,423,29.27,32.78,1.06,34.75
623,2286,35,526,591,39.6,75.16,1.27,95.45
624,3154,47,1286,1356,75.1,199.13,1.18,234.97
625,9914,37,1326,1383,53.32,148.88,1.16,172.7
626,951,8,150,179,21.92,60.13,1.06,63.74
627,5127,38,456,476,11.51,14.54,1.47,21.37
628,6932,19,1318,1367,63.38,67.36,1.13,76.12
629,3702,8,644,655,14.51,19.74,1.19,23.49
630,3319,1,1259,1459,69.7,76.07,1.28,97.37
631,6507,21,239,289,32.51,56.89,1.0,56.89
632,6212,10,479,500,13.29,25.38,1.72,43.65
633,7262,35,182,254,67.15,169.46,1.29,218.6
634,9286,13,383,434,55.92,92.24,1.19,109.77
635,7836,5,590,599,7.45,14.18,1.34,19.0
636,7631,22,1078,1131,56.75,118.02,1.74,205.35
637,9956,36,1398,1458,70.41,171.59,1.24,212.77
638,455,42,402,455,48.1,142.85,1.18,168.56
639,6453,5,1126,1192,51.94,132.72,1.23,163.25
640,4403,5,809,922,76.19,167.94,1.18,198.17
641,8260,18,71,127,48.28,77.41,1.03,79.73
642,167,28,276,418,73.87,141.48,1.21,171.19
643,7371,7,1428,1476,22.47,54.95,1.07,58.8
644,4901,8,1321,1398,75.2,209.48,1.21,253.47
645,550,16,1108,1113,6.6,12.31,1.08,13.29
646,9793,49,211,274,58.83,66.44,1.07,71.09
647,1439,50,1359,1414,57.78,98.27,1.1,108.1
648,8136,45,0,169,74.0,145.09,1.03,149.44
649,6879,13,1400,1433,40.2,85.73,1.17,100.3
650,3043,21,404,458,43.48,51.83,1.05,54.42
651,8702,39,944,969,13.71,39.02,1.12,43.7
652,9338,6,662,712,26.26,78.18,1.25,97.73
653,2738,43,5,28,23.68,25.37,1.05,26.64
654,7342,27,1027,1110,79.55,120.44,1.54,185.48
655,5533,32,1349,1422,78.73,130.66,1.05,137.19
656,1390,48,256,299,32.25,72.92,1.07,78.02
657,1077,21,291,441,69.59,182.16,1.09,198.55
658,8469,13,938,954,22.12,33.68,1.09,36.71
659,3577,4,1378,1389,15.49,33.56,1.13,37.92
660,3559,19,735,766,29.74,87.44,1.16,101.43
661,8578,16,846,856,11.62,21.2,1.27,26.92
662,9833,38,1228,1245,10.08,10.93,1.18,12.9
663,6319,18,1113,1204,34.37,53.72,1.69,90.79
664,8046,37,60,112,54.55,81.04,1.27,102.92
665,4406,17,225,343,52.48,75.89,1.1,83.48
666,5598,19,1043,1098,39.06,64.64,1.19,76.92
667,2656,32,304,347,38.85,112.12,1.11,124.45
668,7200,14,1338,1481,66.01,185.36,1.27,235.41
669,8435,22,1311,1398,78.67,221.38,1.21,267.87
670,6969,36,1284,1318,15.46,28.95,1.01,29.24
671,2676,15,35,208,79.49,112.04,1.23,137.81
672,4124,21,1141,1216,67.72,142.83,1.68,239.95
673,5824,5,1005,1009,3.45,4.05,1.8,7.29
674,7324,16,76,102,12.29,16.25,1.24,20.15
675,267,32,949,998,38.17,61.89,1.15,71.17
676,6445,17,59,101,17.84,39.75,1.03,40.94
677,9495,36,467,528,72.3,119.92,1.03,123.52
678,9832,2,289,468,71.82,207.33,1.22,252.94
679,7513,44,792,905,73.26,104.93,1.23,129.06
680,3740,44,1240,1258,16.75,18.5,1.2,22.2
681,1877,17,1169,1200,29.2,73.89,1.83,135.22
682,9128,24,927,1005,56.88,85.67,1.23,105.37
683,1218,8,1258,1285,33.41,78.98,1.28,101.09
684,824,34,1392,1464,71.34,136.19,1.09,148.45
685,9534,11,1257,1310,52.45,154.27,1.05,161.98
686,677,34,898,903,3.1,7.47,1.01,7.54
687,2231,41,1044,1122,61.94,146.99,1.59,233.71
688,4718,20,607,711,63.03,75.65,1.67,126.34
689,9590,26,734,784,31.81,43.1,1.24,53.44
690,9356,30,1350,1411,52.37,120.67,1.15,138.77
691,7062,37,207,327,60.25,99.57,1.16,115.5
692,9640,27,638,685,57.84,148.78,1.27,188.95
693,940,37,990,1036,62.14,98.74,1.97,194.52
694,9339,3,960,1014,65.54,109.55,1.05,115.03
695,3139,27,414,532,58.27,162.75,1.0,162.75
696,6067,20,312,392,37.6,58.0,1.2,69.6
697,5802,8,104,247,65.86,153.27,1.09,167.06
698,9256,48,142,201,65.66,128.44,1.05,134.86
699,2215,6,657,702,49.62,135.43,1.15,155.74
700,2316,15,1021,1041,24.08,41.86,1.97,82.46
701,7784,27,941,956,13.48,19.76,1.18,23.32
702,8835,29,110,265,74.9,80.7,1.2,96.84
703,2883,20,1226,1295,57.5,62.48,1.17,73.1
704,3919,14,997,1026,35.5,89.95,1.42,127.73
705,1774,17,432,484,54.09,80.92,1.19,96.29
706,3402,46,628,629,1.12,1.84,1.96,3.61
707,8119,42,1114,1156,17.22,30.67,1.64,50.3
708,71,9,1057,1180,72.93,164.39,1.83,300.83
709,3200,38,1352,1361,5.35,8.16,1.03,8.4
710,9745,2,942,944,2.86,6.35,1.28,8.13
711,6963,40,199,262,61.04,128.6,1.26,162.04
712,8288,47,158,218,51.37,63.97,1.13,72.29
713,3877,30,934,1065,46.94,118.06,1.3,153.48
714,5549,47,1115,1168,64.65,159.17,1.58,251.49
715,9682,38,1091,1251,66.48,158.83,1.64,260.48
716,7880,5,336,384,50.99,78.15,1.19,93.0
717,9013,34,839,931,53.83,79.06,1.14,90.13
718,8213,17,1113,1147,29.79,75.2,1.37,103.02
719,7090,13,1188,1198,4.94,5.11,1.15,5.88
720,9069,34,110,277,71.84,88.08,1.1,96.89
721,5473,25,1297,1345,32.01,32.87,1.21,39.77
722,8025,29,1170,1257,72.43,171.76,1.62,278.25
723,4378,37,1318,1326,4.58,7.51,1.26,9.46
724,4120,3,865,998,76.82,192.87,1.08,208.3
725,1190,3,1348,1429,49.15,137.94,1.1,151.73
726,3472,22,772,961,73.14,216.3,1.12,242.26
727,3264,40,1108,1172,42.07,71.35,1.51,107.74
728,7262,26,958,996,40.4,113.92,1.16,132.15
729,8226,20,922,925,4.59,11.17,1.12,12.51
730,5584,5,1396,1426,35.83,39.1,1.19,46.53
731,1602,42,444,474,10.63,17.34,1.29,22.37
732,4782,10,260,262,2.19,5.33,1.12,5.97
733,7293,45,507,635,65.94,171.97,1.69,290.63
734,7540,14,1178,1245,42.49,62.01,1.14,70.69
735,7778,33,45,132,75.74,185.4,1.03,190.96
736,8394,32,1363,1428,69.87,139.96,1.12,156.76
737,9695,48,475,515,33.31,38.85,1.26,48.95
738,8760,14,887,988,71.04,148.38,1.05,155.8
739,9766,1,267,377,76.15,148.87,1.29,192.04
740,9971,31,306,354,33.82,70.58,1.3,91.75
741,9669,44,525,571,57.16,121.39,1.52,184.51
742,8285,10,321,328,9.42,16.32,1.08,17.63
743,9518,31,221,278,72.2,186.38,1.2,223.66
744,4976,42,434,460,27.4,67.1,1.15,77.16
745,4747,26,732,855,61.03,132.69,1.02,135.34
746,1588,45,392,405,7.24,13.16,1.09,14.34
747,3575,12,1136,1216,45.26,50.23,1.49,74.84
748,3295,13,1423,1512,49.52,73.4,1.01,74.13
749,8473,15,331,332,1.95,3.22,1.1,3.54
750,1141,47,210,384,79.95,111.68,1.14,127.32
751,6557,23,890,956,65.1,142.41,1.01,143.83
752,7290,15,519,521,1.85,2.53,1.23,3.11
753,2283,42,315,348,30.17,66.8,1.26,84.17
754,716,15,1148,1210,75.28,142.53,1.03,146.81
755,8565,49,249,327,56.6,159.01,1.14,181.27
756,7814,33,632,698,75.56,221.97,1.02,226.41
757,6669,44,351,378,34.33,70.61,1.13,79.79
758,7867,38,70,87,15.72,36.89,1.03,38.0
759,6475,13,420,458,42.56,102.23,1.09,111.43
760,6958,42,323,366,52.75,88.92,1.02,90.7
761,3548,47,987,1022,33.71,35.89,1.19,42.71
762,9232,7,877,940,72.99,173.71,1.0,173.71
763,5666,16,243,312,64.1,91.0,1.14,103.74
764,4234,44,211,276,75.16,217.85,1.26,274.49
765,7015,32,1349,1377,22.58,56.2,1.04,58.45
766,8567,19,1193,1324,74.92,160.55,1.14,183.03
767,9467,3,114,237,42.86,84.3,1.11,93.57
768,4647,3,1188,1222,41.72,47.99,1.15,55.19
769,6893,16,1055,1138,72.81,161.24,1.81,291.84
770,3386,22,493,537,38.7,61.46,1.46,89.73
771,1979,45,399,516,47.38,61.76,1.16,71.64
772,7691,46,484,552,68.01,203.87,1.02,207.95
773,1634,25,1,69,69.24,97.57,1.0,97.57
774,2054,27,292,372,42.13,106.27,1.21,128.59
775,2606,4,552,634,58.85,98.24,1.92,188.62
776,4505,42,1247,1338,66.95,116.56,1.0,116.56
777,2545,31,500,533,21.7,52.06,1.69,87.98
778,7117,23,565,586,14.62,24.0,1.34,32.16
779,6860,47,862,1032,60.56,143.74,1.03,148.05
780,3789,19,1424,1491,70.3,102.21,1.04,106.3
781,6228,44,512,545,30.7,39.72,1.49,59.18
782,3244,50,680,858,74.6,191.0,1.04,198.64
783,7363,35,957,961,5.28,15.49,1.01,15.64
784,5300,23,975,1033,51.09,126.81,1.3,164.85
785,7206,9,1152,1259,69.12,74.46,1.26,93.82
786,651,11,1410,1488,59.34,151.4,1.19,180.17
787,7743,9,1287,1331,47.85,61.49,1.06,65.18
788,108,34,771,836,52.58,123.17,1.14,140.41
789,1356,50,924,957,44.35,118.59,1.21,143.49
790,4819,8,1102,1228,72.6,126.0,1.19,149.94
791,2750,1,860,912,46.24,68.6,1.11,76.15
792,3131,18,389,528,46.63,57.25,1.09,62.4
793,4857,11,269,284,15.22,25.05,1.3,32.57
794,9675,20,304,345,21.04,45.39,1.21,54.92
795,3895,4,809,872,25.51,46.74,1.08,50.48
796,2150,29,761,811,65.61,130.84,1.05,137.38
797,9947,4,526,584,24.81,48.49,1.14,55.28
798,8649,24,1303,1426,65.43,182.35,1.03,187.82
799,6720,23,1024,1046,18.06,39.13,1.32,51.65
800,1004,28,247,302,37.12,68.3,1.18,80.59
801,8064,39,1088,1127,47.58,102.61,1.71,175.46
802,7807,24,342,345,2.07,5.67,1.02,5.78
803,4784,40,524,535,14.04,27.2,1.65,44.88
804,7292,40,580,621,41.19,71.61,1.0,71.61
805,9699,47,508,582,45.94,83.44,1.33,110.98
806,4249,20,983,1035,41.58,99.84,1.23,122.8
807,364,9,253,366,63.68,185.86,1.08,200.73
808,6743,24,1222,1308,39.12,43.81,1.16,50.82
809,1234,30,968,1067,41.96,86.65,1.13,97.91
810,7321,2,1005,1062,71.72,79.95,1.99,159.1
811,528,48,96,97,2.15,4.27,1.26,5.38
812,5231,48,381,401,25.03,52.44,1.19,62.4
813,4792,26,1228,1249,26.82,49.35,1.03,50.83
814,830,48,1175,1207,42.95,82.15,1.04,85.44
815,6457,15,858,867,5.23,10.28,1.13,11.62
816,4653,25,9,64,59.28,98.58,1.22,120.27
817,3214,23,1284,1404,55.88,104.46,1.17,122.22
818,1104,39,577,702,43.44,107.99,1.73,186.82
819,8744,19,848,907,56.65,85.39,1.23,105.03
820,4559,44,616,628,12.72,25.02,1.79,44.79
821,4495,35,421,507,42.97,56.93,1.3,74.01
822,8152,12,1271,1289,8.83,12.68,1.2,15.22
823,4436,45,1206,1224,15.55,30.87,1.17,36.12
824,878,31,1338,1425,60.16,154.43,1.1,169.87
825,5389,9,772,830,71.96,76.73,1.1,84.4
826,7100,22,587,619,42.15,112.61,1.19,134.01
827,5601,40,372,438,74.25,133.67,1.24,165.75
828,3024,39,36,56,21.34,58.32,1.01,58.9
829,2983,18,615,620,2.85,7.11,1.15,8.18
830,7876,49,1140,1166,20.17,33.37,1.44,48.05
831,6385,39,890,926,47.35,65.92,1.02,67.24
832,636,2,783,852,49.47,105.46,1.02,107.57
833,8415,20,1279,1327,30.26,34.94,1.23,42.98
834,4597,2,156,184,21.66,34.0,1.0,34.0
835,4171,48,459,508,65.57,123.35,1.69,208.46
836,6993,42,685,752,52.42,115.62,1.13,130.65
837,241,19,397,492,63.12,99.49,1.11,110.43
838,8793,4,939,949,8.64,20.21,1.22,24.66
839,9026,46,1124,1278,77.75,108.91,1.48,161.19
840,7803,31,1406,1443,30.88,80.84,1.17,94.58
841,1156,19,4,37,41.75,58.8,1.0,58.8
842,1902,39,509,559,26.64,45.82,1.68,76.98
843,6310,23,87,264,64.69,106.1,1.1,116.71
844,5964,15,443,559,75.02,182.81,1.18,215.72
845,4372,11,244,266,13.34,28.6,1.22,34.89
846,989,14,570,604,44.09,55.45,1.22,67.65
847,1716,11,954,1000,51.75,76.15,1.01,76.91
848,2430,44,257,294,34.95,63.54,1.13,71.8
849,374,33,18,113,78.82,132.26,1.02,134.91
850,6856,43,1290,1409,73.71,93.95,1.09,102.41
851,323,35,292,321,36.82,78.82,1.29,101.68
852,9016,18,196,222,25.63,31.79,1.19,37.83
853,5074,14,108,177,74.78,80.07,1.26,100.89
854,3364,8,1355,1423,61.91,151.6,1.15,174.34
855,7495,6,1063,1139,54.55,108.61,1.72,186.81
856,2443,5,190,205,19.67,44.27,1.07,47.37
857,4028,7,1296,1371,64.48,97.23,1.15,111.81
858,7233,47,952,983,24.17,49.56,1.24,61.45
859,7543,17,225,365,72.98,181.67,1.14,207.1
860,3679,38,1320,1333,4.87,7.71,1.09,8.4
861,2433,31,171,205,13.52,32.2,1.15,37.03
862,6638,19,506,674,70.2,91.02,1.13,102.85
863,7159,5,228,236,8.67,20.71,1.23,25.47
864,3232,23,390,430,41.81,118.63,1.06,125.75
865,6716,23,872,1012,62.93,169.47,1.28,216.92
866,7908,30,955,1055,71.58,162.85,1.25,203.56
867,5816,35,1109,1192,55.32,157.91,1.86,293.71
868,4797,48,808,839,30.89,37.32,1.18,44.04
869,5168,33,111,183,43.6,111.52,1.22,136.05
870,4180,27,1041,1139,74.04,123.15,1.96,241.37
871,9166,32,12,43,29.52,62.01,1.11,68.83
872,3509,28,437,545,39.59,68.13,1.28,87.21
873,4858,20,1174,1213,44.92,57.06,1.06,60.48
874,6611,27,1030,1140,68.93,190.95,1.73,330.34
875,7565,34,232,255,8.89,14.79,1.25,18.49
876,9034,19,573,701,58.54,154.78,1.31,202.76
877,1915,32,1351,1360,7.5,15.23,1.2,18.28
878,7295,12,564,587,13.1,14.78,1.7,25.13
879,2047,28,13,16,3.77,9.96,1.16,11.55
880,4900,25,1331,1388,31.84,43.97,1.29,56.72
881,9485,43,697,755,73.64,85.07,1.04,88.47
882,2256,44,1159,1260,36.13,99.26,1.72,170.73
883,2741,10,808,823,14.11,30.46,1.1,33.51
884,1933,38,6,186,74.04,183.99,1.04,191.35
885,7515,42,1370,1472,75.69,109.28,1.09,119.12
886,7133,7,1066,1121,59.14,93.09,1.41,131.26
887,838,31,1069,1116,31.83,67.3,1.05,70.67
888,4693,4,151,177,24.46,28.4,1.15,32.66
889,6304,4,1026,1056,34.74,61.59,1.54,94.85
890,5713,46,1241,1286,51.7,60.84,1.22,74.22
891,811,4,352,361,5.97,9.39,1.21,11.36
892,6141,32,59,110,47.74,63.24,1.27,80.31
893,594,49,694,703,6.57,11.42,1.27,14.5
894,6395,18,1120,1227,56.45,136.98,1.71,234.24
895,6453,43,866,911,59.12,157.8,1.29,203.56
896,4533,10,1144,1170,27.08,68.91,1.42,97.85
897,1587,30,186,246,43.19,66.77,1.24,82.79
898,2597,39,155,179,10.52,21.34,1.19,25.39
899,3825,15,110,122,11.79,17.32,1.08,18.71
900,61,31,622,692,71.44,82.89,1.88,155.83
901,3879,43,815,850,37.31,75.18,1.06,79.69
902,3468,7,719,732,16.44,47.88,1.25,59.85
903,4013,2,945,992,34.48,80.88,1.27,102.72
904,4999,11,644,695,62.87,129.58,1.05,136.06
905,3647,13,864,891,23.02,66.81,1.21,80.84
906,491,43,498,521,14.79,33.86,1.05,35.55
907,8247,37,150,194,31.5,80.68,1.19,96.01
908,8866,41,212,238,30.0,34.24,1.22,41.77
909,7854,29,1117,1124,4.12,6.03,1.53,9.23
910,598,37,1369,1428,67.71,164.11,1.15,188.73
911,9467,30,994,1141,50.85,101.18,1.85,187.18
912,9357,23,456,458,2.62,5.99,1.39,8.33
913,4193,19,628,687,20.41,44.31,1.13,50.07
914,4733,32,1260,1277,12.88,17.21,1.22,21.0
915,1433,9,1351,1352,1.46,3.79,1.11,4.21
916,796,43,505,573,58.42,77.57,1.31,101.62
917,3276,32,1277,1430,66.11,196.98,1.11,218.65
918,8433,50,974,1091,54.74,66.29,1.2,79.55
919,2730,48,1170,1198,14.36,16.44,1.41,23.18
920,8566,15,1166,1179,14.19,19.52,1.74,33.96
921,4099,32,337,409,31.97,60.38,1.1,66.42
922,5889,37,739,786,42.25,48.9,1.01,49.39
923,412,18,1056,1173,54.72,150.75,1.34,202.01
924,4996,22,782,793,12.4,21.18,1.11,23.51
925,1434,7,1210,1215,6.99,16.69,1.26,21.03
926,8012,31,125,132,9.46,21.94,1.1,24.13
927,451,24,753,815,56.77,85.31,1.25,106.64
928,278,19,565,690,57.26,69.31,1.28,88.72
929,3330,17,466,476,10.4,17.12,1.7,29.1
930,5895,29,1009,1062,44.22,78.96,1.99,157.13
931,2947,27,53,219,78.89,215.27,1.24,266.93
932,7071,42,487,540,34.74,83.2,1.36,113.15
933,6418,2,284,312,38.39,110.58,1.14,126.06
934,4744,26,440,491,48.46,76.61,1.03,78.91
935,5727,43,356,357,1.7,1.72,1.02,1.75
936,2773,10,999,1043,41.11,43.3,1.86,80.54
937,8457,21,451,566,66.49,192.94,1.67,322.21
938,8549,50,938,1006,31.65,45.14,1.06,47.85
939,1751,17,952,1084,54.81,96.46,1.11,107.07
940,3925,2,50,109,60.55,159.82,1.03,164.61
941,8832,9,269,497,77.08,146.38,1.09,159.55
942,2667,28,564,697,65.58,86.44,1.69,146.08
943,4738,10,743,793,32.53,79.52,1.29,102.58
944,1371,17,1422,1488,26.4,47.47,1.05,49.84
945,3654,48,127,330,74.24,78.0,1.22,95.16
946,4030,25,838,898,57.7,128.81,1.1,141.69
947,4584,26,1306,1359,22.29,36.26,1.11,40.25
948,1792,44,1429,1463,39.07,61.43,1.28,78.63
949,4045,4,45,71,18.46,54.66,1.16,63.41
950,7278,22,645,681,43.04,63.2,1.06,66.99
951,9211,31,439,658,75.64,113.34,1.3,147.34
952,872,13,330,332,2.52,7.33,1.28,9.38
953,3848,12,1031,1141,71.28,79.39,1.39,110.35
954,6666,7,719,774,68.97,173.09,1.12,193.86
955,2223,7,621,716,52.3,119.54,1.77,211.59
956,794,36,1158,1232,69.12,158.86,1.39,220.82
957,4430,24,1047,1097,62.06,166.07,1.12,186.0
958,1122,13,1067,1168,64.14,111.66,1.47,164.14
959,464,37,1163,1295,76.83,109.87,1.46,160.41
960,2254,39,922,1022,62.1,114.42,1.21,138.45
961,8701,13,1220,1314,71.69,190.99,1.28,244.47
962,8707,6,86,112,28.52,78.87,1.01,79.66
963,32,10,124,159,39.47,91.19,1.14,103.96
964,8769,4,1158,1189,28.37,63.02,1.51,95.16
965,4634,7,959,1027,65.59,160.17,1.26,201.81
966,670,23,719,779,73.04,121.58,1.01,122.8
967,9189,13,301,387,44.29,93.92,1.19,111.76
968,480,32,1005,1021,7.92,23.42,1.1,25.76
969,7939,21,988,1065,76.14,151.37,1.08,163.48
970,9482,32,117,137,12.65,26.12,1.16,30.3
971,1774,40,44,61,20.7,37.08,1.26,46.72
972,9073,39,1250,1283,30.85,60.49,1.01,61.09
973,1832,43,418,476,69.99,168.64,1.02,172.01
974,3375,18,1313,1344,28.71,34.82,1.1,38.3
975,6507,2,1066,1136,53.18,55.52,1.77,98.27
976,5492,50,1176,1249,52.04,65.19,1.03,67.15
977,3738,50,546,605,59.96,117.88,1.51,178.0
978,7549,41,1196,1251,59.72,123.96,1.26,156.19
979,6918,26,1345,1377,29.72,51.2,1.1,56.32
980,6881,15,260,307,52.23,98.23,1.2,117.88
981,8918,29,224,311,72.44,194.92,1.21,235.85
982,6940,29,870,886,12.0,34.47,1.15,39.64
983,4181,40,457,519,46.96,51.98,1.05,54.58
984,8986,45,974,988,18.64,35.91,1.26,45.25
985,3603,34,901,954,53.29,119.41,1.04,124.19
986,5336,40,336,370,28.99,61.69,1.15,70.94
987,4372,11,1259,1354,66.7,106.6,1.13,120.46
988,1051,6,734,855,79.94,144.21,1.01,145.65
989,5483,5,1063,1076,8.0,18.3,1.62,29.65
990,5545,2,1398,1514,74.3,214.81,1.25,268.51
991,4690,42,133,172,19.14,35.71,1.1,39.28
992,7528,41,872,992,79.46,180.56,1.14,205.84
993,3083,2,1135,1162,16.98,21.22,1.26,26.74
994,3464,47,1258,1287,16.02,36.44,1.1,40.08
995,9874,14,991,1108,67.7,141.84,1.53,217.02
996,5729,1,348,361,16.32,25.71,1.28,32.91
997,3579,12,105,224,70.55,85.92,1.01,86.78
998,5816,49,1139,1153,14.97,26.92,1.99,53.57
999,2659,46,1125,1212,48.09,66.39,1.53,101.58
1000,6930,42,1084,1160,72.54,146.41,1.31,191.8
1001,9547,28,34,35,1.67,2.78,1.22,3.39
1002,5586,20,1128,1179,53.6,150.39,1.61,242.13
1003,6764,1,24,27,3.82,6.82,1.15,7.84
1004,7741,41,401,450,64.75,130.99,1.03,134.92
1005,763,47,1104,1163,40.62,64.84,1.39,90.13
1006,8772,3,631,734,54.24,113.78,1.07,121.74
1007,5996,11,7,52,39.17,111.38,1.06,118.06
1008,9208,24,623,627,2.36,4.29,1.57,6.74
1009,273,4,356,357,1.23,1.5,1.02,1.53
