record_id,parking_lot_id,spot_id,vehicle_id,entry_time_min,exit_time_min,duration_min,fee
706,114,310,7349,1140,1384,244,229.76
707,124,224,530,958,1302,344,227.25
708,147,366,4566,311,722,411,361.41
709,43,373,9323,552,585,33,12.49
710,12,324,3537,450,842,392,175.47
711,30,45,4745,616,921,305,127.9
712,51,167,1581,1171,1238,67,34.09
713,138,478,1244,70,448,378,274.99
714,129,62,5687,314,341,27,26.95
715,9,158,3713,58,443,385,283.98
716,21,445,4646,866,1303,437,330.27
717,29,366,4889,74,567,493,303.62
718,64,61,3995,412,935,523,200.05
719,78,257,555,759,918,159,88.14
720,33,493,2249,1183,1722,539,441.94
721,119,406,5630,62,509,447,334.0
722,51,479,8849,445,690,245,192.17
723,118,47,118,747,1194,447,183.77
724,47,240,8487,529,703,174,111.68
725,13,145,3413,509,957,448,211.57
726,21,346,6879,398,484,86,52.46
727,19,225,325,1154,1413,259,142.83
728,46,60,711,186,490,304,233.39
729,102,490,3904,711,999,288,187.38
730,40,67,1950,361,866,505,443.49
731,19,488,3452,26,564,538,338.87
732,44,259,2319,61,337,276,241.2
733,54,376,7107,751,977,226,117.33
734,47,13,6432,32,214,182,166.84
735,110,271,9010,1003,1166,163,77.06
736,104,400,6987,813,940,127,120.4
737,71,460,9164,1256,1751,495,371.26
738,35,215,2209,169,380,211,155.85
739,105,140,9583,1059,1320,261,221.47
740,19,435,2504,649,843,194,118.23
741,55,45,3728,889,1163,274,246.09
742,104,251,5370,1064,1608,544,229.3
743,101,395,8032,720,1012,292,254.34
744,55,115,691,431,516,85,58.86
745,82,290,2581,883,1381,498,475.06
746,70,367,3227,652,1241,589,489.67
747,11,33,5998,465,764,299,106.76
748,81,360,9274,23,423,400,191.6
749,122,189,5096,263,301,38,35.47
750,107,160,5996,434,595,161,68.96
751,125,94,658,763,1319,556,314.74
752,41,296,6282,1050,1496,446,224.08
753,30,156,2414,797,905,108,63.7
754,97,57,7629,717,1036,319,261.76
755,143,483,1480,283,332,49,39.14
756,15,412,1884,242,363,121,67.0
757,69,340,37,1200,1558,358,184.57
758,57,147,1054,173,463,290,182.7
759,94,352,816,123,192,69,55.26
760,128,355,1185,124,407,283,130.71
761,70,169,2677,695,1158,463,168.47
762,64,71,5940,334,601,267,186.41
763,150,136,5581,1188,1305,117,82.87
764,97,141,4272,1429,1936,507,393.86
765,31,197,6667,1193,1214,21,14.55
766,50,300,8143,325,538,213,72.77
767,47,184,3833,1435,1523,88,34.22
768,93,104,1649,519,964,445,275.85
769,112,13,4217,907,1178,271,190.39
770,118,250,8821,1418,1983,565,448.1
771,36,20,2596,165,298,133,113.98
772,28,4,4181,453,671,218,128.34
773,145,429,3537,738,1291,553,542.57
774,42,302,3710,524,914,390,365.79
775,133,453,4733,1249,1423,174,154.84
776,26,152,4425,417,498,81,58.0
777,45,480,9156,310,348,38,22.17
778,149,334,4010,198,455,257,186.41
779,4,296,8432,245,664,419,380.3
780,132,308,6449,399,635,236,191.41
781,37,224,8520,979,1511,532,299.9
782,55,293,890,217,711,494,248.96
783,104,205,6423,105,683,578,463.42
784,30,446,7700,827,1099,272,137.42
785,62,370,1074,1370,1695,325,264.22
786,92,2,5556,1437,1483,46,15.48
787,150,334,862,214,528,314,127.54
788,134,403,1454,439,589,150,77.39
789,5,497,446,721,1018,297,183.42
790,75,305,1852,1144,1350,206,162.81
791,30,229,5289,1367,1887,520,201.64
792,105,239,2044,588,970,382,193.76
793,78,348,3929,463,1032,569,545.27
794,28,417,5217,668,826,158,86.24
795,124,7,7056,844,1369,525,395.27
796,31,167,2023,1030,1263,233,109.89
797,27,388,9858,1289,1810,521,216.75
798,45,207,9986,1348,1633,285,190.25
799,54,77,6489,1032,1072,40,14.84
800,140,75,2729,530,869,339,268.89
801,34,320,6409,748,799,51,42.97
802,92,462,2421,310,630,320,111.66
803,93,398,8442,319,411,92,31.5
804,68,278,3366,1417,1537,120,76.83
805,132,493,5105,792,966,174,61.16
806,23,262,806,551,1061,510,256.94
807,100,252,9467,617,960,343,331.47
808,71,15,8687,1365,1585,220,164.53
809,23,355,2347,222,419,197,144.14
810,95,388,6804,1305,1604,299,118.27
811,63,468,3491,7,427,420,144.14
812,147,161,521,695,802,107,49.61
813,37,328,4810,1355,1797,442,179.83
814,102,132,2722,788,833,45,31.52
815,88,258,8769,948,1496,548,439.64
816,104,67,3618,348,569,221,185.76
817,72,124,1878,955,1198,243,143.47
818,110,162,9891,63,217,154,76.46
819,16,24,7303,792,988,196,108.66
820,4,431,3639,1271,1477,206,75.02
821,97,324,8073,1210,1419,209,146.56
822,16,330,7109,859,1120,261,135.75
823,146,309,1563,149,656,507,180.27
824,83,394,7610,965,1394,429,313.86
825,126,242,2527,755,1013,258,231.28
826,91,190,7838,353,571,218,100.52
827,86,306,9715,297,318,21,19.81
828,135,253,5213,894,1444,550,505.39
829,92,132,1667,269,461,192,177.1
830,107,13,1792,262,574,312,262.28
831,147,395,7859,255,814,559,297.73
832,128,218,9122,700,1226,526,216.55
833,142,123,4698,513,710,197,170.9
834,80,15,304,763,825,62,49.03
835,71,490,5670,358,789,431,220.55
836,118,155,5740,1013,1060,47,20.83
837,142,417,4054,1088,1245,157,116.82
838,74,193,1034,1042,1347,305,251.1
839,23,128,6288,79,399,320,270.24
840,79,201,1063,981,1274,293,274.99
841,78,451,341,154,193,39,18.64
842,5,221,3421,37,592,555,230.47
843,13,261,5924,808,1189,381,380.33
844,57,122,9984,914,1249,335,322.18
845,93,397,8749,959,1068,109,49.28
846,99,23,9961,1203,1382,179,113.75
847,10,50,6072,378,403,25,22.52
848,62,53,3153,1193,1742,549,438.67
849,7,445,8472,65,112,47,33.45
850,113,121,5970,31,92,61,38.18
851,11,272,1563,22,548,526,339.47
852,20,419,2461,262,574,312,253.8
853,36,381,1952,179,334,155,121.14
854,14,82,9868,1118,1453,335,334.42
855,40,68,5867,156,412,256,160.22
856,50,298,4742,938,1060,122,78.49
857,32,27,2183,694,1023,329,305.13
858,8,4,4465,181,354,173,103.09
859,5,398,1465,254,755,501,206.33
860,105,297,4201,252,345,93,59.11
861,12,84,9227,673,704,31,20.52
862,46,390,796,927,1157,230,182.9
863,144,262,4101,1004,1155,151,79.72
864,118,266,5420,356,892,536,494.29
865,2,150,7674,739,1123,384,203.19
866,59,181,6784,96,303,207,165.07
867,3,405,1575,1181,1630,449,283.92
868,20,353,5695,702,1288,586,558.33
869,146,215,876,790,938,148,131.48
870,143,396,3201,723,1001,278,252.55
871,22,416,6661,1029,1163,134,109.42
872,127,221,7392,1167,1580,413,161.83
873,133,407,2279,913,942,29,14.17
874,4,445,5540,983,1365,382,373.1
875,137,479,8202,223,754,531,417.59
876,45,202,3255,1337,1658,321,146.35
877,118,366,7561,1228,1579,351,270.18
878,125,354,998,1348,1516,168,125.23
879,37,344,7437,66,284,218,148.11
880,19,190,7235,1154,1629,475,403.04
881,108,159,9234,243,799,556,363.59
882,37,268,5681,176,438,262,187.83
883,137,113,6083,393,692,299,165.54
884,37,13,9692,1159,1742,583,390.67
885,13,316,6385,767,1030,263,239.63
886,128,489,3743,714,944,230,195.8
887,129,92,807,442,639,197,150.8
888,94,480,772,514,859,345,120.01
889,125,264,2879,834,1412,578,325.55
890,15,126,6897,219,508,289,111.94
891,133,344,843,1124,1332,208,197.53
892,27,101,1966,999,1182,183,62.5
893,15,389,5783,969,1410,441,317.24
894,59,139,4233,323,711,388,286.72
895,52,381,9469,1302,1782,480,400.58
896,119,343,6199,482,672,190,163.36
897,93,67,7482,424,662,238,189.24
898,100,494,887,1143,1668,525,471.25
899,47,368,3561,1403,1567,164,126.87
900,133,369,2077,1377,1712,335,236.57
901,129,11,6647,25,169,144,135.15
902,123,90,684,49,188,139,104.3
903,56,137,660,1427,1709,282,212.44
904,51,322,400,920,1237,317,282.58
905,7,372,5132,137,253,116,90.67
906,21,152,6503,209,260,51,29.22
907,99,496,1497,1337,1839,502,239.42
908,57,378,1654,767,849,82,66.01
909,28,468,420,680,874,194,80.52
910,19,319,7887,1062,1118,56,28.48
911,113,153,2549,48,380,332,258.59
912,12,2,4463,579,817,238,83.98
913,84,422,6847,1367,1801,434,373.04
914,18,150,3460,48,408,360,342.51
915,86,319,2588,874,1437,563,451.7
916,1,224,4811,980,1268,288,184.97
917,88,156,392,865,1248,383,288.02
918,80,38,2814,382,473,91,75.55
919,96,261,6887,731,875,144,89.73
920,58,465,5620,1099,1537,438,336.55
921,16,169,39,786,901,115,72.42
922,91,288,4025,1384,1953,569,541.13
923,111,376,5671,952,1122,170,147.97
924,141,469,5044,822,853,31,16.12
925,115,217,8124,1350,1754,404,294.58
926,104,99,5735,132,378,246,235.01
927,11,81,3944,685,1209,524,427.6
928,138,125,93,688,1111,423,270.72
929,38,386,7826,720,865,145,104.53
930,82,135,9884,904,1128,224,158.47
931,93,297,7575,881,1312,431,331.43
932,47,73,4271,14,323,309,179.73
933,10,305,8509,55,134,79,29.43
934,107,171,5787,297,317,20,14.21
935,91,137,4792,833,987,154,118.21
936,81,411,707,1406,1875,469,332.12
937,123,209,6109,1148,1345,197,158.97
938,76,241,7829,107,466,359,267.63
939,120,76,8972,1077,1564,487,297.8
940,143,94,467,152,315,163,144.5
941,70,412,9868,1302,1440,138,124.35
942,84,243,7470,1172,1660,488,309.55
943,29,1,3340,165,623,458,189.64
944,45,180,5993,719,906,187,81.36
945,134,448,2001,776,1014,238,84.42
946,116,149,4760,478,983,505,408.96
947,8,134,5159,146,562,416,310.82
948,100,34,3929,804,995,191,103.4
949,77,417,9739,698,817,119,74.96
950,120,93,1841,989,1382,393,317.43
951,143,309,8361,425,477,52,21.78
952,92,316,5108,1256,1787,531,310.0
953,28,118,7042,673,1232,559,385.59
954,142,191,415,546,740,194,132.14
955,89,50,1260,327,778,451,213.41
956,26,448,8674,526,617,91,80.9
957,12,237,4061,517,727,210,172.71
958,125,500,2890,557,1057,500,398.16
959,111,21,1996,842,989,147,141.2
960,147,37,2992,1334,1903,569,241.49
961,45,45,5353,649,873,224,194.15
962,21,155,6526,520,1053,533,395.68
963,16,80,5997,1364,1865,501,377.43
964,72,337,1442,173,286,113,50.49
965,4,123,363,39,241,202,116.77
966,6,233,4501,881,1226,345,316.07
967,43,11,980,1200,1307,107,76.24
968,98,409,8996,757,1022,265,179.82
969,69,287,7119,815,889,74,30.86
970,7,167,7468,1003,1358,355,183.0
971,131,69,3021,35,147,112,86.26
972,125,178,2203,592,1126,534,498.96
973,81,99,3120,468,865,397,323.45
974,35,203,6541,691,1116,425,377.97
975,120,248,3433,408,587,179,143.2
976,101,241,4743,741,1102,361,227.81
977,21,23,9357,1363,1382,19,14.79
978,57,376,3863,1156,1562,406,314.27
979,13,18,9788,886,1065,179,97.45
980,107,192,1846,432,978,546,350.08
981,119,12,3564,621,961,340,285.95
982,65,328,9469,1052,1523,471,182.1
983,42,437,8044,312,715,403,162.78
984,84,77,3214,46,432,386,173.12
985,116,6,1249,404,649,245,211.08
986,117,180,2087,143,420,277,260.04
987,49,231,4743,62,467,405,295.94
988,125,50,3023,473,717,244,180.02
989,106,467,908,1128,1280,152,114.36
990,132,24,3275,1199,1713,514,197.83
991,127,79,1535,1040,1419,379,337.48
992,31,150,7375,276,584,308,199.7
993,113,71,8700,72,349,277,232.09
994,4,422,1144,108,202,94,80.72
995,53,347,8681,320,471,151,117.17
996,1,165,8320,695,892,197,139.02
997,125,232,1356,729,1134,405,383.2
998,144,221,8738,125,422,297,171.4
999,67,38,2142,41,369,328,293.15
1000,142,451,2508,499,824,325,219.84
1001,101,284,7453,740,807,67,58.55
1002,124,248,8630,321,580,259,239.88
1003,93,28,2560,805,829,24,17.04
1004,107,137,9362,1091,1381,290,187.84
1005,106,433,1427,1072,1319,247,217.36
1006,89,466,8157,1403,1850,447,247.95
1007,134,442,4531,1389,1659,270,216.64
1008,72,37,928,1110,1483,373,210.42
1009,37,76,6686,1133,1634,501,256.98
1010,7,123,1237,554,990,436,351.97
1011,102,165,1758,815,855,40,16.12
1012,111,10,2975,43,100,57,38.63
1013,38,442,1464,772,1316,544,193.77
1014,48,125,290,1277,1639,362,128.09
1015,123,434,3155,172,361,189,84.21
1016,136,307,7561,659,695,36,21.77
1017,149,64,7549,629,1012,383,192.28
1018,83,384,8731,641,1176,535,388.26
1019,135,214,8441,1138,1441,303,188.33
1020,39,385,7286,448,909,461,259.74
1021,97,149,1663,751,1137,386,225.79
1022,117,237,7271,1231,1516,285,195.54
1023,14,266,6420,1154,1304,150,113.51
1024,143,17,336,1130,1301,171,99.81
1025,114,354,8059,407,432,25,19.35
1026,73,302,8580,1074,1634,560,338.51
1027,111,284,4195,1055,1506,451,333.33
1028,125,45,3699,1135,1651,516,250.61
1029,22,304,9433,1139,1328,189,105.79
1030,25,228,551,561,760,199,121.24
1031,63,300,6667,591,851,260,155.79
1032,142,232,2243,500,857,357,135.46
1033,76,165,5160,630,913,283,244.81
1034,97,108,2827,561,932,371,233.23
1035,51,278,910,275,812,537,187.69
1036,105,81,770,971,1400,429,312.93
1037,32,217,6973,442,973,531,362.86
1038,22,434,7601,575,919,344,224.22
1039,15,455,6289,765,822,57,34.63
1040,54,178,6284,17,63,46,41.16
1041,87,173,4059,102,595,493,299.86
1042,108,344,300,144,386,242,194.75
1043,25,77,8644,124,181,57,40.3
1044,34,100,3226,354,928,574,366.2
1045,15,373,7891,363,480,117,111.15
1046,52,330,1441,331,403,72,70.0
1047,65,416,7583,1044,1548,504,244.08
1048,40,259,6165,1368,1447,79,60.14
1049,140,394,4215,1423,1575,152,50.73
1050,28,347,5294,374,946,572,474.88
1051,35,156,9171,351,621,270,184.38
1052,95,275,3240,1369,1807,438,178.96
1053,23,110,5628,1395,1584,189,152.61
1054,39,7,1169,925,1150,225,208.88
1055,101,494,7951,532,964,432,397.06
1056,38,258,5700,179,556,377,345.43
1057,99,389,9182,371,479,108,73.4
1058,110,51,8956,618,861,243,240.29
1059,149,331,9793,729,862,133,90.06
1060,122,77,2912,116,704,588,457.11
1061,104,481,1756,304,354,50,25.75
1062,44,302,2481,686,836,150,99.93
1063,147,153,9106,99,144,45,29.3
1064,127,378,5395,780,1317,537,303.63
1065,103,277,2494,99,597,498,423.28
1066,120,224,7163,595,994,399,396.75
1067,50,246,5383,880,1341,461,408.72
1068,92,92,1712,1201,1710,509,479.65
1069,1,224,5581,356,486,130,65.79
1070,95,467,1203,1399,1496,97,93.88
1071,100,90,62,1427,1939,512,268.01
1072,16,369,3155,178,776,598,290.94
1073,51,432,6059,850,882,32,25.86
1074,143,189,7492,746,1203,457,397.86
1075,92,330,2900,1257,1512,255,196.03
1076,47,252,3299,1415,1929,514,178.39
1077,125,478,3409,202,508,306,142.59
1078,62,344,5370,267,700,433,189.37
1079,44,236,4932,988,1138,150,118.86
1080,53,29,3970,1136,1599,463,367.95
1081,131,3,7726,93,176,83,56.82
1082,28,295,3756,476,751,275,242.32
1083,14,492,5509,480,802,322,304.35
1084,109,407,2214,983,1028,45,27.07
1085,63,14,5929,798,1074,276,141.38
1086,42,360,8921,1249,1358,109,48.1
1087,98,409,2668,530,999,469,278.52
1088,143,213,7417,856,1147,291,256.09
1089,22,36,2816,369,405,36,35.75
1090,40,273,4490,973,1414,441,218.63
1091,78,76,4539,1233,1277,44,42.55
1092,38,95,4786,314,684,370,285.25
1093,138,26,4668,150,718,568,480.04
1094,9,326,5239,969,1027,58,42.65
1095,131,15,1296,1207,1759,552,212.95
1096,89,281,2621,1076,1235,159,148.5
1097,41,62,8521,807,1378,571,442.21
1098,112,209,1493,1152,1536,384,370.41
1099,40,392,7472,681,1021,340,335.84
1100,129,116,9416,169,252,83,81.25
1101,106,498,3612,1137,1446,309,147.11
1102,19,499,2081,495,651,156,89.13
1103,135,261,6910,535,731,196,145.32
1104,118,388,6043,158,292,134,121.91
1105,147,466,2690,743,1013,270,194.59
1106,60,176,5271,129,395,266,125.49
1107,109,421,9158,595,1194,599,465.61
1108,60,33,1379,24,387,363,241.74
1109,37,488,258,1239,1324,85,33.54
1110,149,327,376,1436,1823,387,318.97
1111,32,82,2629,772,1234,462,329.78
1112,112,174,4491,54,475,421,152.91
1113,97,73,5960,95,320,225,212.62
1114,121,65,3603,444,736,292,205.93
1115,118,431,4189,142,608,466,186.68
1116,22,295,7948,316,522,206,141.94
1117,96,446,1531,844,1259,415,350.14
1118,148,458,6518,1213,1772,559,537.04
1119,73,481,9542,471,835,364,195.88
1120,51,374,8505,629,1175,546,459.77
1121,77,474,2305,1252,1831,579,205.6
1122,24,408,4808,870,1315,445,187.23
1123,84,151,8667,813,1092,279,201.4
1124,50,53,6993,1218,1788,570,436.76
1125,1,69,5445,583,1037,454,372.35
1126,44,449,1456,54,91,37,30.29
1127,128,126,8002,886,1006,120,102.34
1128,113,72,4165,489,672,183,176.6
1129,8,270,4308,1214,1534,320,239.68
1130,6,495,3983,357,560,203,119.79
1131,101,313,9836,1025,1235,210,93.36
1132,115,311,6837,1309,1527,218,185.29
1133,43,122,589,1142,1673,531,307.22
1134,86,266,7749,358,954,596,299.66
1135,1,338,5612,307,769,462,279.6
1136,97,206,9793,1181,1231,50,18.37
1137,105,291,2671,977,1393,416,191.51
1138,53,309,6166,99,263,164,115.56
1139,56,45,1132,695,1079,384,144.11
1140,101,263,5026,799,1247,448,436.36
1141,93,42,2066,1292,1584,292,185.01
1142,44,27,7556,1083,1659,576,407.03
1143,86,359,8537,1100,1681,581,572.6
1144,114,299,5649,770,1102,332,126.3
1145,34,88,6212,538,925,387,352.98
1146,45,243,8984,207,516,309,232.45
1147,16,156,3900,608,844,236,103.92
1148,118,206,5626,744,1111,367,268.58
1149,71,81,7595,1128,1485,357,327.78
1150,89,246,2992,1371,1958,587,330.22
1151,20,49,702,792,1079,287,154.98
1152,125,260,2032,581,949,368,211.17
1153,127,404,8193,170,324,154,95.0
1154,17,268,7866,1215,1728,513,225.19
1155,54,109,55,1285,1591,306,170.78
1156,59,135,7661,1311,1743,432,381.65
1157,99,434,1004,440,749,309,235.37
1158,2,198,785,1439,1972,533,287.07
1159,120,444,3413,605,782,177,117.45
1160,42,85,3489,329,855,526,480.42
1161,95,396,9354,1176,1761,585,441.36
1162,41,309,8640,298,398,100,88.28
1163,9,318,5717,584,779,195,70.97
1164,28,302,864,409,695,286,266.35
1165,117,39,8287,228,352,124,52.21
1166,125,266,2654,1047,1249,202,87.25
1167,112,173,3208,1098,1365,267,104.18
1168,2,41,4422,820,911,91,76.79
1169,141,244,1612,1153,1357,204,179.7
1170,26,109,8321,838,917,79,71.21
1171,65,371,1144,1040,1607,567,538.99
1172,97,240,4947,1381,1751,370,187.15
1173,22,31,5342,1085,1435,350,247.0
1174,67,420,9133,24,489,465,365.55
1175,34,422,9317,5,320,315,106.78
1176,30,457,6759,780,1137,357,180.81
1177,96,251,660,1309,1716,407,173.13
1178,44,310,2371,321,547,226,166.02
1179,108,28,2242,363,505,142,141.28
1180,27,130,8565,74,190,116,81.57
1181,70,262,3266,822,1085,263,262.34
1182,13,42,9622,439,589,150,92.31
1183,23,41,1333,583,1169,586,497.04
1184,88,310,1957,835,1238,403,394.8
1185,35,375,3890,759,834,75,54.81
1186,127,215,3166,762,954,192,143.72
1187,19,298,7163,1293,1742,449,240.11
1188,141,401,1361,1389,1874,485,264.17
1189,50,361,2274,324,768,444,343.12
1190,109,303,7151,613,874,261,229.73
1191,61,262,2729,1169,1426,257,220.35
1192,65,305,6813,1053,1177,124,62.19
1193,109,241,2473,1271,1423,152,90.58
1194,105,17,9850,274,323,49,24.78
1195,73,478,9216,1119,1359,240,165.96
1196,73,12,9610,1359,1811,452,252.64
1197,124,405,7188,390,555,165,89.81
1198,130,313,2146,1378,1847,469,156.98
1199,29,213,4493,394,612,218,123.79
1200,18,464,1518,789,807,18,6.48
1201,103,481,3393,617,1039,422,256.25
1202,139,16,8945,971,1200,229,100.41
1203,110,335,3785,1374,1414,40,20.75
1204,41,144,7180,350,706,356,327.96
1205,72,487,2436,438,875,437,270.91
1206,99,181,8615,790,1100,310,146.63
1207,95,464,6339,769,840,71,41.75
1208,131,304,2061,927,963,36,24.13
1209,100,455,6999,1101,1140,39,20.86
1210,14,207,2411,395,696,301,296.71
1211,41,34,3530,128,430,302,204.5
1212,39,71,4842,1098,1697,599,396.32
1213,105,444,8049,557,734,177,167.84
1214,92,213,6045,1001,1337,336,117.82
1215,125,300,9000,850,1006,156,119.22
1216,96,419,9808,105,530,425,355.08
1217,73,181,6658,1063,1287,224,203.31
1218,67,278,5616,244,370,126,98.74
1219,1,121,3438,793,1051,258,211.31
1220,20,400,1049,690,1254,564,200.36
1221,77,14,5101,31,510,479,176.16
1222,86,166,2687,836,1200,364,196.6
1223,25,133,2904,1049,1504,455,159.17
1224,62,335,2960,1103,1552,449,232.4
1225,144,280,5737,1100,1191,91,71.99
1226,63,374,3279,1330,1480,150,52.35
1227,21,218,9669,657,769,112,52.68
1228,100,16,5548,245,825,580,332.67
1229,109,81,3915,456,538,82,61.71
1230,86,356,6560,617,1066,449,341.38
1231,110,464,7194,183,543,360,329.85
1232,99,441,4932,1210,1580,370,170.44
1233,133,405,5299,548,665,117,74.89
1234,40,312,3640,1117,1501,384,159.26
1235,57,388,130,307,623,316,151.92
1236,115,380,1113,405,944,539,292.02
1237,95,339,6497,87,159,72,57.97
1238,123,461,1962,387,836,449,387.1
