request_id,household_id,waste_type,zone,requested_time_min,assigned_truck_id,estimated_pickup_time_min,load_kg
567,1909,PLASTIC,Z12,410,96,560,37.3
568,2,DRY,Z24,125,148,206,39.3
569,144,DRY,Z2,620,139,789,54.9
570,2101,EWASTE,Z12,1111,78,1129,51.9
571,3703,EWASTE,Z6,323,106,461,27.4
572,5478,DRY,Z9,255,21,272,34.7
573,925,PLASTIC,Z1,723,125,865,55.2
574,4904,PLASTIC,Z6,368,55,420,26.5
575,5429,EWASTE,Z24,590,138,724,32.8
576,908,EWASTE,Z22,857,92,989,6.0
577,2441,WET,Z20,11,59,62,12.7
578,5404,EWASTE,Z1,358,129,490,10.7
579,1502,PLASTIC,Z8,480,194,511,24.0
580,2929,WET,Z6,791,153,853,2.2
581,426,DRY,Z13,795,67,938,37.3
582,1707,PLASTIC,Z10,1123,87,1297,6.2
583,5012,WET,Z5,697,160,810,42.3
584,3708,WET,Z24,272,105,322,28.6
585,5396,PLASTIC,Z24,218,59,232,56.8
586,5173,WET,Z4,907,157,1074,29.1
587,2625,PLASTIC,Z18,1115,197,1214,45.5
588,5254,WET,Z14,600,18,677,55.2
589,3896,PLASTIC,Z24,725,123,876,26.7
590,757,PLASTIC,Z15,1078,120,1241,55.2
591,6137,DRY,Z10,1307,163,1323,44.0
592,4769,EWASTE,Z24,895,6,1069,43.9
593,6478,WET,Z23,91,165,149,16.8
594,2333,PLASTIC,Z6,60,173,117,33.7
595,2441,PLASTIC,Z24,48,22,118,2.3
596,3550,WET,Z23,1067,41,1163,10.9
597,1590,EWASTE,Z8,915,129,1050,13.2
598,6292,PLASTIC,Z19,1270,107,1382,15.9
599,4566,PLASTIC,Z6,1173,143,1219,58.6
600,3356,EWASTE,Z23,1384,2,1454,43.5
601,3379,PLASTIC,Z25,972,42,1146,55.4
602,6277,PLASTIC,Z10,235,184,413,51.2
603,4449,WET,Z9,1167,30,1249,29.9
604,218,PLASTIC,Z16,1315,33,1432,18.9
605,7814,PLASTIC,Z20,643,185,689,9.9
606,2970,EWASTE,Z25,13,74,143,37.9
607,802,WET,Z11,940,126,1087,30.7
608,977,EWASTE,Z6,1189,60,1237,13.5
609,963,EWASTE,Z6,1298,130,1350,57.3
610,1517,PLASTIC,Z6,519,168,535,54.0
611,7867,EWASTE,Z22,1286,82,1321,48.9
612,7497,DRY,Z19,818,118,969,20.6
613,3345,EWASTE,Z19,1412,107,1586,21.1
614,4484,EWASTE,Z3,298,135,310,20.3
615,7621,EWASTE,Z6,863,38,1027,43.2
616,3192,WET,Z11,421,91,600,20.2
617,855,PLASTIC,Z1,498,67,678,49.1
618,956,EWASTE,Z8,1350,121,1386,45.3
619,7214,DRY,Z14,832,180,926,2.4
620,5234,DRY,Z7,1283,80,1295,12.2
621,7277,EWASTE,Z15,1365,85,1489,33.5
622,3335,PLASTIC,Z22,565,160,707,15.5
623,6945,WET,Z19,1423,171,1486,47.8
624,1113,WET,Z4,254,121,334,5.5
625,2094,PLASTIC,Z7,52,119,141,41.3
626,3073,WET,Z10,56,41,200,49.8
627,2377,WET,Z14,608,90,781,15.4
628,7573,EWASTE,Z14,1276,19,1333,54.5
629,4272,PLASTIC,Z4,325,111,396,19.0
630,5513,DRY,Z17,617,121,791,52.1
631,3888,DRY,Z6,644,45,655,23.7
632,3138,DRY,Z16,993,175,1050,47.7
633,2593,WET,Z8,287,32,327,19.1
634,975,DRY,Z3,777,97,795,9.0
635,452,PLASTIC,Z25,613,2,626,53.1
636,2662,PLASTIC,Z16,26,104,158,52.1
637,5547,EWASTE,Z1,875,110,1005,37.3
638,324,DRY,Z19,273,28,344,24.2
639,5235,DRY,Z9,617,31,775,32.2
640,7129,DRY,Z2,625,83,674,43.1
641,2037,EWASTE,Z19,1401,55,1478,13.3
642,4525,PLASTIC,Z21,1013,149,1142,21.5
643,2987,WET,Z8,1352,44,1362,35.9
644,4762,EWASTE,Z16,889,85,910,49.9
645,2384,WET,Z24,1350,167,1387,35.0
646,7677,DRY,Z7,49,58,142,53.1
647,7756,WET,Z1,1436,5,1581,39.9
648,5135,DRY,Z1,123,2,225,9.5
649,3660,DRY,Z6,798,21,854,43.5
650,4512,DRY,Z19,1225,199,1308,22.1
651,6743,WET,Z7,24,141,54,54.5
652,2784,DRY,Z18,65,175,181,18.1
653,7691,EWASTE,Z8,1120,142,1177,2.5
654,5842,DRY,Z17,610,142,780,11.2
655,2703,WET,Z10,665,106,792,30.7
656,1922,WET,Z18,1385,120,1428,19.8
657,1590,PLASTIC,Z13,113,68,174,51.9
658,7284,DRY,Z21,1286,185,1412,38.5
659,1760,EWASTE,Z1,906,112,1017,46.6
660,4911,DRY,Z8,758,142,788,39.0
661,7462,EWASTE,Z9,324,44,382,26.2
662,7589,EWASTE,Z23,587,126,765,43.7
663,3847,EWASTE,Z8,1314,4,1388,40.7
664,5700,WET,Z19,1343,154,1482,3.8
665,2926,PLASTIC,Z13,56,153,197,50.0
666,1058,EWASTE,Z18,448,41,580,20.2
667,3235,PLASTIC,Z22,511,129,633,13.9
668,4127,WET,Z8,1204,123,1341,39.0
669,5089,WET,Z1,414,80,556,25.7
670,4119,PLASTIC,Z18,276,62,419,9.0
671,6972,DRY,Z1,587,183,682,40.8
672,2320,PLASTIC,Z20,1363,165,1419,14.1
673,3327,DRY,Z19,666,55,780,59.8
674,1656,EWASTE,Z9,1282,128,1361,40.6
675,5332,WET,Z21,796,2,932,56.2
676,2502,DRY,Z19,1022,7,1081,27.9
677,396,WET,Z13,1267,135,1384,17.0
678,1433,DRY,Z3,887,131,987,11.8
679,1872,DRY,Z25,907,162,983,26.4
680,5347,DRY,Z25,151,106,271,29.2
681,5896,PLASTIC,Z22,1185,136,1201,5.0
682,1322,DRY,Z19,1420,2,1448,37.8
683,4580,EWASTE,Z23,737,73,791,21.6
684,1693,DRY,Z19,939,149,1064,41.0
685,5149,PLASTIC,Z5,836,61,942,7.2
686,3320,PLASTIC,Z6,290,188,335,45.4
687,2217,WET,Z15,974,105,1042,8.2
688,6327,WET,Z23,1311,109,1375,38.3
689,312,DRY,Z9,223,156,373,19.6
690,1726,PLASTIC,Z6,1059,143,1110,58.5
691,4806,EWASTE,Z9,1173,167,1267,44.0
692,3759,DRY,Z22,932,195,1029,5.5
693,6478,WET,Z19,626,159,648,18.1
694,2608,WET,Z1,550,179,685,10.3
695,5408,EWASTE,Z10,494,134,513,4.5
696,7589,EWASTE,Z13,835,177,899,51.4
697,2339,PLASTIC,Z4,56,110,90,58.2
698,5548,WET,Z7,1275,74,1340,23.1
699,2630,WET,Z5,1425,142,1565,4.2
700,1125,WET,Z22,1390,128,1477,17.9
701,7307,WET,Z5,919,119,1095,35.9
702,6655,DRY,Z13,873,94,998,46.2
703,7064,WET,Z14,378,32,439,17.0
704,5223,PLASTIC,Z14,332,64,375,12.5
705,6125,EWASTE,Z23,1298,11,1361,45.3
706,3050,PLASTIC,Z2,535,144,606,58.6
707,197,EWASTE,Z5,518,70,633,58.5
708,4856,WET,Z14,143,13,155,17.5
709,1340,PLASTIC,Z4,1013,167,1056,9.0
710,2958,PLASTIC,Z7,224,191,312,10.3
711,5478,DRY,Z1,906,73,1000,21.2
712,6524,WET,Z14,887,22,1000,34.9
713,1382,WET,Z1,57,154,196,47.8
714,5431,DRY,Z10,1302,121,1369,45.5
715,4088,DRY,Z11,94,139,143,48.2
716,5154,PLASTIC,Z15,541,46,647,33.4
717,1539,DRY,Z24,1050,181,1061,54.9
718,2887,EWASTE,Z1,1307,48,1442,29.6
719,19,DRY,Z19,752,44,782,25.4
720,1385,WET,Z16,405,24,433,9.0
721,3286,DRY,Z15,755,108,782,11.9
722,931,DRY,Z16,314,81,397,27.9
723,5784,EWASTE,Z23,488,97,610,11.6
724,5954,PLASTIC,Z24,1072,80,1126,3.1
725,1145,PLASTIC,Z22,847,64,916,38.4
726,7961,EWASTE,Z16,1337,183,1424,16.4
727,497,WET,Z25,955,105,1041,53.7
728,6018,PLASTIC,Z1,655,17,707,22.7
729,7566,PLASTIC,Z2,366,62,500,26.4
730,4324,EWASTE,Z22,679,42,716,36.2
731,7963,DRY,Z16,350,32,366,43.7
732,2049,WET,Z21,359,144,438,54.1
733,5204,WET,Z18,849,116,911,24.8
734,3590,EWASTE,Z5,1007,109,1090,15.8
735,191,WET,Z15,1209,39,1289,5.0
736,5239,DRY,Z14,773,85,830,26.3
737,5647,DRY,Z13,924,16,1023,45.3
738,4009,EWASTE,Z21,1039,24,1175,53.3
739,6486,PLASTIC,Z9,1143,143,1181,25.5
740,7428,PLASTIC,Z14,1043,41,1133,21.7
741,4298,PLASTIC,Z7,425,88,564,32.0
742,7552,PLASTIC,Z20,424,83,437,35.8
743,3290,PLASTIC,Z5,786,187,917,52.6
744,3924,PLASTIC,Z14,578,195,750,27.2
745,722,DRY,Z4,798,190,890,49.5
746,721,EWASTE,Z3,1088,53,1215,12.7
747,515,WET,Z11,814,110,975,46.9
748,2512,EWASTE,Z13,1261,116,1300,5.5
749,1233,DRY,Z12,737,96,876,48.6
750,4188,PLASTIC,Z19,1361,130,1450,40.9
751,2889,EWASTE,Z5,1029,5,1081,16.7
752,251,WET,Z9,1372,77,1467,58.8
753,6709,PLASTIC,Z9,152,77,293,59.6
754,5726,DRY,Z11,886,47,1036,49.3
755,7054,EWASTE,Z21,437,152,497,52.0
756,1469,EWASTE,Z23,690,93,729,18.3
757,7844,WET,Z2,1064,187,1196,31.4
758,2102,EWASTE,Z18,298,49,441,18.6
759,5126,EWASTE,Z7,250,65,276,38.6
760,3802,DRY,Z11,498,71,588,5.1
761,5865,DRY,Z10,152,156,234,26.5
762,659,WET,Z7,661,198,837,52.0
763,3185,EWASTE,Z5,588,24,735,31.8
764,2323,PLASTIC,Z4,1215,45,1271,53.7
765,5906,PLASTIC,Z12,364,108,405,39.7
766,3426,WET,Z4,1002,105,1086,29.0
767,3870,EWASTE,Z2,690,160,761,55.4
768,5714,WET,Z2,160,175,290,45.6
769,4827,WET,Z2,622,168,696,28.7
770,2775,WET,Z20,91,198,141,40.3
771,7309,PLASTIC,Z9,657,79,667,3.7
772,7025,PLASTIC,Z17,1412,48,1473,8.9
773,2292,DRY,Z1,1142,127,1210,35.1
774,479,DRY,Z8,1137,171,1274,11.1
775,2768,DRY,Z1,887,3,939,44.7
776,4086,EWASTE,Z2,202,3,352,23.8
777,1398,WET,Z15,1006,24,1156,35.8
778,439,PLASTIC,Z21,1377,46,1387,41.9
779,2704,PLASTIC,Z9,1257,70,1325,14.1
780,6858,DRY,Z14,592,22,764,48.3
781,1510,PLASTIC,Z9,536,82,685,13.1
782,1295,DRY,Z5,552,170,562,51.7
783,3123,PLASTIC,Z9,1392,79,1456,18.0
784,216,PLASTIC,Z16,1131,151,1149,47.0
785,3768,EWASTE,Z19,397,116,533,3.4
786,2553,DRY,Z14,358,111,467,37.8
787,2200,EWASTE,Z15,905,126,1005,31.3
788,6214,EWASTE,Z4,818,43,907,3.9
789,1162,PLASTIC,Z19,319,11,336,12.7
790,1667,PLASTIC,Z9,919,56,1011,36.0
791,7086,DRY,Z25,976,199,1122,51.8
792,4098,EWASTE,Z3,85,8,113,40.0
793,2790,DRY,Z7,206,16,277,25.0
794,3636,WET,Z16,757,31,774,37.6
795,6378,EWASTE,Z18,721,20,818,28.4
796,7592,DRY,Z3,273,118,320,59.4
797,7015,DRY,Z25,1073,92,1138,57.9
798,2931,DRY,Z12,510,63,611,25.1
799,5349,PLASTIC,Z16,493,18,540,2.4
800,3795,PLASTIC,Z7,1172,103,1289,59.9
801,3419,WET,Z18,880,158,967,30.4
802,6598,WET,Z2,888,162,1024,17.7
803,6753,EWASTE,Z12,803,15,905,44.7
804,3263,PLASTIC,Z14,396,189,473,34.4
805,7364,EWASTE,Z19,409,3,508,3.3
806,5134,WET,Z24,1088,168,1136,38.1
807,3685,WET,Z16,161,164,321,13.7
808,6795,EWASTE,Z4,1031,195,1127,38.8
809,6156,EWASTE,Z22,662,29,766,45.9
810,3632,WET,Z11,601,53,740,10.0
811,3464,EWASTE,Z19,761,147,844,40.4
812,6152,PLASTIC,Z4,1231,108,1276,37.9
813,918,EWASTE,Z4,833,116,878,55.9
814,4090,PLASTIC,Z13,468,92,581,58.2
815,5352,WET,Z9,1218,2,1255,6.1
816,6993,PLASTIC,Z24,1251,37,1313,52.1
817,1471,EWASTE,Z13,402,153,494,15.3
818,4704,EWASTE,Z14,814,131,831,48.5
819,3380,EWASTE,Z12,816,22,882,35.1
820,2203,DRY,Z15,530,179,605,5.0
821,6183,DRY,Z6,1291,152,1428,8.0
822,4879,EWASTE,Z21,1238,7,1408,36.8
823,5067,WET,Z16,403,145,552,8.9
824,5101,DRY,Z7,128,81,173,31.9
825,6331,PLASTIC,Z15,253,174,419,51.2
826,6849,DRY,Z1,494,142,560,2.2
827,5834,DRY,Z22,904,8,959,21.1
828,6626,WET,Z3,315,35,440,14.4
829,6552,PLASTIC,Z15,373,94,410,17.4
830,3091,PLASTIC,Z8,542,59,613,45.5
831,6376,WET,Z12,962,156,1071,11.6
832,4956,EWASTE,Z16,29,82,199,16.7
833,4118,EWASTE,Z18,1008,18,1150,45.1
834,2041,WET,Z4,809,23,935,44.3
835,2681,EWASTE,Z23,793,95,872,15.6
836,2544,DRY,Z21,564,79,737,21.0
837,6436,DRY,Z10,616,138,768,12.5
838,3921,PLASTIC,Z23,316,30,390,12.4
839,2851,PLASTIC,Z1,698,9,724,46.0
840,1096,WET,Z4,281,184,326,20.3
841,5113,EWASTE,Z9,1184,190,1248,58.0
842,2854,WET,Z21,1182,38,1326,30.4
843,7576,EWASTE,Z25,270,174,294,43.6
844,7036,DRY,Z14,823,9,947,57.9
845,207,PLASTIC,Z16,20,17,97,11.5
846,4783,WET,Z4,1074,59,1229,27.8
847,3896,PLASTIC,Z18,521,8,563,20.3
848,1995,PLASTIC,Z7,1278,109,1370,27.5
849,3364,EWASTE,Z21,540,106,685,7.2
850,3116,EWASTE,Z4,390,36,473,37.1
851,7328,WET,Z16,870,35,955,25.7
852,2943,EWASTE,Z11,879,54,1014,29.9
853,6141,DRY,Z8,319,188,453,41.4
854,3647,WET,Z14,1224,88,1237,56.3
855,3302,DRY,Z6,642,45,714,9.7
856,5900,EWASTE,Z24,107,74,274,4.3
857,7928,DRY,Z19,403,57,450,2.1
858,3139,PLASTIC,Z20,40,133,169,8.2
859,1405,EWASTE,Z1,606,45,781,10.0
860,1558,EWASTE,Z20,750,5,808,27.8
861,7819,WET,Z13,312,44,422,8.3
862,5106,DRY,Z23,452,73,516,43.2
863,4068,WET,Z10,942,22,952,16.5
864,5571,WET,Z14,1206,200,1378,5.8
865,6676,WET,Z22,857,39,886,28.0
866,2299,PLASTIC,Z10,440,164,588,4.4
867,3919,WET,Z16,295,40,338,10.6
868,3821,WET,Z12,384,107,483,21.5
869,6284,EWASTE,Z12,1205,85,1354,22.2
870,7483,PLASTIC,Z19,1376,133,1420,43.0
871,643,DRY,Z5,58,171,159,23.6
872,2533,EWASTE,Z12,1378,64,1420,19.8
873,1496,PLASTIC,Z9,1171,173,1190,27.2
874,3608,PLASTIC,Z25,1109,65,1150,17.6
875,3871,DRY,Z10,16,16,179,39.6
876,2128,WET,Z5,93,43,162,18.0
877,2131,WET,Z7,101,157,202,18.3
878,5155,WET,Z10,1246,30,1309,7.6
879,6809,WET,Z18,55,57,172,30.2
880,2768,DRY,Z2,1228,135,1374,10.9
881,1353,EWASTE,Z24,1148,71,1186,44.9
882,7699,DRY,Z24,955,59,1053,3.3
883,5632,PLASTIC,Z15,1008,22,1083,36.8
884,7321,PLASTIC,Z12,21,197,108,35.9
885,7113,DRY,Z7,994,133,1090,33.0
886,652,WET,Z3,676,172,769,26.0
887,1259,DRY,Z7,53,30,206,48.2
888,96,PLASTIC,Z19,877,127,938,23.9
889,7573,WET,Z3,600,126,677,26.2
890,2221,PLASTIC,Z24,1028,145,1166,48.4
891,6595,EWASTE,Z3,1165,138,1259,8.8
892,2604,DRY,Z8,1163,46,1323,21.4
893,6611,DRY,Z19,798,140,821,27.0
894,7588,EWASTE,Z11,1066,46,1233,59.4
895,3472,WET,Z24,1323,5,1360,34.9
896,7370,EWASTE,Z2,708,41,762,30.1
897,84,PLASTIC,Z13,593,153,649,21.5
898,7543,DRY,Z23,267,197,411,6.3
899,5931,PLASTIC,Z9,1387,148,1413,6.5
900,6715,PLASTIC,Z21,1251,79,1297,36.6
901,2607,WET,Z24,677,106,821,4.2
902,5577,WET,Z9,336,171,503,3.0
903,1236,WET,Z8,1249,55,1335,20.1
904,2823,WET,Z20,540,171,666,19.4
905,6577,PLASTIC,Z20,1422,100,1508,17.0
906,1596,WET,Z7,1014,123,1061,26.3
907,6212,PLASTIC,Z8,1141,101,1212,21.4
908,1031,EWASTE,Z6,611,48,784,45.6
909,7153,EWASTE,Z22,1097,134,1161,51.0
910,1291,EWASTE,Z6,81,182,223,35.7
911,6319,WET,Z15,1047,192,1081,53.5
912,5578,WET,Z21,814,110,925,5.1
913,1865,EWASTE,Z17,1319,12,1456,57.7
914,6750,DRY,Z4,175,186,242,26.9
915,3660,WET,Z14,1070,66,1239,57.8
916,1426,WET,Z7,910,9,940,27.8
917,3404,PLASTIC,Z20,989,14,1055,54.8
918,1564,EWASTE,Z9,1410,42,1453,53.9
919,6383,EWASTE,Z11,378,60,454,7.9
920,2874,WET,Z24,1028,57,1106,8.0
921,3250,PLASTIC,Z9,607,21,630,40.2
922,2440,DRY,Z21,972,37,1110,47.5
923,1785,EWASTE,Z24,875,104,993,46.9
924,4577,PLASTIC,Z3,226,165,347,57.5
925,7185,PLASTIC,Z5,280,33,459,19.2
926,4073,EWASTE,Z19,508,147,547,38.5
927,2159,WET,Z19,1362,187,1526,49.5
928,7402,WET,Z2,1363,144,1539,4.7
929,1121,DRY,Z3,861,170,921,42.8
930,2855,PLASTIC,Z2,695,12,815,45.3
931,1239,WET,Z18,973,154,1001,54.9
932,7319,PLASTIC,Z19,701,48,860,6.1
933,4991,PLASTIC,Z23,495,17,510,59.5
934,2916,DRY,Z22,696,121,871,23.4
935,855,PLASTIC,Z4,398,81,511,54.8
936,6075,EWASTE,Z10,235,105,353,14.0
937,4866,WET,Z18,1222,50,1371,45.8
938,2436,EWASTE,Z6,89,144,125,56.7
939,3182,WET,Z9,1051,14,1094,7.3
940,253,DRY,Z25,1135,173,1223,33.6
941,232,PLASTIC,Z17,1089,95,1138,14.3
942,4617,PLASTIC,Z4,1002,78,1070,32.9
943,7146,WET,Z13,1174,34,1204,5.9
944,4260,WET,Z17,972,197,1011,15.2
945,5191,WET,Z4,1189,157,1243,40.6
946,3350,PLASTIC,Z18,1126,145,1139,52.5
947,3719,EWASTE,Z20,933,164,1079,27.7
948,7061,EWASTE,Z5,1375,96,1496,30.0
949,5831,EWASTE,Z10,1366,58,1376,28.7
950,1162,WET,Z14,1401,113,1486,8.7
951,2979,PLASTIC,Z1,1303,139,1474,42.3
952,5911,WET,Z9,340,160,380,46.0
953,388,EWASTE,Z23,820,41,929,36.1
954,155,WET,Z25,648,196,725,13.7
955,1815,WET,Z11,423,153,593,54.9
956,4286,DRY,Z24,1083,178,1205,6.0
957,2093,WET,Z14,161,132,318,11.4
958,3249,PLASTIC,Z19,1294,19,1444,37.0
959,5566,EWASTE,Z2,780,118,796,53.7
960,4708,WET,Z19,1208,144,1386,19.0
961,4358,DRY,Z5,1239,86,1410,52.2
962,1568,PLASTIC,Z20,524,172,669,11.9
963,7188,EWASTE,Z7,1184,42,1323,58.1
964,1419,WET,Z5,270,93,382,45.8
965,7492,PLASTIC,Z12,832,90,849,55.5
966,1861,PLASTIC,Z14,547,151,569,50.5
967,5587,WET,Z11,924,127,1055,53.9
968,2971,EWASTE,Z18,1355,176,1428,47.1
969,3392,PLASTIC,Z25,10,137,23,58.3
970,3564,WET,Z11,976,57,1001,6.7
971,627,DRY,Z16,297,159,313,45.3
972,7161,WET,Z11,1277,130,1438,54.4
973,3140,EWASTE,Z9,4,118,142,5.9
974,914,WET,Z21,486,48,569,55.0
975,915,DRY,Z25,826,129,994,13.2
976,3325,PLASTIC,Z1,712,179,808,40.2
977,842,DRY,Z13,555,103,682,17.9
978,290,EWASTE,Z16,290,48,436,55.5
979,6467,PLASTIC,Z5,543,99,683,47.5
980,5641,WET,Z1,231,127,327,34.6
981,5146,WET,Z24,710,139,768,2.1
982,2244,PLASTIC,Z4,242,48,339,11.8
983,2760,EWASTE,Z1,284,128,420,18.3
984,5978,DRY,Z3,1233,80,1331,31.5
985,6118,DRY,Z23,806,38,866,36.7
986,7771,DRY,Z22,50,107,96,52.5
987,199,EWASTE,Z22,1028,103,1100,50.7
988,865,EWASTE,Z19,322,197,502,49.9
989,5408,DRY,Z1,395,110,421,46.2
990,1191,EWASTE,Z1,376,158,496,48.0
991,1376,DRY,Z4,1350,183,1516,22.3
992,6681,EWASTE,Z16,1150,124,1312,49.8
993,5000,PLASTIC,Z25,818,99,883,59.3
994,463,EWASTE,Z19,372,11,445,51.7
995,499,PLASTIC,Z21,1133,47,1250,13.4
996,441,EWASTE,Z9,1346,55,1364,15.1
997,4700,DRY,Z20,1291,155,1398,45.5
998,43,WET,Z12,740,158,772,56.6
999,2657,EWASTE,Z25,1306,133,1341,53.1
1000,140,DRY,Z10,326,73,461,49.5
1001,7175,DRY,Z17,521,27,669,33.5
1002,6245,PLASTIC,Z8,287,14,386,10.7
1003,1837,DRY,Z4,761,193,869,20.2
1004,2553,DRY,Z14,396,189,444,51.0
1005,667,DRY,Z19,113,170,210,8.1
1006,3325,WET,Z7,1115,27,1243,8.5
1007,392,DRY,Z21,304,135,457,2.9
1008,7485,DRY,Z18,1235,96,1378,47.9
1009,7653,PLASTIC,Z1,1228,107,1251,10.6
1010,1106,WET,Z14,699,107,836,9.3
1011,3946,PLASTIC,Z3,208,160,273,36.8
1012,6615,PLASTIC,Z11,510,183,553,39.4
1013,1062,PLASTIC,Z13,765,34,883,53.5
1014,5294,DRY,Z21,1250,2,1332,9.9
1015,4490,WET,Z21,306,171,385,56.7
1016,4540,EWASTE,Z13,692,132,804,24.2
1017,4105,DRY,Z11,454,156,623,24.4
1018,6950,DRY,Z19,73,91,110,45.2
1019,6954,DRY,Z9,937,11,987,18.1
1020,2852,DRY,Z8,1189,192,1247,15.5
1021,6923,PLASTIC,Z19,245,89,399,25.1
1022,1189,EWASTE,Z2,581,195,703,10.8
1023,5909,DRY,Z6,280,37,376,28.5
1024,6945,PLASTIC,Z15,1028,193,1093,43.7
1025,5464,PLASTIC,Z21,303,199,357,9.6
1026,321,EWASTE,Z19,523,103,703,19.4
1027,1592,PLASTIC,Z6,621,188,662,14.2
1028,6835,WET,Z22,497,161,563,38.1
1029,7334,PLASTIC,Z16,130,35,226,20.6
1030,2533,WET,Z18,1361,79,1381,28.4
1031,4979,EWASTE,Z17,453,9,604,59.5
1032,5387,DRY,Z11,1433,121,1491,50.0
1033,4368,EWASTE,Z5,1415,147,1502,11.8
1034,3715,WET,Z9,884,104,941,15.5
1035,2103,PLASTIC,Z9,1314,196,1486,37.8
1036,6047,EWASTE,Z20,40,9,152,6.2
1037,4920,PLASTIC,Z6,199,106,331,26.6
1038,1600,EWASTE,Z7,868,129,1045,4.5
1039,723,PLASTIC,Z14,294,30,355,45.4
1040,3705,EWASTE,Z13,605,94,688,39.1
1041,3145,PLASTIC,Z3,344,122,428,16.1
1042,1029,EWASTE,Z21,612,121,706,36.2
1043,3694,PLASTIC,Z23,879,166,921,31.3
1044,3835,PLASTIC,Z22,79,58,125,21.3
1045,657,PLASTIC,Z13,544,142,600,3.5
1046,2884,WET,Z24,686,88,745,46.6
1047,1365,WET,Z17,1349,56,1422,2.1
1048,3397,DRY,Z5,829,105,851,9.2
1049,7041,PLASTIC,Z9,290,154,396,21.4
1050,6203,DRY,Z17,212,27,386,5.9
1051,6575,EWASTE,Z15,503,41,603,29.5
1052,1296,DRY,Z21,801,79,964,15.9
1053,4160,WET,Z5,113,143,197,26.3
1054,5996,WET,Z16,1077,113,1195,20.8
1055,2873,DRY,Z7,1267,187,1400,53.7
1056,1134,WET,Z8,1293,114,1451,59.1
1057,6617,WET,Z20,1132,61,1283,10.7
1058,1939,DRY,Z2,852,85,976,46.6
1059,2213,PLASTIC,Z22,611,15,749,57.4
1060,3820,PLASTIC,Z25,500,45,570,24.7
1061,1473,WET,Z6,1076,118,1240,9.2
1062,5763,WET,Z13,1423,120,1518,53.9
1063,4549,WET,Z3,932,191,1062,4.0
1064,5230,EWASTE,Z19,702,93,820,51.1
1065,7373,EWASTE,Z2,155,145,291,15.4
1066,496,PLASTIC,Z11,1128,131,1298,48.4
1067,6687,PLASTIC,Z5,660,86,757,12.4
1068,7717,DRY,Z6,396,9,428,50.8
1069,4992,DRY,Z2,419,82,532,50.9
1070,929,EWASTE,Z6,542,185,570,19.8
1071,1943,WET,Z13,499,86,535,9.7
1072,1646,DRY,Z4,1299,138,1314,35.3
1073,537,EWASTE,Z10,28,179,165,28.6
1074,83,WET,Z15,895,45,987,24.3
1075,2184,EWASTE,Z19,1268,140,1401,39.2
1076,4604,PLASTIC,Z12,87,94,118,35.5
1077,4327,WET,Z16,1077,67,1133,28.3
1078,6678,EWASTE,Z24,1087,9,1151,47.2
1079,1252,DRY,Z22,1052,26,1209,50.7
1080,4284,PLASTIC,Z16,203,67,308,53.7
1081,836,EWASTE,Z18,782,105,841,3.1
1082,5525,WET,Z23,653,82,667,39.7
1083,5733,DRY,Z14,804,166,976,8.6
1084,6914,EWASTE,Z11,779,106,872,44.1
1085,6689,DRY,Z11,1312,118,1489,36.4
1086,5547,EWASTE,Z23,1083,186,1219,15.3
1087,2256,DRY,Z3,355,123,396,54.6
1088,6459,PLASTIC,Z5,1334,191,1457,16.6
1089,4246,DRY,Z3,608,6,720,43.6
1090,5652,PLASTIC,Z6,1236,129,1289,47.8
1091,3632,PLASTIC,Z12,1110,41,1225,12.1
1092,979,DRY,Z23,302,12,392,53.8
1093,5735,PLASTIC,Z4,570,28,648,9.3
1094,5061,WET,Z23,177,199,306,29.1
1095,6270,WET,Z11,874,70,919,54.2
1096,3598,WET,Z12,215,144,385,44.4
1097,5784,WET,Z23,1430,48,1522,49.3
1098,4344,PLASTIC,Z3,372,174,382,54.3
1099,6981,PLASTIC,Z13,788,75,947,40.7
1100,7679,EWASTE,Z22,1151,46,1314,48.8
1101,4636,EWASTE,Z13,424,182,544,43.2
1102,5450,PLASTIC,Z22,47,73,114,42.0
1103,7102,DRY,Z25,1285,78,1312,43.6
1104,5830,DRY,Z24,1027,168,1138,11.5
1105,2813,PLASTIC,Z10,826,129,990,53.0
1106,3784,WET,Z21,1277,141,1301,6.1
1107,800,EWASTE,Z6,805,138,843,17.9
1108,5424,EWASTE,Z4,117,100,234,45.4
1109,7160,PLASTIC,Z20,168,183,347,37.8
1110,6646,EWASTE,Z11,1070,72,1179,2.1
1111,4337,EWASTE,Z1,1064,72,1087,48.0
1112,832,EWASTE,Z25,253,55,344,54.6
1113,7208,EWASTE,Z21,542,12,642,35.4
1114,1134,PLASTIC,Z8,90,44,143,5.8
1115,3848,DRY,Z14,1251,20,1385,18.7
1116,1533,WET,Z12,495,139,655,43.9
1117,2283,WET,Z25,1422,44,1433,41.2
1118,7290,PLASTIC,Z15,346,109,478,36.2
1119,203,EWASTE,Z10,1321,95,1453,7.8
1120,382,PLASTIC,Z1,332,57,410,32.1
1121,4348,PLASTIC,Z22,214,102,307,44.7
1122,5197,WET,Z13,543,200,567,14.5
1123,4239,WET,Z18,535,180,577,35.4
1124,5437,WET,Z4,371,17,457,55.5
1125,6559,EWASTE,Z15,1348,164,1361,49.4
1126,5231,PLASTIC,Z11,280,146,425,49.7
1127,5618,WET,Z11,339,3,378,57.9
